INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,DAMIAN         ,REED           ,3              ,13             ,71             ,99            ,QB             ,28             ,69             ,39             ,38             ,1             ,93             ,34             ,43             ,26             ,47             ,65             ,63             ,63             ,65             ,12             ,47             ,73             ,0              ,0              ,1              ,0              ,21             ,92             ,273            ,76             
1              ,GRAHAM         ,HAMRICK        ,1              ,18             ,79             ,99            ,QB             ,57             ,43             ,15             ,15             ,53             ,90             ,16             ,20             ,33             ,31             ,69             ,59             ,48             ,53             ,14             ,33             ,73             ,1              ,0              ,0              ,0              ,23             ,92             ,210            ,78             
2              ,JIMMY          ,MARTIN         ,4              ,2              ,79             ,99            ,QB             ,79             ,27             ,6              ,30             ,34             ,67             ,20             ,3              ,22             ,31             ,82             ,64             ,65             ,55             ,53             ,12             ,56             ,0              ,0              ,0              ,1              ,22             ,90             ,207            ,88             
3              ,MORGAN         ,MORRIS         ,4              ,19             ,77             ,99            ,QB             ,69             ,46             ,38             ,35             ,50             ,67             ,32             ,47             ,26             ,49             ,69             ,69             ,47             ,41             ,40             ,24             ,75             ,1              ,0              ,1              ,1              ,21             ,72             ,261            ,88             
4              ,LUKE           ,WALTERS        ,4              ,15             ,74             ,99            ,QB             ,61             ,37             ,50             ,18             ,8              ,56             ,11             ,26             ,44             ,29             ,85             ,64             ,51             ,46             ,55             ,19             ,42             ,1              ,0              ,0              ,0              ,21             ,88             ,306            ,81             
5              ,DARRYL         ,SUTTON         ,5              ,8              ,71             ,99            ,QB             ,65             ,22             ,51             ,1             ,17             ,79             ,32             ,40             ,22             ,46             ,67             ,61             ,53             ,40             ,42             ,16             ,56             ,1              ,0              ,1              ,1              ,20             ,99             ,294            ,73             
6              ,LANE           ,BOWMAN         ,1              ,14             ,77             ,99            ,QB             ,47             ,21             ,20             ,17             ,23             ,77             ,9              ,6              ,20             ,40             ,69             ,41             ,60             ,15             ,50             ,28             ,42             ,1              ,1              ,0              ,0              ,22             ,90             ,106            ,91             
7              ,JUAN           ,HANSON         ,3              ,5              ,77             ,99            ,QB             ,37             ,32             ,23             ,12             ,48             ,86             ,2              ,35             ,38             ,51             ,78             ,49             ,66             ,44             ,39             ,13             ,51             ,0              ,0              ,1              ,0              ,23             ,72             ,332            ,84             
8              ,DANTE          ,FRENCH         ,6              ,15             ,79             ,99            ,QB             ,54             ,47             ,30             ,32             ,25             ,74             ,24             ,1             ,8              ,34             ,76             ,73             ,75             ,49             ,32             ,36             ,57             ,1              ,0              ,1              ,1              ,23             ,77             ,317            ,80             
9              ,ISRAEL         ,DUNN           ,1              ,15             ,71             ,99            ,QB             ,59             ,41             ,45             ,17             ,30             ,75             ,26             ,44             ,35             ,37             ,63             ,64             ,90             ,27             ,8              ,17             ,84             ,0              ,0              ,0              ,0              ,20             ,92             ,321            ,73             
