INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,TYREE          ,HOPKINS        ,2              ,15             ,70             ,99            ,QB             ,56             ,29             ,28             ,17             ,7              ,72             ,31             ,14             ,23             ,57             ,76             ,80             ,92             ,32             ,30             ,50             ,94             ,1              ,1              ,0              ,0              ,20             ,92             ,72             ,90             
1              ,PABLO          ,THORNTON       ,6              ,14             ,71             ,99            ,QB             ,57             ,43             ,53             ,16             ,52             ,94             ,61             ,47             ,28             ,26             ,83             ,78             ,47             ,49             ,8              ,17             ,73             ,1              ,0              ,0              ,1              ,21             ,77             ,204            ,82             
2              ,BAILEY         ,MATHIS         ,5              ,18             ,78             ,99            ,QB             ,30             ,42             ,50             ,21             ,35             ,77             ,3              ,27             ,1             ,40             ,75             ,94             ,59             ,30             ,6              ,10             ,61             ,0              ,0              ,1              ,1              ,22             ,89             ,312            ,76             
3              ,ROGER          ,LITTLE         ,4              ,7              ,78             ,99            ,QB             ,55             ,12             ,1             ,49             ,1             ,73             ,43             ,34             ,23             ,24             ,91             ,81             ,74             ,59             ,21             ,35             ,60             ,0              ,0              ,1              ,0              ,22             ,78             ,68             ,84             
4              ,RAEKWON        ,LACKEY         ,2              ,5              ,70             ,99            ,QB             ,73             ,38             ,1             ,26             ,15             ,75             ,45             ,26             ,39             ,53             ,75             ,52             ,47             ,21             ,19             ,8              ,51             ,1              ,0              ,0              ,1              ,20             ,84             ,194            ,85             
5              ,COLIN          ,ROBBINS        ,2              ,5              ,74             ,99            ,QB             ,42             ,4              ,24             ,3              ,5              ,69             ,43             ,48             ,37             ,48             ,71             ,68             ,90             ,63             ,7              ,40             ,92             ,0              ,0              ,1              ,0              ,21             ,76             ,270            ,70             
6              ,HARRISON       ,GRAHAM         ,5              ,12             ,75             ,99            ,QB             ,55             ,48             ,32             ,19             ,45             ,88             ,58             ,1             ,28             ,41             ,57             ,47             ,73             ,63             ,36             ,31             ,67             ,1              ,0              ,0              ,0              ,22             ,84             ,101            ,73             
7              ,DEION          ,VASQUEZ        ,1              ,11             ,74             ,99            ,QB             ,17             ,30             ,21             ,16             ,28             ,75             ,14             ,52             ,26             ,35             ,91             ,94             ,45             ,48             ,18             ,36             ,66             ,0              ,1              ,1              ,1              ,21             ,99             ,278            ,71             
8              ,ROGELIO        ,HARVEY         ,5              ,1              ,74             ,99            ,QB             ,71             ,30             ,32             ,20             ,50             ,75             ,26             ,40             ,10             ,44             ,65             ,74             ,71             ,52             ,17             ,27             ,55             ,0              ,0              ,1              ,0              ,20             ,86             ,46             ,72             
9              ,COLE           ,TURNER         ,3              ,1              ,72             ,99            ,QB             ,43             ,54             ,13             ,11             ,6              ,67             ,69             ,20             ,40             ,20             ,87             ,78             ,75             ,33             ,53             ,26             ,64             ,1              ,0              ,1              ,1              ,21             ,84             ,213            ,73             
10             ,JOSEPH         ,BORGISÂ        ,4              ,2              ,79             ,99            ,QB             ,43             ,13             ,16             ,36             ,32             ,75             ,18             ,44             ,9              ,10             ,78             ,71             ,40             ,45             ,28             ,55             ,64             ,0              ,0              ,1              ,1              ,20             ,94             ,95             ,77             
11             ,ZACHARY        ,DIAZ           ,2              ,19             ,72             ,99            ,QB             ,63             ,32             ,18             ,26             ,28             ,90             ,59             ,40             ,39             ,20             ,65             ,57             ,75             ,20             ,8              ,15             ,95             ,0              ,0              ,1              ,1              ,20             ,98             ,172            ,90             
12             ,MALIK          ,CARR           ,1              ,17             ,72             ,99            ,QB             ,38             ,41             ,39             ,27             ,44             ,75             ,24             ,13             ,1             ,13             ,65             ,71             ,58             ,51             ,20             ,14             ,71             ,0              ,0              ,1              ,1              ,20             ,80             ,16             ,80             
13             ,CHRIS          ,CAMPBELL       ,5              ,8              ,73             ,99            ,QB             ,73             ,56             ,28             ,33             ,31             ,78             ,45             ,64             ,46             ,14             ,71             ,74             ,74             ,50             ,14             ,47             ,84             ,0              ,0              ,0              ,0              ,20             ,76             ,52             ,80             
14             ,STEVE          ,STANLEY        ,3              ,3              ,71             ,99            ,QB             ,60             ,46             ,53             ,18             ,32             ,74             ,64             ,52             ,35             ,28             ,68             ,50             ,62             ,28             ,20             ,28             ,71             ,1              ,0              ,0              ,1              ,21             ,81             ,40             ,80             
15             ,GARRET         ,DAWSON         ,4              ,9              ,75             ,99            ,QB             ,61             ,9              ,30             ,22             ,27             ,67             ,36             ,25             ,60             ,23             ,69             ,84             ,87             ,52             ,5              ,22             ,60             ,0              ,0              ,0              ,0              ,21             ,96             ,43             ,95             
16             ,GRAHAM         ,CLAYTON        ,6              ,6              ,79             ,99            ,QB             ,60             ,1              ,31             ,18             ,5              ,73             ,14             ,19             ,49             ,21             ,94             ,62             ,65             ,18             ,12             ,12             ,49             ,0              ,0              ,0              ,0              ,21             ,93             ,263            ,90             
17             ,CALVIN         ,BOONE          ,1              ,17             ,74             ,99            ,QB             ,81             ,69             ,21             ,5              ,34             ,74             ,27             ,25             ,48             ,8              ,71             ,50             ,47             ,44             ,13             ,19             ,74             ,1              ,0              ,0              ,1              ,21             ,78             ,233            ,96             
18             ,SAM            ,SHERMAN        ,3              ,18             ,76             ,99            ,QB             ,35             ,14             ,30             ,19             ,18             ,88             ,37             ,33             ,12             ,17             ,66             ,70             ,63             ,44             ,24             ,38             ,67             ,0              ,1              ,0              ,0              ,23             ,72             ,90             ,82             
19             ,GIOVANNI       ,WHITE          ,4              ,4              ,70             ,99            ,QB             ,75             ,19             ,46             ,22             ,1              ,79             ,23             ,59             ,37             ,49             ,56             ,84             ,61             ,25             ,45             ,17             ,76             ,1              ,0              ,0              ,0              ,23             ,80             ,176            ,94             
20             ,MICHAEL        ,SCHNEIDER      ,2              ,9              ,75             ,99            ,QB             ,81             ,20             ,37             ,14             ,51             ,75             ,48             ,47             ,23             ,8              ,82             ,67             ,69             ,20             ,9              ,21             ,85             ,1              ,0              ,0              ,0              ,22             ,94             ,118            ,80             
21             ,SEAN           ,SANDOVAL       ,2              ,17             ,73             ,99            ,QB             ,44             ,38             ,16             ,23             ,23             ,57             ,52             ,3              ,47             ,2              ,69             ,80             ,63             ,43             ,42             ,48             ,75             ,0              ,0              ,1              ,1              ,22             ,80             ,302            ,91             
22             ,DILLON         ,TATE           ,5              ,14             ,79             ,99            ,QB             ,41             ,59             ,1             ,46             ,42             ,76             ,5              ,25             ,28             ,32             ,75             ,54             ,43             ,56             ,24             ,31             ,70             ,0              ,0              ,0              ,0              ,20             ,89             ,212            ,83             
23             ,VINCENT        ,MARIOTA        ,6              ,4              ,73             ,99            ,QB             ,77             ,33             ,3              ,18             ,29             ,71             ,27             ,57             ,1             ,10             ,76             ,74             ,59             ,59             ,60             ,22             ,65             ,1              ,0              ,0              ,1              ,21             ,88             ,0              ,87             
24             ,BENJAMIN       ,SANDERS        ,2              ,18             ,75             ,99            ,QB             ,47             ,45             ,7              ,24             ,39             ,66             ,49             ,26             ,27             ,19             ,71             ,66             ,68             ,64             ,30             ,9              ,74             ,1              ,0              ,0              ,0              ,21             ,89             ,152            ,61             
25             ,DUNCAN         ,MORRISON       ,5              ,8              ,76             ,99            ,QB             ,40             ,59             ,24             ,59             ,19             ,66             ,32             ,3              ,19             ,34             ,71             ,63             ,72             ,39             ,45             ,44             ,60             ,1              ,0              ,1              ,1              ,23             ,70             ,195            ,80             
26             ,CALEB          ,GLOVER         ,6              ,5              ,75             ,99            ,QB             ,49             ,24             ,45             ,4              ,28             ,76             ,54             ,1              ,48             ,32             ,58             ,49             ,92             ,59             ,29             ,27             ,46             ,0              ,0              ,1              ,1              ,23             ,95             ,187            ,68             
27             ,ZACKERY        ,NORRIS         ,3              ,13             ,74             ,99            ,QB             ,83             ,21             ,31             ,48             ,27             ,62             ,17             ,38             ,1              ,19             ,75             ,82             ,91             ,48             ,37             ,23             ,79             ,1              ,0              ,0              ,0              ,23             ,93             ,4              ,87             
28             ,MARLON         ,HUFF           ,6              ,3              ,77             ,99            ,QB             ,73             ,12             ,19             ,1              ,32             ,86             ,37             ,15             ,38             ,6              ,76             ,67             ,73             ,59             ,32             ,8              ,75             ,0              ,0              ,1              ,1              ,23             ,74             ,319            ,82             
29             ,STANLEY        ,WELLS          ,6              ,4              ,77             ,99            ,QB             ,53             ,9              ,36             ,36             ,25             ,73             ,44             ,60             ,38             ,4              ,94             ,72             ,66             ,35             ,9              ,38             ,62             ,0              ,0              ,0              ,0              ,20             ,91             ,272            ,78             
30             ,TY             ,ARNOLD         ,3              ,15             ,73             ,99            ,QB             ,36             ,36             ,29             ,49             ,8              ,69             ,12             ,17             ,36             ,21             ,79             ,52             ,60             ,38             ,36             ,50             ,58             ,0              ,0              ,0              ,1              ,20             ,75             ,185            ,99             
31             ,WESLEY         ,PLEASANT       ,4              ,3              ,76             ,99            ,QB             ,48             ,44             ,41             ,38             ,27             ,87             ,26             ,64             ,38             ,33             ,70             ,84             ,70             ,49             ,35             ,17             ,57             ,1              ,0              ,1              ,1              ,22             ,75             ,325            ,62             
32             ,JON            ,ATKINS         ,1              ,13             ,77             ,99            ,QB             ,69             ,57             ,52             ,1             ,27             ,61             ,31             ,50             ,38             ,1             ,60             ,76             ,55             ,47             ,16             ,6              ,76             ,1              ,0              ,0              ,1              ,22             ,78             ,58             ,71             
33             ,JAYLEN         ,WEST           ,4              ,9              ,71             ,99            ,QB             ,47             ,53             ,24             ,37             ,39             ,74             ,2              ,25             ,30             ,24             ,76             ,71             ,95             ,52             ,29             ,34             ,55             ,0              ,1              ,1              ,1              ,22             ,87             ,177            ,76             
34             ,CHRISTOPHER    ,DIAZ           ,6              ,12             ,72             ,99            ,QB             ,20             ,19             ,49             ,20             ,2              ,85             ,22             ,43             ,23             ,33             ,74             ,69             ,68             ,49             ,45             ,23             ,42             ,0              ,0              ,1              ,1              ,23             ,78             ,118            ,89             
35             ,TYREE          ,MCLAUGHLIN     ,3              ,17             ,73             ,99            ,QB             ,70             ,16             ,40             ,37             ,25             ,75             ,49             ,34             ,22             ,16             ,75             ,40             ,56             ,59             ,25             ,24             ,71             ,0              ,1              ,0              ,0              ,22             ,76             ,325            ,84             
