INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,TRAVIS         ,CRAIG          ,3              ,14             ,74             ,99            ,QB             ,52             ,45             ,40             ,32             ,15             ,87             ,31             ,19             ,21             ,10             ,78             ,76             ,92             ,43             ,49             ,34             ,58             ,1              ,0              ,0              ,1              ,22             ,72             ,315            ,81             
1              ,MYLES          ,EDELMAN        ,5              ,15             ,73             ,99            ,QB             ,49             ,12             ,25             ,32             ,58             ,70             ,26             ,1             ,42             ,29             ,68             ,52             ,84             ,54             ,32             ,32             ,74             ,1              ,0              ,1              ,0              ,21             ,77             ,319            ,75             
2              ,NATHANIEL      ,TUCKER         ,4              ,13             ,73             ,99            ,QB             ,17             ,46             ,32             ,40             ,32             ,72             ,63             ,26             ,21             ,40             ,88             ,56             ,73             ,19             ,56             ,1             ,77             ,1              ,0              ,0              ,0              ,22             ,77             ,86             ,81             
3              ,RUBEN          ,PARK           ,1              ,1              ,75             ,99            ,QB             ,82             ,40             ,20             ,21             ,29             ,81             ,34             ,1             ,18             ,57             ,65             ,75             ,70             ,67             ,9              ,31             ,68             ,0              ,0              ,1              ,1              ,21             ,90             ,56             ,80             
4              ,TRISTIN        ,DANIEL         ,2              ,8              ,72             ,99            ,QB             ,58             ,21             ,38             ,20             ,7              ,74             ,1             ,43             ,34             ,7              ,68             ,70             ,58             ,38             ,16             ,19             ,63             ,1              ,0              ,1              ,0              ,20             ,99             ,147            ,81             
5              ,KEATON         ,VAUGHN         ,3              ,17             ,74             ,99            ,QB             ,62             ,37             ,12             ,36             ,44             ,80             ,40             ,56             ,40             ,18             ,69             ,63             ,67             ,54             ,47             ,30             ,55             ,0              ,0              ,0              ,0              ,23             ,94             ,209            ,83             
6              ,TEVIN          ,HARPER         ,6              ,15             ,71             ,99            ,QB             ,72             ,29             ,35             ,22             ,55             ,79             ,36             ,39             ,26             ,26             ,75             ,69             ,50             ,60             ,22             ,1             ,68             ,1              ,0              ,0              ,1              ,23             ,98             ,68             ,92             
7              ,WESLEY         ,LAWSON         ,2              ,9              ,75             ,99            ,QB             ,61             ,27             ,1             ,37             ,34             ,74             ,4              ,24             ,11             ,41             ,75             ,58             ,70             ,53             ,48             ,40             ,58             ,0              ,1              ,1              ,1              ,20             ,87             ,54             ,90             
8              ,SHANE          ,HOWELL         ,6              ,10             ,70             ,99            ,QB             ,82             ,29             ,28             ,26             ,35             ,76             ,28             ,68             ,28             ,37             ,57             ,83             ,82             ,30             ,17             ,35             ,67             ,0              ,0              ,1              ,1              ,20             ,99             ,165            ,93             
9              ,RUSSELL        ,WATSON         ,1              ,2              ,71             ,99            ,QB             ,52             ,53             ,43             ,6              ,14             ,87             ,6              ,31             ,13             ,29             ,71             ,57             ,68             ,25             ,37             ,38             ,59             ,0              ,0              ,0              ,1              ,21             ,82             ,128            ,80             
10             ,JACKSON        ,SAUNDERS       ,5              ,4              ,71             ,99            ,QB             ,21             ,44             ,56             ,28             ,15             ,65             ,34             ,53             ,16             ,38             ,75             ,57             ,55             ,35             ,11             ,7              ,71             ,1              ,1              ,0              ,1              ,23             ,84             ,249            ,72             
