INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,IVAN           ,JIMENEZ        ,4              ,14             ,77             ,99            ,QB             ,45             ,28             ,39             ,48             ,49             ,75             ,18             ,50             ,23             ,27             ,85             ,52             ,62             ,21             ,33             ,1             ,79             ,1              ,0              ,0              ,1              ,22             ,92             ,145            ,83             
1              ,ZACHARIAH      ,RHODES         ,4              ,9              ,75             ,99            ,QB             ,78             ,60             ,14             ,39             ,14             ,82             ,43             ,14             ,37             ,57             ,94             ,61             ,89             ,47             ,20             ,36             ,47             ,1              ,0              ,1              ,1              ,21             ,94             ,109            ,85             
2              ,NATHANAEL      ,HARMON         ,5              ,19             ,76             ,99            ,QB             ,55             ,42             ,14             ,8              ,15             ,68             ,27             ,25             ,12             ,13             ,66             ,81             ,66             ,23             ,25             ,24             ,59             ,1              ,0              ,0              ,1              ,23             ,83             ,60             ,92             
3              ,JOSIAH         ,SERNA          ,2              ,6              ,71             ,99            ,QB             ,54             ,10             ,2              ,52             ,1              ,69             ,25             ,54             ,20             ,36             ,77             ,84             ,67             ,66             ,30             ,24             ,45             ,1              ,0              ,1              ,0              ,22             ,92             ,325            ,84             
4              ,PATRICK        ,SHELTON        ,4              ,15             ,75             ,99            ,QB             ,60             ,12             ,5              ,19             ,29             ,75             ,45             ,60             ,38             ,37             ,71             ,72             ,56             ,48             ,58             ,17             ,68             ,1              ,0              ,0              ,0              ,23             ,99             ,290            ,71             
5              ,DEONTE         ,WOLFE          ,1              ,16             ,70             ,99            ,QB             ,43             ,34             ,26             ,1             ,46             ,75             ,41             ,31             ,39             ,37             ,71             ,54             ,69             ,28             ,14             ,36             ,83             ,0              ,0              ,1              ,1              ,21             ,97             ,130            ,87             
6              ,RODOLFO        ,JORDAN         ,3              ,3              ,78             ,99            ,QB             ,61             ,34             ,26             ,30             ,17             ,55             ,49             ,57             ,36             ,1             ,82             ,72             ,42             ,61             ,30             ,41             ,59             ,1              ,0              ,0              ,1              ,21             ,88             ,213            ,96             
7              ,MACKENZIE      ,GRANT          ,6              ,1              ,78             ,99            ,QB             ,59             ,34             ,33             ,7              ,46             ,89             ,63             ,11             ,28             ,5              ,70             ,74             ,79             ,36             ,38             ,42             ,55             ,0              ,1              ,1              ,1              ,23             ,85             ,174            ,91             
8              ,TOMAS          ,PALMER         ,4              ,6              ,78             ,99            ,QB             ,54             ,23             ,27             ,13             ,30             ,75             ,5              ,28             ,21             ,57             ,62             ,67             ,84             ,25             ,39             ,19             ,63             ,0              ,0              ,0              ,0              ,20             ,70             ,327            ,72             
9              ,GERALD         ,DUNTON         ,1              ,19             ,74             ,99            ,QB             ,72             ,38             ,43             ,37             ,29             ,79             ,4              ,35             ,17             ,1             ,75             ,81             ,43             ,42             ,21             ,45             ,77             ,1              ,0              ,0              ,1              ,23             ,89             ,276            ,84             
