INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,MYLES          ,GRONKOWSKI     ,6              ,2              ,75             ,99            ,QB             ,49             ,27             ,28             ,17             ,43             ,95             ,64             ,19             ,39             ,46             ,83             ,85             ,65             ,40             ,32             ,45             ,81             ,1              ,0              ,1              ,0              ,23             ,99             ,144            ,83             
1              ,DAKOTA         ,HERRERA        ,6              ,6              ,70             ,99            ,QB             ,65             ,30             ,48             ,5              ,41             ,60             ,29             ,21             ,51             ,48             ,74             ,70             ,60             ,54             ,5              ,43             ,61             ,0              ,1              ,0              ,0              ,21             ,77             ,298            ,99             
2              ,JERRY          ,PATTERSON      ,3              ,10             ,75             ,99            ,QB             ,59             ,25             ,14             ,18             ,33             ,85             ,56             ,47             ,52             ,46             ,76             ,74             ,56             ,31             ,38             ,34             ,94             ,1              ,0              ,0              ,0              ,23             ,73             ,105            ,86             
3              ,RODNEY         ,EDWARDS        ,3              ,16             ,76             ,99            ,QB             ,25             ,6              ,15             ,44             ,58             ,82             ,31             ,60             ,16             ,47             ,59             ,68             ,70             ,50             ,54             ,6              ,60             ,1              ,1              ,1              ,0              ,21             ,71             ,245            ,72             
4              ,LARRY          ,COLE           ,6              ,3              ,73             ,99            ,QB             ,62             ,19             ,29             ,25             ,48             ,75             ,3              ,48             ,50             ,36             ,75             ,82             ,59             ,73             ,15             ,34             ,74             ,1              ,0              ,0              ,0              ,23             ,92             ,156            ,90             
5              ,FRANK          ,HADEN          ,5              ,2              ,73             ,99            ,QB             ,43             ,14             ,46             ,27             ,32             ,80             ,36             ,29             ,16             ,12             ,79             ,77             ,72             ,44             ,51             ,27             ,63             ,0              ,0              ,1              ,1              ,22             ,94             ,216            ,71             
6              ,QUENTIN        ,HOWELL         ,3              ,17             ,78             ,99            ,QB             ,40             ,48             ,38             ,37             ,39             ,80             ,58             ,15             ,47             ,29             ,63             ,52             ,60             ,53             ,40             ,42             ,59             ,0              ,0              ,1              ,0              ,23             ,75             ,84             ,67             
7              ,JEFFERY        ,PORTER         ,2              ,1              ,70             ,99            ,QB             ,52             ,20             ,47             ,6              ,26             ,84             ,28             ,22             ,31             ,35             ,92             ,50             ,53             ,38             ,41             ,9              ,74             ,1              ,0              ,0              ,0              ,22             ,89             ,283            ,91             
8              ,ANDRE          ,DUNTON         ,6              ,17             ,71             ,99            ,QB             ,35             ,44             ,3              ,30             ,48             ,67             ,6              ,6              ,4              ,29             ,76             ,54             ,86             ,56             ,36             ,21             ,59             ,0              ,0              ,1              ,1              ,23             ,76             ,193            ,99            
9              ,RODNEY         ,LYNCH          ,6              ,3              ,79             ,99            ,QB             ,50             ,45             ,34             ,37             ,51             ,83             ,3              ,6              ,32             ,27             ,75             ,70             ,91             ,53             ,45             ,11             ,63             ,0              ,0              ,1              ,1              ,22             ,87             ,44             ,99            
10             ,DEVANTE        ,POWERS         ,6              ,17             ,70             ,99            ,QB             ,80             ,43             ,1              ,40             ,38             ,85             ,1              ,37             ,1             ,45             ,67             ,64             ,82             ,57             ,24             ,60             ,44             ,0              ,0              ,1              ,0              ,21             ,76             ,103            ,99            
11             ,NOAH           ,REVIS          ,3              ,12             ,74             ,99            ,QB             ,54             ,52             ,32             ,32             ,36             ,84             ,18             ,18             ,22             ,38             ,55             ,65             ,82             ,54             ,43             ,34             ,59             ,0              ,0              ,0              ,1              ,23             ,82             ,295            ,99             
12             ,BYRON          ,ERICKSON       ,5              ,13             ,72             ,99            ,QB             ,30             ,39             ,18             ,33             ,35             ,82             ,19             ,1              ,27             ,51             ,75             ,80             ,69             ,20             ,18             ,46             ,73             ,1              ,1              ,0              ,1              ,21             ,90             ,45             ,93             
13             ,DERRICK        ,WEBB           ,5              ,13             ,71             ,99            ,QB             ,30             ,34             ,35             ,25             ,9              ,85             ,51             ,58             ,27             ,1             ,85             ,59             ,68             ,20             ,29             ,38             ,79             ,1              ,0              ,1              ,0              ,21             ,80             ,78             ,92             
14             ,CALVIN         ,NGUYEN         ,2              ,5              ,76             ,99            ,QB             ,44             ,23             ,1             ,24             ,57             ,94             ,1             ,16             ,35             ,36             ,75             ,71             ,61             ,57             ,22             ,42             ,67             ,0              ,0              ,1              ,1              ,20             ,82             ,332            ,88             
15             ,EDWARD         ,BECK           ,6              ,13             ,76             ,99            ,QB             ,36             ,47             ,50             ,7              ,48             ,57             ,56             ,48             ,36             ,37             ,79             ,70             ,84             ,25             ,3              ,46             ,65             ,0              ,1              ,0              ,1              ,23             ,78             ,303            ,88             
16             ,ARTURO         ,PAGAN          ,3              ,6              ,73             ,99            ,QB             ,20             ,54             ,36             ,24             ,1              ,76             ,33             ,10             ,18             ,55             ,66             ,52             ,74             ,46             ,19             ,30             ,38             ,0              ,0              ,0              ,1              ,20             ,79             ,28             ,87             
17             ,LOUIS          ,SIMON          ,4              ,12             ,71             ,99            ,QB             ,50             ,67             ,33             ,39             ,19             ,75             ,56             ,40             ,22             ,47             ,92             ,61             ,57             ,59             ,1             ,16             ,61             ,1              ,0              ,0              ,0              ,23             ,71             ,46             ,74             
18             ,JOSE           ,HAMILTON       ,6              ,9              ,78             ,99            ,QB             ,67             ,30             ,36             ,31             ,7              ,75             ,39             ,28             ,35             ,23             ,81             ,93             ,56             ,39             ,33             ,16             ,74             ,0              ,0              ,1              ,0              ,22             ,71             ,207            ,84             
19             ,DARIUS         ,BUGAJÂ         ,5              ,14             ,75             ,99            ,QB             ,37             ,28             ,36             ,35             ,35             ,76             ,62             ,65             ,9              ,32             ,83             ,81             ,78             ,44             ,16             ,50             ,93             ,1              ,0              ,0              ,1              ,20             ,94             ,41             ,94             
20             ,MOISES         ,CARR           ,6              ,2              ,77             ,99            ,QB             ,64             ,18             ,38             ,22             ,38             ,72             ,60             ,47             ,27             ,46             ,74             ,70             ,44             ,57             ,19             ,9              ,85             ,0              ,0              ,1              ,1              ,21             ,94             ,255            ,73             
21             ,RONALD         ,MARIOTA        ,1              ,7              ,71             ,99            ,QB             ,29             ,67             ,23             ,45             ,29             ,67             ,45             ,55             ,37             ,37             ,77             ,58             ,63             ,23             ,33             ,26             ,65             ,0              ,0              ,1              ,0              ,22             ,82             ,231            ,86             
22             ,SETH           ,POPE           ,1              ,13             ,71             ,99            ,QB             ,67             ,34             ,19             ,28             ,18             ,89             ,58             ,24             ,10             ,51             ,67             ,64             ,74             ,15             ,20             ,1              ,94             ,1              ,0              ,0              ,0              ,20             ,82             ,45             ,82             
