INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,RONNIE         ,MEYER          ,6              ,2              ,79             ,99            ,QB             ,81             ,65             ,21             ,2              ,22             ,62             ,43             ,51             ,41             ,20             ,65             ,69             ,71             ,34             ,48             ,36             ,82             ,1              ,0              ,0              ,1              ,21             ,70             ,175            ,81             
1              ,MICAH          ,HAMILTON       ,1              ,16             ,72             ,99            ,QB             ,48             ,40             ,4              ,2              ,38             ,88             ,30             ,38             ,38             ,60             ,76             ,83             ,60             ,48             ,28             ,28             ,46             ,0              ,0              ,1              ,0              ,23             ,98             ,309            ,79             
2              ,CEDRIC         ,FERNANDEZ      ,4              ,11             ,79             ,99            ,QB             ,79             ,51             ,21             ,25             ,47             ,61             ,47             ,60             ,33             ,49             ,65             ,86             ,41             ,55             ,53             ,1              ,66             ,0              ,0              ,0              ,1              ,21             ,76             ,41             ,86             
3              ,GARRET         ,CAMPBELL       ,2              ,4              ,78             ,99            ,QB             ,29             ,39             ,36             ,38             ,31             ,88             ,49             ,36             ,12             ,40             ,70             ,72             ,56             ,80             ,38             ,26             ,58             ,1              ,1              ,0              ,0              ,20             ,70             ,92             ,82             
4              ,QUINTON        ,JENKINS        ,5              ,2              ,74             ,99            ,QB             ,44             ,29             ,1              ,58             ,42             ,62             ,59             ,38             ,1              ,9              ,68             ,59             ,51             ,44             ,33             ,39             ,61             ,0              ,1              ,1              ,1              ,20             ,87             ,218            ,98             
5              ,FELIPE         ,BUSH           ,3              ,1              ,74             ,99            ,QB             ,21             ,24             ,38             ,40             ,57             ,79             ,15             ,43             ,38             ,30             ,80             ,60             ,71             ,22             ,27             ,20             ,52             ,1              ,0              ,1              ,0              ,22             ,85             ,111            ,86             
6              ,MASON          ,CHEW           ,4              ,13             ,74             ,99            ,QB             ,54             ,26             ,40             ,34             ,26             ,67             ,19             ,1             ,50             ,19             ,66             ,62             ,95             ,39             ,38             ,15             ,62             ,0              ,0              ,0              ,1              ,23             ,86             ,169            ,73             
7              ,JAYSON         ,BORGISÂ        ,2              ,10             ,70             ,99            ,QB             ,73             ,54             ,59             ,1             ,32             ,68             ,23             ,44             ,45             ,37             ,62             ,73             ,68             ,12             ,33             ,34             ,56             ,1              ,0              ,0              ,1              ,22             ,80             ,138            ,65             
8              ,RONNIE         ,VAUGHN         ,5              ,10             ,74             ,99            ,QB             ,39             ,44             ,45             ,19             ,47             ,79             ,11             ,60             ,25             ,55             ,69             ,72             ,46             ,21             ,21             ,49             ,79             ,1              ,0              ,0              ,0              ,22             ,75             ,290            ,83             
9              ,MYLES          ,HICKS          ,1              ,11             ,79             ,99            ,QB             ,59             ,18             ,37             ,40             ,32             ,77             ,28             ,44             ,25             ,23             ,75             ,68             ,60             ,40             ,14             ,14             ,91             ,0              ,0              ,1              ,1              ,23             ,77             ,57             ,81             
10             ,RAY            ,ROMO           ,1              ,5              ,73             ,99            ,QB             ,73             ,13             ,53             ,20             ,12             ,74             ,47             ,48             ,38             ,9              ,85             ,60             ,60             ,56             ,58             ,29             ,70             ,1              ,0              ,1              ,0              ,20             ,86             ,324            ,90             
11             ,MIGUEL         ,CHRISTENSEN    ,5              ,2              ,76             ,99            ,QB             ,58             ,68             ,34             ,14             ,32             ,75             ,27             ,24             ,1             ,59             ,73             ,61             ,84             ,59             ,33             ,60             ,65             ,1              ,1              ,1              ,0              ,23             ,83             ,308            ,65             
12             ,DONTE          ,GLOVER         ,2              ,4              ,74             ,99            ,QB             ,21             ,18             ,38             ,45             ,29             ,75             ,16             ,24             ,45             ,17             ,72             ,65             ,89             ,58             ,1             ,33             ,43             ,1              ,0              ,0              ,1              ,22             ,77             ,252            ,95             
13             ,TERRY          ,DUNTON         ,5              ,19             ,74             ,99            ,QB             ,38             ,53             ,46             ,34             ,22             ,75             ,31             ,19             ,7              ,19             ,67             ,84             ,91             ,64             ,36             ,28             ,68             ,1              ,1              ,1              ,0              ,23             ,78             ,88             ,72             
14             ,HUGO           ,FIELDS         ,5              ,19             ,79             ,99            ,QB             ,75             ,66             ,8              ,24             ,19             ,90             ,37             ,44             ,41             ,58             ,75             ,60             ,35             ,42             ,24             ,5              ,62             ,0              ,0              ,1              ,0              ,22             ,97             ,236            ,87             
15             ,RENE           ,GARZA          ,4              ,19             ,73             ,99            ,QB             ,35             ,41             ,25             ,50             ,31             ,70             ,12             ,19             ,45             ,40             ,56             ,75             ,55             ,59             ,12             ,38             ,68             ,1              ,1              ,1              ,0              ,22             ,74             ,172            ,99            
16             ,KRISTOPHER     ,CROSS          ,6              ,7              ,70             ,99            ,QB             ,60             ,37             ,17             ,23             ,12             ,66             ,68             ,43             ,40             ,23             ,65             ,68             ,68             ,35             ,26             ,37             ,36             ,1              ,0              ,1              ,1              ,23             ,92             ,152            ,99            
17             ,ARIEL          ,GROSS          ,2              ,3              ,74             ,99            ,QB             ,43             ,11             ,3              ,15             ,28             ,65             ,49             ,60             ,25             ,37             ,75             ,74             ,69             ,42             ,1             ,48             ,50             ,0              ,0              ,0              ,1              ,22             ,91             ,197            ,71             
18             ,COREY          ,BOYD           ,3              ,3              ,79             ,99            ,QB             ,23             ,22             ,1             ,19             ,22             ,79             ,21             ,3              ,40             ,4              ,94             ,77             ,64             ,58             ,34             ,22             ,63             ,0              ,1              ,0              ,0              ,21             ,86             ,167            ,63             
19             ,DAQUAN         ,WASHINGTON     ,3              ,4              ,71             ,99            ,QB             ,54             ,67             ,37             ,11             ,42             ,92             ,14             ,31             ,19             ,27             ,75             ,73             ,64             ,48             ,48             ,11             ,55             ,0              ,1              ,1              ,0              ,20             ,87             ,95             ,92             
20             ,CONNER         ,PALMER         ,3              ,6              ,72             ,99            ,QB             ,48             ,1              ,17             ,53             ,28             ,85             ,8              ,48             ,32             ,42             ,69             ,76             ,66             ,80             ,13             ,48             ,55             ,1              ,0              ,0              ,0              ,23             ,90             ,159            ,81             
21             ,EVAN           ,BALL           ,4              ,3              ,74             ,99            ,QB             ,73             ,46             ,17             ,36             ,38             ,75             ,3              ,24             ,5              ,29             ,75             ,42             ,70             ,56             ,50             ,37             ,85             ,1              ,0              ,0              ,1              ,20             ,71             ,183            ,71             
22             ,ARTHUR         ,PAUL           ,5              ,10             ,78             ,99            ,QB             ,40             ,33             ,39             ,18             ,18             ,83             ,24             ,1             ,18             ,10             ,62             ,54             ,53             ,79             ,38             ,27             ,80             ,0              ,0              ,0              ,1              ,20             ,79             ,149            ,71             
23             ,TERRY          ,RICHARDS       ,1              ,17             ,72             ,99            ,QB             ,73             ,35             ,8              ,35             ,17             ,68             ,13             ,38             ,27             ,40             ,82             ,72             ,69             ,37             ,14             ,46             ,66             ,1              ,0              ,1              ,0              ,21             ,76             ,4              ,81             
24             ,GIOVANNI       ,SOTO           ,3              ,6              ,75             ,99            ,QB             ,28             ,48             ,30             ,1             ,22             ,75             ,65             ,46             ,51             ,6              ,72             ,52             ,45             ,56             ,37             ,15             ,69             ,1              ,0              ,0              ,1              ,23             ,84             ,315            ,61             
25             ,FRANCIS        ,EVANS          ,3              ,12             ,76             ,99            ,QB             ,46             ,47             ,26             ,37             ,19             ,71             ,32             ,19             ,14             ,56             ,76             ,66             ,60             ,57             ,24             ,47             ,58             ,1              ,0              ,0              ,1              ,23             ,85             ,181            ,72             
26             ,GARRET         ,PAYNE          ,5              ,1              ,75             ,99            ,QB             ,68             ,43             ,44             ,49             ,19             ,92             ,1              ,49             ,37             ,39             ,88             ,63             ,73             ,17             ,39             ,23             ,88             ,1              ,0              ,0              ,0              ,21             ,93             ,222            ,74             
27             ,BRAD           ,PHELPS         ,5              ,8              ,70             ,99            ,QB             ,39             ,67             ,40             ,54             ,17             ,76             ,4              ,35             ,40             ,53             ,77             ,70             ,53             ,21             ,28             ,43             ,74             ,1              ,0              ,0              ,1              ,23             ,91             ,177            ,94             
28             ,CARTER         ,FLEMING        ,6              ,18             ,73             ,99            ,QB             ,54             ,32             ,12             ,9              ,38             ,75             ,1             ,58             ,29             ,29             ,59             ,56             ,58             ,41             ,36             ,42             ,61             ,1              ,0              ,0              ,1              ,20             ,86             ,259            ,82             
29             ,AUSTEN         ,THOMPSON       ,5              ,17             ,78             ,99            ,QB             ,31             ,45             ,46             ,49             ,31             ,69             ,2              ,41             ,48             ,25             ,57             ,62             ,66             ,13             ,4              ,31             ,60             ,1              ,0              ,0              ,1              ,21             ,97             ,295            ,94             
30             ,CEDRIC         ,LITTLE         ,1              ,14             ,77             ,99            ,QB             ,55             ,10             ,45             ,30             ,16             ,56             ,36             ,42             ,9              ,16             ,86             ,65             ,75             ,55             ,53             ,36             ,88             ,1              ,1              ,1              ,0              ,21             ,97             ,54             ,75             
31             ,ALEXANDER      ,CARPENTER      ,6              ,14             ,78             ,99            ,QB             ,43             ,42             ,29             ,46             ,19             ,84             ,9              ,23             ,37             ,25             ,82             ,63             ,73             ,25             ,10             ,32             ,66             ,1              ,1              ,0              ,1              ,20             ,97             ,12             ,99            
32             ,RUDY           ,CURTIS         ,6              ,4              ,71             ,99            ,QB             ,30             ,35             ,17             ,42             ,18             ,68             ,1             ,56             ,34             ,53             ,76             ,73             ,77             ,28             ,15             ,33             ,67             ,0              ,0              ,0              ,1              ,20             ,99             ,50             ,79             
33             ,TYREE          ,WOLFE          ,5              ,13             ,76             ,99            ,QB             ,72             ,2              ,49             ,50             ,18             ,74             ,20             ,46             ,34             ,21             ,75             ,46             ,63             ,52             ,1              ,26             ,75             ,0              ,0              ,1              ,1              ,23             ,97             ,278            ,75             
34             ,RAFAEL         ,CRAWFORD       ,6              ,17             ,73             ,99            ,QB             ,66             ,25             ,20             ,5              ,42             ,62             ,51             ,34             ,48             ,58             ,68             ,65             ,55             ,28             ,56             ,16             ,65             ,0              ,0              ,0              ,1              ,23             ,70             ,113            ,89             
35             ,TONY           ,COLON          ,4              ,19             ,74             ,99            ,QB             ,46             ,25             ,1             ,23             ,37             ,72             ,24             ,16             ,48             ,38             ,73             ,65             ,56             ,54             ,57             ,38             ,66             ,0              ,0              ,0              ,1              ,23             ,74             ,100            ,70             
36             ,JAMES          ,CLARKE         ,4              ,13             ,72             ,99            ,QB             ,39             ,31             ,17             ,24             ,31             ,72             ,29             ,20             ,24             ,31             ,75             ,83             ,60             ,40             ,34             ,47             ,80             ,1              ,0              ,0              ,0              ,23             ,90             ,225            ,67             
37             ,WALKER         ,ALLISON        ,3              ,9              ,73             ,99            ,QB             ,34             ,29             ,34             ,40             ,3              ,62             ,2              ,62             ,15             ,34             ,74             ,84             ,83             ,19             ,33             ,56             ,74             ,1              ,0              ,1              ,0              ,21             ,75             ,311            ,85             
38             ,KENDALL        ,MARTINEZ       ,5              ,11             ,76             ,99            ,QB             ,72             ,56             ,11             ,18             ,42             ,76             ,60             ,42             ,18             ,28             ,89             ,72             ,56             ,31             ,38             ,20             ,66             ,1              ,0              ,0              ,1              ,23             ,93             ,237            ,92             
39             ,RANDY          ,HARPER         ,2              ,16             ,77             ,99            ,QB             ,32             ,26             ,33             ,21             ,18             ,66             ,24             ,8              ,24             ,59             ,72             ,78             ,56             ,49             ,1              ,2              ,63             ,0              ,0              ,1              ,1              ,21             ,72             ,153            ,63             
40             ,MATHEW         ,DANIELS        ,3              ,9              ,79             ,99            ,QB             ,33             ,40             ,32             ,16             ,50             ,88             ,39             ,46             ,49             ,4              ,64             ,86             ,75             ,64             ,13             ,27             ,73             ,0              ,0              ,1              ,1              ,22             ,86             ,227            ,75             
41             ,DWAYNE         ,FLOYD          ,3              ,10             ,75             ,99            ,QB             ,68             ,45             ,30             ,28             ,37             ,82             ,4              ,31             ,26             ,30             ,75             ,62             ,44             ,32             ,48             ,35             ,73             ,0              ,0              ,1              ,1              ,22             ,78             ,227            ,61             
42             ,MARIO          ,HADEN          ,6              ,10             ,79             ,99            ,QB             ,30             ,44             ,24             ,37             ,43             ,83             ,70             ,2              ,14             ,23             ,83             ,72             ,84             ,36             ,37             ,21             ,45             ,1              ,1              ,1              ,1              ,21             ,86             ,287            ,82             
43             ,MARC           ,BRIDGEWATER    ,3              ,14             ,75             ,99            ,QB             ,84             ,37             ,29             ,19             ,33             ,65             ,26             ,21             ,26             ,45             ,74             ,67             ,61             ,34             ,34             ,41             ,65             ,0              ,0              ,0              ,0              ,20             ,82             ,161            ,95             
44             ,CRAIG          ,DRAKE          ,5              ,11             ,79             ,99            ,QB             ,78             ,33             ,18             ,33             ,35             ,75             ,26             ,42             ,35             ,29             ,81             ,84             ,59             ,50             ,27             ,43             ,80             ,1              ,0              ,0              ,0              ,21             ,74             ,250            ,92             
45             ,ADRIAN         ,SIMPSON        ,6              ,15             ,79             ,99            ,QB             ,64             ,24             ,22             ,28             ,27             ,55             ,13             ,9              ,30             ,29             ,69             ,52             ,69             ,14             ,35             ,13             ,73             ,0              ,0              ,1              ,0              ,23             ,84             ,210            ,89             
46             ,RAYMOND        ,LLOYD          ,1              ,18             ,71             ,99            ,QB             ,37             ,22             ,42             ,19             ,15             ,75             ,48             ,35             ,5              ,18             ,88             ,71             ,71             ,69             ,48             ,17             ,73             ,0              ,0              ,0              ,0              ,20             ,83             ,174            ,87             
47             ,JACE           ,GUTIERREZ      ,1              ,13             ,76             ,99            ,QB             ,26             ,40             ,40             ,24             ,34             ,92             ,48             ,38             ,33             ,18             ,75             ,73             ,58             ,15             ,23             ,53             ,63             ,0              ,1              ,1              ,0              ,22             ,96             ,158            ,99             
