INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,BRAYDEN        ,GUZMAN         ,1              ,19             ,74             ,99            ,QB             ,15             ,49             ,48             ,20             ,23             ,82             ,39             ,16             ,6              ,26             ,82             ,70             ,80             ,19             ,26             ,44             ,53             ,0              ,0              ,1              ,1              ,23             ,95             ,127            ,81             
1              ,JEREMIAH       ,CHAVEZ         ,4              ,8              ,79             ,99            ,QB             ,67             ,53             ,25             ,43             ,30             ,86             ,23             ,31             ,21             ,7              ,75             ,70             ,35             ,49             ,6              ,33             ,37             ,1              ,0              ,1              ,1              ,23             ,70             ,293            ,82             
2              ,DENNIS         ,BORGISÂ        ,4              ,7              ,74             ,99            ,QB             ,55             ,39             ,11             ,47             ,47             ,93             ,48             ,52             ,24             ,27             ,64             ,64             ,65             ,65             ,51             ,58             ,75             ,1              ,1              ,0              ,1              ,23             ,93             ,82             ,72             
3              ,PHILLIP        ,MARIOTA        ,6              ,12             ,72             ,99            ,QB             ,55             ,9              ,24             ,19             ,35             ,93             ,16             ,38             ,24             ,55             ,75             ,61             ,84             ,49             ,7              ,38             ,66             ,0              ,1              ,1              ,1              ,23             ,89             ,94             ,84             
4              ,MOISES         ,HAMRICK        ,3              ,6              ,76             ,99            ,QB             ,44             ,30             ,6              ,41             ,23             ,70             ,70             ,23             ,41             ,55             ,75             ,95             ,94             ,43             ,24             ,41             ,75             ,1              ,1              ,0              ,0              ,23             ,82             ,187            ,87             
5              ,BAILEY         ,WAGNER         ,5              ,8              ,71             ,99            ,QB             ,67             ,15             ,38             ,49             ,17             ,83             ,8              ,25             ,22             ,15             ,79             ,54             ,38             ,39             ,16             ,45             ,66             ,0              ,0              ,0              ,0              ,21             ,71             ,141            ,75             
6              ,TY             ,JENNINGS       ,2              ,8              ,76             ,99            ,QB             ,61             ,70             ,25             ,15             ,1             ,76             ,40             ,50             ,20             ,24             ,70             ,61             ,57             ,75             ,16             ,14             ,74             ,0              ,0              ,1              ,0              ,21             ,72             ,105            ,80             
7              ,LOGAN          ,HAMRICK        ,6              ,19             ,79             ,99            ,QB             ,47             ,36             ,50             ,5              ,39             ,77             ,38             ,5              ,41             ,10             ,67             ,63             ,59             ,21             ,42             ,29             ,68             ,1              ,0              ,0              ,0              ,21             ,87             ,88             ,82             
8              ,JAKOB          ,HINES          ,4              ,5              ,74             ,99            ,QB             ,36             ,19             ,26             ,31             ,19             ,75             ,21             ,11             ,41             ,25             ,67             ,49             ,72             ,43             ,38             ,1              ,45             ,0              ,0              ,1              ,1              ,21             ,72             ,110            ,75             
9              ,HAROLD         ,RITCHIE        ,3              ,19             ,78             ,99            ,QB             ,26             ,50             ,45             ,36             ,6              ,63             ,18             ,1             ,22             ,1             ,85             ,54             ,45             ,40             ,20             ,25             ,55             ,1              ,0              ,0              ,1              ,20             ,84             ,181            ,90             
