INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,KHALIL         ,COHEN          ,6              ,9              ,70             ,99            ,QB             ,50             ,13             ,15             ,34             ,21             ,85             ,32             ,9              ,29             ,28             ,73             ,43             ,85             ,42             ,1             ,39             ,45             ,0              ,0              ,0              ,0              ,21             ,92             ,178            ,90             
1              ,DUSTIN         ,WILLIS         ,2              ,12             ,75             ,99            ,QB             ,38             ,7              ,35             ,45             ,12             ,70             ,66             ,19             ,8              ,26             ,77             ,84             ,58             ,23             ,40             ,14             ,79             ,0              ,0              ,0              ,0              ,21             ,86             ,42             ,70             
2              ,JULIO          ,CRUZ           ,4              ,16             ,71             ,99            ,QB             ,15             ,13             ,18             ,46             ,24             ,82             ,35             ,18             ,22             ,47             ,75             ,73             ,57             ,39             ,39             ,27             ,70             ,1              ,1              ,1              ,0              ,23             ,74             ,114            ,73             
3              ,LEONARD        ,NELSON         ,4              ,17             ,73             ,99            ,QB             ,61             ,25             ,27             ,7              ,40             ,78             ,36             ,39             ,34             ,26             ,75             ,69             ,58             ,52             ,41             ,40             ,74             ,0              ,1              ,0              ,1              ,23             ,93             ,317            ,64             
4              ,CARLOS         ,GROSS          ,1              ,2              ,72             ,99            ,QB             ,56             ,15             ,29             ,1             ,16             ,83             ,39             ,41             ,11             ,23             ,78             ,56             ,70             ,31             ,32             ,23             ,50             ,1              ,1              ,1              ,1              ,21             ,76             ,209            ,83             
5              ,CHANCE         ,CHAMBERS       ,2              ,14             ,77             ,99            ,QB             ,82             ,44             ,5              ,36             ,34             ,71             ,25             ,22             ,1             ,40             ,59             ,65             ,77             ,47             ,24             ,21             ,69             ,1              ,0              ,1              ,1              ,22             ,87             ,65             ,80             
6              ,GIOVANNI       ,NEAL           ,5              ,17             ,76             ,99            ,QB             ,49             ,20             ,34             ,1             ,16             ,74             ,11             ,16             ,1              ,29             ,75             ,66             ,75             ,47             ,33             ,36             ,65             ,1              ,1              ,1              ,1              ,22             ,95             ,246            ,81             
7              ,RAFAEL         ,BULLEN         ,4              ,15             ,75             ,99            ,QB             ,61             ,38             ,1             ,47             ,1             ,85             ,4              ,56             ,31             ,36             ,76             ,46             ,51             ,27             ,45             ,35             ,66             ,0              ,0              ,1              ,1              ,20             ,71             ,156            ,83             
8              ,SHANE          ,BARBER         ,1              ,6              ,78             ,99            ,QB             ,35             ,30             ,1             ,19             ,17             ,75             ,21             ,17             ,37             ,13             ,64             ,43             ,52             ,71             ,15             ,13             ,95             ,1              ,1              ,0              ,0              ,22             ,72             ,69             ,81             
9              ,JACOB          ,GLOVER         ,3              ,10             ,79             ,99            ,QB             ,53             ,50             ,31             ,42             ,43             ,75             ,43             ,34             ,29             ,41             ,55             ,70             ,54             ,69             ,10             ,57             ,66             ,1              ,0              ,0              ,1              ,20             ,86             ,43             ,68             
