INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,SAUL           ,BREWER         ,5              ,14             ,77             ,99            ,QB             ,43             ,18             ,32             ,9              ,43             ,66             ,48             ,50             ,1             ,19             ,70             ,62             ,58             ,55             ,20             ,32             ,62             ,1              ,0              ,0              ,0              ,20             ,72             ,327            ,80             
1              ,JAVIER         ,BALLARD        ,1              ,12             ,70             ,99            ,QB             ,56             ,19             ,28             ,51             ,49             ,84             ,50             ,43             ,33             ,30             ,70             ,79             ,57             ,45             ,30             ,23             ,85             ,1              ,1              ,1              ,1              ,21             ,77             ,260            ,75             
2              ,ALLAN          ,WOLFE          ,2              ,9              ,79             ,99            ,QB             ,36             ,63             ,49             ,37             ,15             ,75             ,41             ,24             ,34             ,28             ,74             ,72             ,58             ,34             ,12             ,5              ,56             ,1              ,1              ,1              ,0              ,20             ,73             ,245            ,80             
3              ,ALEXANDER      ,GOGELÂ         ,5              ,17             ,76             ,99            ,QB             ,35             ,13             ,30             ,41             ,24             ,67             ,6              ,42             ,6              ,16             ,73             ,63             ,79             ,19             ,24             ,11             ,69             ,0              ,0              ,0              ,1              ,21             ,78             ,224            ,83             
4              ,STANLEY        ,FREEMAN        ,5              ,12             ,75             ,99            ,QB             ,43             ,51             ,10             ,13             ,14             ,67             ,38             ,60             ,13             ,27             ,62             ,68             ,53             ,75             ,6              ,29             ,82             ,0              ,0              ,0              ,0              ,23             ,73             ,13             ,60             
5              ,BROCK          ,WATTS          ,3              ,10             ,78             ,99            ,QB             ,55             ,22             ,34             ,20             ,4              ,77             ,36             ,54             ,22             ,24             ,75             ,69             ,47             ,39             ,30             ,33             ,74             ,1              ,0              ,0              ,0              ,21             ,88             ,44             ,73             
6              ,RAEKWON        ,MARTINEZ       ,1              ,3              ,71             ,99            ,QB             ,72             ,34             ,42             ,28             ,37             ,80             ,35             ,17             ,28             ,34             ,70             ,64             ,76             ,22             ,20             ,60             ,66             ,1              ,0              ,1              ,0              ,22             ,84             ,237            ,85             
7              ,PETER          ,MORENO         ,2              ,11             ,72             ,99            ,QB             ,73             ,16             ,30             ,30             ,21             ,75             ,49             ,55             ,11             ,28             ,69             ,74             ,82             ,16             ,37             ,44             ,75             ,0              ,0              ,1              ,0              ,21             ,75             ,275            ,82             
8              ,ERICK          ,FORTE          ,5              ,10             ,73             ,99            ,QB             ,56             ,55             ,33             ,1              ,6              ,92             ,13             ,37             ,26             ,32             ,66             ,82             ,44             ,32             ,57             ,51             ,61             ,1              ,0              ,1              ,0              ,20             ,81             ,129            ,91             
9              ,EMMANUEL       ,BRYAN          ,4              ,18             ,73             ,99            ,QB             ,74             ,29             ,36             ,34             ,14             ,88             ,36             ,25             ,24             ,28             ,68             ,70             ,81             ,46             ,4              ,51             ,58             ,1              ,0              ,0              ,0              ,21             ,83             ,254            ,82             
10             ,ERNESTO        ,DELGADO        ,4              ,13             ,75             ,99            ,QB             ,83             ,60             ,59             ,24             ,31             ,74             ,43             ,12             ,17             ,37             ,70             ,51             ,67             ,55             ,39             ,40             ,46             ,1              ,0              ,1              ,0              ,21             ,76             ,104            ,76             
11             ,ELLIOTT        ,BLAIR          ,1              ,13             ,78             ,99            ,QB             ,56             ,19             ,36             ,15             ,17             ,75             ,33             ,1             ,29             ,1              ,75             ,70             ,80             ,80             ,39             ,24             ,77             ,0              ,1              ,1              ,0              ,23             ,86             ,328            ,79             
12             ,XAVIER         ,FERGUSON       ,1              ,7              ,74             ,99            ,QB             ,71             ,10             ,21             ,12             ,47             ,55             ,41             ,46             ,30             ,27             ,79             ,74             ,56             ,10             ,17             ,42             ,62             ,0              ,0              ,0              ,1              ,21             ,97             ,254            ,80             
