INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,CHASE          ,ROWE           ,2              ,8              ,72             ,99            ,QB             ,23             ,31             ,36             ,16             ,52             ,83             ,46             ,18             ,16             ,40             ,57             ,69             ,51             ,65             ,30             ,39             ,69             ,1              ,1              ,0              ,1              ,22             ,73             ,54             ,86             
1              ,ROY            ,FOX            ,2              ,11             ,70             ,99            ,QB             ,58             ,16             ,38             ,35             ,26             ,74             ,25             ,1              ,33             ,43             ,77             ,67             ,54             ,72             ,25             ,32             ,50             ,0              ,0              ,0              ,0              ,20             ,79             ,192            ,68             
2              ,NICOLAS        ,GONZALEZ       ,6              ,19             ,75             ,99            ,QB             ,65             ,25             ,50             ,19             ,22             ,87             ,57             ,21             ,41             ,41             ,95             ,50             ,77             ,54             ,40             ,27             ,68             ,0              ,0              ,0              ,1              ,23             ,79             ,81             ,73             
3              ,HAYDEN         ,HOPKINS        ,1              ,17             ,73             ,99            ,QB             ,57             ,52             ,22             ,14             ,53             ,55             ,29             ,35             ,28             ,47             ,72             ,85             ,45             ,57             ,25             ,17             ,62             ,1              ,1              ,0              ,1              ,22             ,71             ,199            ,82             
4              ,NOE            ,CHANCELLOR     ,5              ,4              ,70             ,99            ,QB             ,59             ,28             ,33             ,54             ,1             ,80             ,50             ,44             ,51             ,47             ,88             ,70             ,70             ,38             ,26             ,46             ,86             ,1              ,1              ,1              ,0              ,23             ,79             ,275            ,89             
5              ,BRAXTON        ,PAYNE          ,5              ,19             ,74             ,99            ,QB             ,47             ,50             ,28             ,29             ,38             ,80             ,33             ,46             ,27             ,15             ,68             ,64             ,47             ,17             ,1             ,53             ,68             ,0              ,0              ,0              ,1              ,23             ,85             ,141            ,80             
6              ,TY             ,ROBERSON       ,2              ,14             ,71             ,99            ,QB             ,21             ,38             ,28             ,20             ,11             ,67             ,23             ,47             ,21             ,25             ,88             ,63             ,87             ,41             ,1             ,31             ,68             ,1              ,0              ,0              ,1              ,21             ,93             ,11             ,84             
7              ,RAY            ,CARTER         ,5              ,9              ,77             ,99            ,QB             ,38             ,21             ,14             ,10             ,50             ,74             ,1             ,60             ,32             ,49             ,66             ,83             ,68             ,32             ,5              ,37             ,52             ,0              ,0              ,0              ,1              ,22             ,93             ,191            ,81             
8              ,DEONTE         ,FISHER         ,1              ,16             ,78             ,99            ,QB             ,28             ,44             ,55             ,36             ,15             ,83             ,13             ,52             ,8              ,31             ,72             ,75             ,76             ,33             ,50             ,43             ,67             ,0              ,0              ,0              ,0              ,21             ,97             ,119            ,70             
9              ,SHELDON        ,SAGER          ,6              ,7              ,74             ,99            ,QB             ,65             ,59             ,54             ,28             ,29             ,58             ,21             ,30             ,39             ,43             ,77             ,57             ,67             ,63             ,28             ,7              ,55             ,1              ,1              ,0              ,1              ,20             ,77             ,121            ,94             
10             ,TYRELL         ,YARBROUGH      ,3              ,13             ,76             ,99            ,QB             ,61             ,23             ,32             ,47             ,33             ,80             ,26             ,5              ,8              ,32             ,83             ,95             ,73             ,65             ,29             ,26             ,63             ,1              ,0              ,1              ,0              ,21             ,96             ,72             ,89             
11             ,JAYLEN         ,JENNINGS       ,6              ,19             ,78             ,99            ,QB             ,52             ,43             ,16             ,38             ,5              ,95             ,50             ,6              ,56             ,1             ,95             ,59             ,64             ,25             ,38             ,18             ,58             ,0              ,1              ,0              ,0              ,20             ,77             ,174            ,83             
12             ,BRAXTON        ,KLEIN          ,6              ,11             ,71             ,99            ,QB             ,57             ,30             ,23             ,31             ,2              ,75             ,36             ,18             ,14             ,41             ,59             ,78             ,77             ,57             ,32             ,30             ,61             ,1              ,0              ,0              ,0              ,22             ,81             ,292            ,71             
13             ,ROMAN          ,BEADNELL       ,3              ,5              ,73             ,99            ,QB             ,69             ,60             ,18             ,1             ,42             ,68             ,37             ,55             ,28             ,31             ,65             ,66             ,78             ,57             ,21             ,27             ,69             ,0              ,0              ,0              ,1              ,22             ,97             ,218            ,73             
14             ,ETHAN          ,ARNOLD         ,6              ,2              ,79             ,99            ,QB             ,29             ,41             ,15             ,23             ,48             ,78             ,29             ,63             ,38             ,47             ,75             ,43             ,60             ,54             ,32             ,37             ,81             ,0              ,0              ,1              ,0              ,22             ,81             ,305            ,62             
15             ,RONALD         ,HENRY          ,4              ,2              ,75             ,99            ,QB             ,37             ,20             ,23             ,43             ,27             ,75             ,42             ,1             ,25             ,32             ,80             ,56             ,83             ,34             ,42             ,9              ,59             ,0              ,1              ,0              ,1              ,22             ,90             ,159            ,72             
16             ,ENRIQUE        ,SHAW           ,3              ,8              ,75             ,99            ,QB             ,58             ,1              ,16             ,29             ,25             ,69             ,21             ,8              ,26             ,18             ,83             ,46             ,68             ,44             ,32             ,59             ,86             ,1              ,0              ,0              ,0              ,21             ,83             ,279            ,85             
17             ,DALTON         ,BYRD           ,6              ,15             ,71             ,99            ,QB             ,70             ,37             ,50             ,38             ,27             ,65             ,32             ,37             ,39             ,1             ,75             ,40             ,93             ,47             ,50             ,50             ,67             ,0              ,1              ,0              ,0              ,23             ,71             ,147            ,88             
