INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,JESUS          ,PORTER         ,2              ,16             ,72             ,99            ,QB             ,28             ,24             ,46             ,48             ,26             ,59             ,66             ,69             ,24             ,3              ,89             ,52             ,77             ,36             ,50             ,30             ,71             ,0              ,0              ,1              ,0              ,20             ,80             ,154            ,90             
1              ,OSCAR          ,BAILEY         ,4              ,8              ,78             ,99            ,QB             ,53             ,26             ,22             ,25             ,38             ,61             ,51             ,14             ,18             ,32             ,70             ,94             ,54             ,47             ,23             ,50             ,56             ,0              ,1              ,0              ,0              ,22             ,94             ,195            ,85             
2              ,TRENTON        ,MEREDITH       ,2              ,15             ,75             ,99            ,QB             ,29             ,33             ,18             ,27             ,18             ,67             ,22             ,37             ,6              ,38             ,75             ,50             ,69             ,34             ,25             ,41             ,61             ,0              ,0              ,1              ,1              ,22             ,87             ,72             ,74             
3              ,ETHAN          ,GREGORY        ,2              ,16             ,75             ,99            ,QB             ,61             ,21             ,25             ,2              ,15             ,90             ,15             ,28             ,57             ,16             ,62             ,69             ,84             ,58             ,46             ,28             ,68             ,0              ,1              ,1              ,0              ,23             ,75             ,257            ,84             
4              ,GRAHAM         ,GRAY           ,3              ,10             ,71             ,99            ,QB             ,53             ,64             ,1             ,3              ,25             ,77             ,36             ,21             ,28             ,7              ,89             ,77             ,74             ,52             ,36             ,24             ,65             ,1              ,0              ,1              ,0              ,23             ,92             ,177            ,70             
5              ,ETHAN          ,MEIDANISÂ      ,1              ,12             ,79             ,99            ,QB             ,54             ,47             ,38             ,8              ,19             ,81             ,15             ,28             ,22             ,1              ,75             ,68             ,75             ,26             ,1             ,49             ,76             ,0              ,0              ,0              ,0              ,20             ,84             ,172            ,80             
6              ,CRAIG          ,BERRY          ,4              ,15             ,79             ,99            ,QB             ,55             ,30             ,38             ,18             ,60             ,92             ,54             ,13             ,37             ,1             ,83             ,58             ,68             ,27             ,46             ,21             ,67             ,0              ,0              ,0              ,0              ,20             ,88             ,236            ,84             
7              ,JON            ,STEVENSON      ,1              ,13             ,77             ,99            ,QB             ,68             ,67             ,11             ,32             ,40             ,71             ,3              ,45             ,37             ,5              ,78             ,69             ,65             ,61             ,35             ,38             ,75             ,1              ,1              ,1              ,0              ,23             ,93             ,72             ,74             
8              ,COLLIN         ,SULLIVAN       ,4              ,10             ,70             ,99            ,QB             ,48             ,31             ,6              ,36             ,40             ,61             ,41             ,21             ,28             ,23             ,75             ,70             ,70             ,65             ,30             ,15             ,65             ,0              ,1              ,1              ,0              ,23             ,72             ,99             ,91             
9              ,CURTIS         ,BRIDGEWATER    ,5              ,12             ,71             ,99            ,QB             ,52             ,46             ,53             ,41             ,28             ,84             ,42             ,62             ,36             ,38             ,66             ,64             ,55             ,34             ,25             ,29             ,53             ,0              ,0              ,0              ,0              ,23             ,89             ,19             ,82             
