INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,ZACHARY        ,SERNA          ,3              ,7              ,70             ,99            ,QB             ,43             ,19             ,36             ,19             ,28             ,70             ,47             ,34             ,37             ,49             ,58             ,80             ,65             ,70             ,31             ,7              ,67             ,1              ,1              ,0              ,1              ,22             ,97             ,290            ,75             
1              ,MARQUISE       ,HORTON         ,3              ,3              ,70             ,99            ,QB             ,60             ,41             ,38             ,3              ,22             ,74             ,66             ,60             ,35             ,21             ,85             ,61             ,71             ,29             ,22             ,37             ,51             ,1              ,0              ,1              ,0              ,20             ,99             ,148            ,99            
2              ,CHANCE         ,SWANSON        ,4              ,19             ,76             ,99            ,QB             ,49             ,32             ,59             ,31             ,21             ,66             ,33             ,32             ,21             ,33             ,65             ,69             ,89             ,22             ,29             ,18             ,74             ,1              ,0              ,0              ,0              ,21             ,79             ,9              ,82             
3              ,STEPHEN        ,KUECHLY        ,1              ,10             ,74             ,99            ,QB             ,55             ,10             ,24             ,40             ,21             ,66             ,1             ,8              ,24             ,38             ,64             ,64             ,43             ,24             ,38             ,27             ,77             ,1              ,0              ,1              ,1              ,20             ,85             ,176            ,81             
4              ,RILEY          ,RAMIREZ        ,3              ,6              ,77             ,99            ,QB             ,53             ,65             ,44             ,19             ,40             ,70             ,5              ,40             ,5              ,1             ,75             ,61             ,60             ,11             ,9              ,16             ,64             ,1              ,0              ,0              ,1              ,23             ,75             ,287            ,80             
5              ,JUWAN          ,EDWARDS        ,6              ,9              ,78             ,99            ,QB             ,41             ,66             ,49             ,11             ,21             ,75             ,70             ,27             ,29             ,9              ,68             ,75             ,50             ,30             ,7              ,16             ,88             ,1              ,0              ,1              ,0              ,20             ,72             ,302            ,93             
6              ,RAMON          ,TRAN           ,2              ,11             ,70             ,99            ,QB             ,60             ,20             ,13             ,38             ,21             ,84             ,55             ,36             ,1             ,29             ,84             ,46             ,48             ,36             ,25             ,50             ,36             ,1              ,0              ,0              ,0              ,23             ,90             ,235            ,78             
7              ,MITCHELL       ,OLIVER         ,3              ,14             ,70             ,99            ,QB             ,40             ,59             ,19             ,3              ,33             ,75             ,14             ,25             ,58             ,32             ,85             ,53             ,67             ,52             ,29             ,37             ,73             ,0              ,0              ,1              ,1              ,20             ,75             ,250            ,89             
8              ,KEEGAN         ,WILKERSON      ,2              ,6              ,70             ,99            ,QB             ,50             ,19             ,21             ,49             ,13             ,83             ,54             ,8              ,42             ,5              ,95             ,88             ,62             ,34             ,22             ,24             ,66             ,1              ,1              ,1              ,0              ,22             ,87             ,161            ,80             
9              ,JULIAN         ,CLARKE         ,4              ,4              ,71             ,99            ,QB             ,42             ,10             ,27             ,33             ,15             ,63             ,34             ,14             ,19             ,27             ,74             ,74             ,68             ,21             ,13             ,9              ,70             ,0              ,0              ,1              ,1              ,22             ,73             ,80             ,83             
10             ,DALTON         ,CURRY          ,4              ,7              ,79             ,99            ,QB             ,59             ,35             ,48             ,35             ,46             ,84             ,64             ,51             ,42             ,31             ,84             ,60             ,79             ,32             ,20             ,45             ,71             ,0              ,0              ,0              ,0              ,23             ,89             ,218            ,71             
11             ,SKYLAR         ,CASTILLO       ,4              ,7              ,76             ,99            ,QB             ,63             ,52             ,9              ,43             ,13             ,94             ,1              ,52             ,1              ,23             ,75             ,75             ,58             ,38             ,12             ,47             ,58             ,1              ,1              ,0              ,0              ,20             ,78             ,107            ,85             
12             ,DEVANTE        ,ROSS           ,1              ,8              ,70             ,99            ,QB             ,85             ,41             ,15             ,48             ,28             ,69             ,18             ,1              ,37             ,34             ,75             ,51             ,83             ,22             ,10             ,37             ,65             ,1              ,0              ,0              ,1              ,22             ,83             ,67             ,89             
13             ,DENNIS         ,WATKINS        ,3              ,16             ,78             ,99            ,QB             ,32             ,1              ,38             ,9              ,58             ,73             ,13             ,43             ,1              ,47             ,64             ,62             ,71             ,57             ,8              ,11             ,73             ,0              ,0              ,1              ,0              ,21             ,98             ,96             ,94             
14             ,EDWIN          ,TRAN           ,6              ,10             ,71             ,99            ,QB             ,53             ,33             ,40             ,28             ,19             ,70             ,41             ,13             ,9              ,21             ,81             ,83             ,71             ,47             ,15             ,30             ,59             ,0              ,0              ,1              ,0              ,23             ,80             ,297            ,95             
15             ,EUGENE         ,CARROLL        ,4              ,15             ,77             ,99            ,QB             ,44             ,29             ,24             ,54             ,15             ,65             ,32             ,66             ,23             ,22             ,94             ,67             ,62             ,10             ,35             ,15             ,69             ,0              ,0              ,0              ,0              ,21             ,97             ,269            ,77             
16             ,OWEN           ,MACK           ,3              ,15             ,78             ,99            ,QB             ,70             ,19             ,41             ,50             ,29             ,71             ,13             ,57             ,18             ,34             ,61             ,59             ,63             ,36             ,39             ,18             ,61             ,0              ,0              ,1              ,0              ,20             ,70             ,296            ,69             
17             ,KEEGAN         ,COOPER         ,3              ,4              ,76             ,99            ,QB             ,44             ,23             ,18             ,33             ,48             ,75             ,32             ,32             ,36             ,32             ,69             ,89             ,50             ,46             ,24             ,30             ,53             ,0              ,1              ,0              ,0              ,21             ,74             ,134            ,82             
18             ,ANDY           ,ROGERS         ,4              ,1              ,72             ,99            ,QB             ,65             ,14             ,37             ,36             ,32             ,71             ,36             ,40             ,20             ,39             ,68             ,60             ,90             ,32             ,20             ,16             ,73             ,0              ,0              ,0              ,1              ,23             ,74             ,159            ,82             
19             ,EDUARDO        ,STEWART        ,2              ,3              ,77             ,99            ,QB             ,20             ,34             ,29             ,18             ,5              ,75             ,36             ,23             ,28             ,55             ,71             ,73             ,86             ,37             ,48             ,1             ,73             ,0              ,0              ,0              ,1              ,22             ,88             ,218            ,85             
20             ,DARIUS         ,SCHNEIDER      ,4              ,19             ,72             ,99            ,QB             ,36             ,52             ,8              ,53             ,39             ,66             ,41             ,49             ,11             ,21             ,75             ,60             ,53             ,70             ,53             ,32             ,53             ,0              ,0              ,0              ,0              ,20             ,90             ,197            ,99            
21             ,LUKE           ,WALSH          ,2              ,9              ,73             ,99            ,QB             ,33             ,24             ,25             ,12             ,25             ,78             ,26             ,46             ,11             ,10             ,64             ,92             ,78             ,31             ,26             ,36             ,72             ,1              ,0              ,0              ,0              ,21             ,82             ,145            ,60             
22             ,FORREST        ,MORTON         ,6              ,6              ,77             ,99            ,QB             ,35             ,35             ,40             ,13             ,57             ,75             ,16             ,52             ,12             ,27             ,75             ,74             ,78             ,31             ,2              ,21             ,71             ,0              ,0              ,0              ,0              ,21             ,84             ,71             ,75             
23             ,LUIS           ,HENNINGER      ,2              ,6              ,72             ,99            ,QB             ,68             ,50             ,15             ,18             ,38             ,78             ,34             ,18             ,18             ,24             ,86             ,86             ,54             ,22             ,15             ,44             ,69             ,1              ,0              ,1              ,1              ,23             ,93             ,129            ,82             
24             ,JAMIE          ,BUGAJÂ         ,5              ,7              ,78             ,99            ,QB             ,31             ,36             ,36             ,13             ,19             ,70             ,33             ,55             ,39             ,35             ,83             ,75             ,74             ,71             ,27             ,42             ,66             ,1              ,1              ,1              ,0              ,22             ,90             ,89             ,63             
25             ,CRAIG          ,HUDSON         ,5              ,3              ,70             ,99            ,QB             ,80             ,22             ,11             ,13             ,40             ,77             ,18             ,56             ,17             ,26             ,63             ,52             ,78             ,63             ,14             ,26             ,69             ,1              ,0              ,0              ,0              ,22             ,74             ,64             ,98             
26             ,DENNIS         ,ORTIZ          ,5              ,16             ,74             ,99            ,QB             ,65             ,19             ,34             ,47             ,20             ,81             ,35             ,6              ,15             ,20             ,63             ,43             ,84             ,76             ,29             ,27             ,71             ,1              ,1              ,1              ,0              ,23             ,99             ,236            ,84             
27             ,FABIAN         ,JACKSON        ,2              ,2              ,72             ,99            ,QB             ,37             ,46             ,33             ,45             ,53             ,75             ,66             ,17             ,21             ,45             ,82             ,70             ,60             ,67             ,21             ,34             ,69             ,0              ,1              ,1              ,1              ,22             ,80             ,131            ,80             
28             ,JAKE           ,GRAVES         ,6              ,9              ,76             ,99            ,QB             ,15             ,52             ,22             ,38             ,29             ,87             ,59             ,40             ,13             ,57             ,68             ,72             ,67             ,49             ,52             ,35             ,60             ,0              ,0              ,1              ,1              ,22             ,71             ,6              ,81             
29             ,CADE           ,BARNETT        ,6              ,10             ,73             ,99            ,QB             ,65             ,12             ,34             ,48             ,60             ,75             ,12             ,45             ,53             ,20             ,71             ,60             ,52             ,34             ,21             ,29             ,55             ,1              ,0              ,0              ,1              ,21             ,80             ,116            ,80             
30             ,ANDREW         ,HART           ,2              ,4              ,79             ,99            ,QB             ,63             ,51             ,36             ,24             ,45             ,75             ,34             ,24             ,18             ,2              ,92             ,65             ,72             ,70             ,32             ,37             ,35             ,0              ,0              ,0              ,0              ,21             ,85             ,56             ,70             
31             ,KEENAN         ,COOK           ,4              ,4              ,71             ,99            ,QB             ,65             ,65             ,19             ,36             ,6              ,67             ,57             ,13             ,23             ,57             ,78             ,73             ,86             ,49             ,1             ,33             ,91             ,1              ,1              ,0              ,0              ,20             ,79             ,141            ,84             
