INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,RAY            ,TRAN           ,1              ,14             ,78             ,99            ,QB             ,20             ,31             ,59             ,19             ,47             ,64             ,1             ,31             ,12             ,22             ,82             ,86             ,79             ,42             ,37             ,37             ,55             ,0              ,0              ,0              ,0              ,20             ,75             ,207            ,93             
1              ,TRAVIS         ,HERRERA        ,3              ,18             ,79             ,99            ,QB             ,38             ,30             ,35             ,3              ,49             ,75             ,49             ,32             ,31             ,39             ,66             ,63             ,56             ,32             ,6              ,7              ,83             ,0              ,1              ,1              ,0              ,22             ,85             ,43             ,74             
2              ,JACE           ,PEARSON        ,3              ,12             ,70             ,99            ,QB             ,71             ,31             ,31             ,56             ,13             ,57             ,56             ,52             ,48             ,44             ,58             ,51             ,56             ,51             ,22             ,25             ,73             ,1              ,0              ,1              ,1              ,20             ,88             ,169            ,84             
3              ,ENRIQUE        ,WILKERSON      ,4              ,2              ,76             ,99            ,QB             ,54             ,4              ,26             ,18             ,39             ,75             ,4              ,29             ,13             ,38             ,81             ,94             ,87             ,23             ,60             ,20             ,74             ,0              ,0              ,0              ,0              ,22             ,87             ,89             ,91             
4              ,MYLES          ,JOHNSTON       ,4              ,1              ,73             ,99            ,QB             ,62             ,27             ,29             ,32             ,26             ,65             ,43             ,31             ,18             ,36             ,81             ,41             ,92             ,52             ,30             ,51             ,70             ,1              ,0              ,1              ,1              ,22             ,87             ,185            ,74             
5              ,ISAIAH         ,DANIEL         ,6              ,12             ,76             ,99            ,QB             ,57             ,35             ,53             ,34             ,32             ,55             ,14             ,36             ,34             ,35             ,80             ,80             ,72             ,43             ,29             ,1             ,46             ,0              ,0              ,1              ,0              ,22             ,96             ,257            ,82             
6              ,MALCOLM        ,VEGA           ,4              ,19             ,73             ,99            ,QB             ,62             ,40             ,8              ,36             ,50             ,80             ,18             ,3              ,39             ,21             ,79             ,71             ,84             ,33             ,15             ,24             ,47             ,0              ,0              ,0              ,1              ,23             ,87             ,288            ,82             
7              ,FRANK          ,CHARLES        ,1              ,5              ,72             ,99            ,QB             ,40             ,12             ,4              ,18             ,36             ,62             ,15             ,20             ,35             ,23             ,68             ,47             ,77             ,38             ,18             ,33             ,74             ,1              ,1              ,0              ,0              ,21             ,77             ,187            ,84             
8              ,EUGENE         ,REESE          ,1              ,6              ,72             ,99            ,QB             ,47             ,15             ,53             ,1             ,34             ,90             ,48             ,21             ,17             ,49             ,68             ,78             ,55             ,68             ,11             ,21             ,58             ,0              ,0              ,0              ,0              ,23             ,89             ,76             ,82             
9              ,ASHTON         ,JUGANÂ         ,4              ,9              ,71             ,99            ,QB             ,47             ,61             ,1             ,31             ,18             ,75             ,44             ,17             ,14             ,7              ,89             ,74             ,57             ,60             ,18             ,44             ,62             ,1              ,0              ,1              ,1              ,20             ,85             ,99             ,84             
