INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,JAKOB          ,MAXWELL        ,1              ,17             ,70             ,99            ,QB             ,32             ,37             ,40             ,9              ,25             ,81             ,10             ,46             ,15             ,15             ,57             ,59             ,85             ,57             ,17             ,38             ,69             ,0              ,0              ,0              ,0              ,21             ,92             ,52             ,80             
1              ,JAQUAN         ,GEORGE         ,4              ,16             ,73             ,99            ,QB             ,56             ,27             ,5              ,40             ,37             ,65             ,27             ,61             ,33             ,26             ,75             ,75             ,52             ,31             ,41             ,31             ,56             ,0              ,0              ,1              ,0              ,20             ,80             ,56             ,85             
2              ,ALBERT         ,HARRISON       ,5              ,17             ,76             ,99            ,QB             ,66             ,47             ,28             ,37             ,14             ,75             ,32             ,15             ,1              ,56             ,74             ,51             ,64             ,33             ,50             ,2              ,44             ,1              ,0              ,0              ,0              ,21             ,96             ,81             ,82             
3              ,MOISES         ,CARSON         ,3              ,12             ,79             ,99            ,QB             ,57             ,32             ,32             ,16             ,24             ,85             ,19             ,47             ,31             ,10             ,65             ,73             ,94             ,28             ,39             ,11             ,54             ,0              ,0              ,1              ,1              ,21             ,74             ,153            ,79             
4              ,DAKOTA         ,LONG           ,2              ,7              ,79             ,99            ,QB             ,42             ,58             ,1             ,29             ,3              ,77             ,30             ,17             ,60             ,12             ,84             ,66             ,74             ,48             ,38             ,39             ,78             ,0              ,0              ,1              ,1              ,20             ,70             ,72             ,79             
5              ,NOAH           ,WARREN         ,1              ,1              ,75             ,99            ,QB             ,54             ,46             ,45             ,60             ,18             ,65             ,16             ,34             ,13             ,8              ,72             ,55             ,57             ,59             ,30             ,55             ,63             ,1              ,0              ,1              ,0              ,20             ,91             ,181            ,70             
6              ,DEANGELO       ,ROMO           ,1              ,16             ,72             ,99            ,QB             ,73             ,15             ,19             ,33             ,15             ,75             ,33             ,47             ,3              ,27             ,71             ,71             ,83             ,39             ,40             ,18             ,69             ,0              ,0              ,0              ,0              ,23             ,86             ,285            ,94             
7              ,DEION          ,LACY           ,2              ,2              ,73             ,99            ,QB             ,40             ,26             ,48             ,4              ,40             ,75             ,34             ,18             ,45             ,26             ,80             ,69             ,75             ,54             ,36             ,27             ,44             ,0              ,0              ,0              ,0              ,20             ,83             ,144            ,76             
8              ,NELSON         ,DANIELS        ,6              ,10             ,73             ,99            ,QB             ,47             ,44             ,48             ,10             ,27             ,94             ,55             ,22             ,9              ,1             ,84             ,69             ,67             ,63             ,25             ,55             ,71             ,1              ,0              ,0              ,0              ,23             ,75             ,124            ,77             
9              ,NICHOLAS       ,PAGE           ,5              ,2              ,78             ,99            ,QB             ,29             ,21             ,53             ,39             ,1             ,71             ,40             ,1             ,46             ,8              ,91             ,61             ,64             ,18             ,27             ,48             ,62             ,0              ,0              ,1              ,0              ,23             ,79             ,278            ,79             
