INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,DANTE          ,WRIGHT         ,4              ,2              ,76             ,99            ,QB             ,39             ,7              ,40             ,20             ,37             ,68             ,57             ,12             ,7              ,10             ,91             ,57             ,57             ,33             ,17             ,16             ,67             ,1              ,0              ,0              ,0              ,21             ,80             ,126            ,92             
1              ,PABLO          ,ALVAREZ        ,6              ,1              ,76             ,99            ,QB             ,25             ,60             ,30             ,39             ,5              ,95             ,51             ,18             ,16             ,6              ,67             ,86             ,91             ,66             ,1             ,48             ,62             ,1              ,0              ,1              ,1              ,21             ,74             ,95             ,80             
2              ,CHANDLER       ,HERRERA        ,3              ,13             ,79             ,99            ,QB             ,61             ,34             ,21             ,35             ,18             ,82             ,14             ,42             ,45             ,45             ,75             ,64             ,46             ,76             ,16             ,46             ,54             ,1              ,1              ,0              ,0              ,21             ,91             ,44             ,85             
3              ,DALE           ,TYLER          ,1              ,4              ,78             ,99            ,QB             ,36             ,53             ,34             ,47             ,36             ,63             ,42             ,56             ,24             ,32             ,75             ,58             ,89             ,42             ,16             ,45             ,39             ,0              ,0              ,1              ,1              ,22             ,96             ,276            ,77             
4              ,TY             ,CUMMINGS       ,1              ,2              ,79             ,99            ,QB             ,83             ,27             ,11             ,42             ,3              ,73             ,53             ,48             ,11             ,17             ,90             ,88             ,56             ,20             ,40             ,32             ,67             ,0              ,0              ,1              ,1              ,20             ,70             ,71             ,82             
5              ,EMILIO         ,ALLEN          ,3              ,10             ,78             ,99            ,QB             ,57             ,39             ,28             ,28             ,31             ,75             ,23             ,41             ,6              ,29             ,95             ,57             ,47             ,52             ,35             ,19             ,58             ,1              ,0              ,0              ,0              ,23             ,81             ,175            ,76             
6              ,JACKSON        ,COLE           ,6              ,19             ,70             ,99            ,QB             ,60             ,27             ,19             ,50             ,18             ,66             ,45             ,33             ,19             ,45             ,74             ,64             ,73             ,21             ,33             ,1              ,53             ,0              ,1              ,0              ,1              ,20             ,88             ,278            ,80             
7              ,DANTE          ,DAVIDSON       ,6              ,8              ,75             ,99            ,QB             ,64             ,10             ,25             ,27             ,15             ,95             ,27             ,31             ,21             ,36             ,65             ,45             ,40             ,42             ,11             ,1             ,68             ,0              ,0              ,0              ,0              ,23             ,90             ,262            ,90             
8              ,DRAKE          ,CARLSON        ,1              ,15             ,74             ,99            ,QB             ,76             ,45             ,15             ,33             ,36             ,88             ,61             ,14             ,4              ,34             ,77             ,50             ,74             ,55             ,33             ,16             ,84             ,1              ,0              ,1              ,1              ,21             ,86             ,207            ,83             
9              ,JESSIE         ,RODRIQUEZ      ,4              ,14             ,74             ,99            ,QB             ,24             ,36             ,39             ,57             ,45             ,75             ,27             ,35             ,22             ,49             ,75             ,73             ,58             ,68             ,34             ,15             ,62             ,1              ,0              ,0              ,0              ,22             ,83             ,106            ,98             
10             ,FRANKLIN       ,COLEMAN        ,4              ,10             ,79             ,99            ,QB             ,49             ,19             ,34             ,20             ,47             ,82             ,44             ,55             ,55             ,35             ,71             ,66             ,79             ,54             ,38             ,9              ,58             ,1              ,0              ,1              ,0              ,23             ,77             ,139            ,91             
11             ,RODNEY         ,BOONE          ,5              ,19             ,74             ,99            ,QB             ,31             ,45             ,35             ,33             ,38             ,70             ,55             ,55             ,10             ,58             ,72             ,41             ,56             ,17             ,53             ,23             ,70             ,1              ,1              ,0              ,1              ,23             ,92             ,198            ,60             
12             ,CODY           ,DIAZ           ,1              ,15             ,71             ,99            ,QB             ,65             ,60             ,23             ,23             ,26             ,75             ,4              ,60             ,29             ,24             ,75             ,62             ,67             ,44             ,20             ,45             ,74             ,0              ,0              ,1              ,1              ,22             ,79             ,236            ,86             
13             ,JON            ,CLAYTON        ,4              ,2              ,77             ,99            ,QB             ,47             ,58             ,20             ,24             ,32             ,78             ,19             ,32             ,4              ,30             ,72             ,63             ,86             ,45             ,39             ,23             ,40             ,1              ,0              ,0              ,0              ,21             ,84             ,90             ,72             
14             ,DIEGO          ,LEE            ,4              ,13             ,75             ,99            ,QB             ,60             ,53             ,10             ,25             ,50             ,78             ,45             ,24             ,18             ,14             ,83             ,63             ,59             ,26             ,18             ,44             ,64             ,1              ,0              ,0              ,0              ,23             ,76             ,213            ,91             
15             ,FRANK          ,WARNER         ,5              ,4              ,73             ,99            ,QB             ,19             ,9              ,12             ,55             ,15             ,79             ,51             ,1              ,33             ,19             ,70             ,59             ,57             ,53             ,25             ,49             ,62             ,1              ,1              ,0              ,1              ,21             ,76             ,235            ,82             
16             ,DREW           ,MARTINEZ       ,1              ,3              ,71             ,99            ,QB             ,84             ,17             ,44             ,4              ,35             ,76             ,34             ,59             ,14             ,58             ,68             ,66             ,45             ,42             ,47             ,49             ,78             ,1              ,0              ,1              ,0              ,20             ,96             ,106            ,91             
17             ,MALIK          ,MOSS           ,4              ,2              ,78             ,99            ,QB             ,26             ,15             ,20             ,2              ,17             ,68             ,36             ,13             ,16             ,47             ,66             ,65             ,42             ,67             ,40             ,25             ,85             ,1              ,0              ,1              ,1              ,21             ,95             ,160            ,70             
18             ,FELIX          ,STRONG         ,6              ,7              ,75             ,99            ,QB             ,57             ,21             ,25             ,34             ,48             ,66             ,17             ,16             ,18             ,1              ,84             ,62             ,49             ,43             ,48             ,59             ,72             ,0              ,1              ,0              ,1              ,21             ,85             ,187            ,84             
19             ,ALEJANDRO      ,WEBSTER        ,3              ,12             ,77             ,99            ,QB             ,56             ,31             ,36             ,25             ,48             ,78             ,45             ,17             ,11             ,29             ,77             ,70             ,69             ,44             ,13             ,60             ,76             ,1              ,0              ,0              ,0              ,21             ,93             ,79             ,83             
20             ,KODY           ,PALMER         ,2              ,9              ,72             ,99            ,QB             ,74             ,39             ,15             ,29             ,48             ,83             ,66             ,58             ,47             ,23             ,88             ,66             ,46             ,23             ,33             ,22             ,58             ,0              ,0              ,1              ,1              ,21             ,79             ,247            ,64             
21             ,SKYLER         ,SOTO           ,5              ,6              ,74             ,99            ,QB             ,25             ,22             ,20             ,36             ,14             ,78             ,54             ,16             ,26             ,1             ,76             ,63             ,70             ,58             ,7              ,50             ,60             ,0              ,0              ,1              ,1              ,22             ,77             ,242            ,83             
22             ,TODD           ,CHANDLER       ,6              ,16             ,75             ,99            ,QB             ,64             ,2              ,18             ,8              ,31             ,84             ,49             ,25             ,19             ,5              ,80             ,80             ,69             ,43             ,4              ,24             ,55             ,1              ,1              ,1              ,0              ,21             ,84             ,201            ,68             
23             ,NELSON         ,WALTERS        ,6              ,1              ,77             ,99            ,QB             ,68             ,46             ,29             ,60             ,39             ,88             ,64             ,16             ,26             ,1             ,67             ,72             ,70             ,47             ,37             ,47             ,54             ,1              ,0              ,0              ,1              ,23             ,71             ,158            ,84             
24             ,JAYLEN         ,OWEN           ,5              ,6              ,79             ,99            ,QB             ,43             ,22             ,59             ,40             ,36             ,75             ,57             ,10             ,1             ,28             ,75             ,67             ,81             ,31             ,33             ,17             ,74             ,0              ,0              ,0              ,0              ,20             ,92             ,288            ,79             
25             ,BYRON          ,DAVIDSON       ,2              ,11             ,78             ,99            ,QB             ,26             ,6              ,36             ,8              ,42             ,83             ,35             ,46             ,43             ,34             ,91             ,60             ,63             ,55             ,16             ,23             ,49             ,1              ,0              ,1              ,1              ,20             ,76             ,267            ,88             
26             ,ANTHONY        ,MEYER          ,4              ,1              ,77             ,99            ,QB             ,39             ,17             ,36             ,24             ,1             ,75             ,26             ,20             ,4              ,28             ,65             ,72             ,74             ,74             ,50             ,27             ,71             ,0              ,1              ,1              ,0              ,21             ,73             ,89             ,73             
27             ,JACKSON        ,ABBOTT         ,2              ,13             ,73             ,99            ,QB             ,74             ,35             ,26             ,6              ,23             ,71             ,20             ,50             ,5              ,10             ,68             ,69             ,74             ,47             ,30             ,37             ,51             ,1              ,0              ,1              ,1              ,21             ,72             ,205            ,97             
28             ,DARREN         ,SCHWARTZ       ,3              ,4              ,75             ,99            ,QB             ,32             ,28             ,16             ,22             ,37             ,75             ,40             ,12             ,35             ,45             ,90             ,64             ,73             ,27             ,20             ,43             ,58             ,1              ,0              ,1              ,0              ,21             ,76             ,67             ,88             
