INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,CEDRIC         ,PARKS          ,1              ,8              ,71             ,99            ,QB             ,54             ,40             ,9              ,35             ,36             ,67             ,2              ,4              ,33             ,27             ,71             ,64             ,69             ,48             ,2              ,40             ,40             ,0              ,0              ,0              ,0              ,23             ,83             ,140            ,88             
1              ,ARMANDO        ,BRIDGEWATER    ,5              ,14             ,76             ,99            ,QB             ,41             ,36             ,10             ,32             ,17             ,72             ,27             ,29             ,56             ,36             ,94             ,63             ,57             ,70             ,4              ,40             ,71             ,1              ,1              ,1              ,1              ,22             ,95             ,99             ,81             
2              ,TREY           ,GILBERT        ,6              ,10             ,70             ,99            ,QB             ,56             ,28             ,34             ,24             ,44             ,75             ,28             ,33             ,49             ,24             ,84             ,73             ,58             ,61             ,1             ,11             ,69             ,1              ,0              ,0              ,0              ,22             ,77             ,251            ,87             
3              ,JOHNATHAN      ,SCHWARTZ       ,1              ,3              ,70             ,99            ,QB             ,57             ,49             ,39             ,33             ,40             ,69             ,49             ,20             ,45             ,4              ,71             ,92             ,69             ,50             ,28             ,55             ,92             ,1              ,1              ,1              ,1              ,23             ,99             ,88             ,81             
4              ,ABEL           ,BLAKE          ,4              ,6              ,70             ,99            ,QB             ,37             ,23             ,29             ,5              ,1             ,92             ,36             ,46             ,10             ,48             ,85             ,64             ,80             ,64             ,49             ,33             ,82             ,0              ,0              ,1              ,1              ,20             ,95             ,111            ,81             
5              ,CLAY           ,BRAUCH         ,1              ,14             ,75             ,99            ,QB             ,42             ,43             ,18             ,25             ,36             ,82             ,50             ,22             ,35             ,9              ,75             ,57             ,74             ,54             ,32             ,10             ,70             ,1              ,1              ,0              ,1              ,21             ,91             ,256            ,81             
6              ,CHANDLER       ,GRAY           ,4              ,5              ,79             ,99            ,QB             ,41             ,41             ,19             ,29             ,13             ,80             ,40             ,1              ,51             ,42             ,95             ,60             ,91             ,20             ,50             ,32             ,57             ,0              ,1              ,1              ,0              ,20             ,94             ,205            ,81             
7              ,RICKY          ,JORDAN         ,2              ,18             ,77             ,99            ,QB             ,67             ,22             ,54             ,29             ,31             ,75             ,53             ,54             ,6              ,26             ,65             ,87             ,55             ,57             ,41             ,9              ,65             ,1              ,0              ,0              ,0              ,20             ,70             ,202            ,80             
8              ,MACKENZIE      ,SCHULTZ        ,5              ,18             ,73             ,99            ,QB             ,66             ,52             ,24             ,32             ,22             ,78             ,49             ,60             ,6              ,11             ,75             ,86             ,79             ,21             ,54             ,7              ,62             ,1              ,0              ,0              ,0              ,22             ,98             ,255            ,80             
9              ,QUINCY         ,LACY           ,6              ,2              ,77             ,99            ,QB             ,70             ,65             ,54             ,25             ,1             ,85             ,28             ,70             ,5              ,24             ,69             ,81             ,48             ,44             ,1              ,53             ,72             ,0              ,0              ,0              ,1              ,20             ,70             ,99             ,60             
10             ,RODRIGO        ,FULLER         ,2              ,3              ,70             ,99            ,QB             ,59             ,15             ,31             ,21             ,21             ,62             ,57             ,21             ,26             ,49             ,75             ,67             ,71             ,47             ,44             ,33             ,84             ,1              ,0              ,1              ,1              ,21             ,82             ,271            ,83             
11             ,BRAYDEN        ,MARTIN         ,1              ,18             ,72             ,99            ,QB             ,47             ,66             ,44             ,32             ,18             ,74             ,23             ,26             ,55             ,3              ,73             ,73             ,76             ,30             ,46             ,17             ,47             ,1              ,0              ,0              ,0              ,21             ,84             ,82             ,89             
12             ,JUWAN          ,ALEXANDER      ,2              ,4              ,75             ,99            ,QB             ,32             ,5              ,35             ,31             ,56             ,78             ,29             ,60             ,39             ,21             ,89             ,66             ,70             ,69             ,5              ,44             ,55             ,1              ,0              ,1              ,1              ,21             ,72             ,254            ,91             
13             ,BRYSON         ,MORENO         ,3              ,5              ,79             ,99            ,QB             ,46             ,15             ,56             ,18             ,1             ,75             ,20             ,42             ,47             ,34             ,77             ,68             ,59             ,34             ,34             ,49             ,39             ,0              ,0              ,1              ,0              ,22             ,73             ,155            ,90             
14             ,ERIC           ,MITCHELL       ,5              ,8              ,71             ,99            ,QB             ,57             ,15             ,33             ,17             ,17             ,61             ,17             ,14             ,21             ,18             ,70             ,80             ,72             ,49             ,15             ,26             ,82             ,0              ,1              ,1              ,0              ,22             ,83             ,74             ,83             
15             ,DEVAN          ,COHEN          ,4              ,6              ,77             ,99            ,QB             ,18             ,37             ,17             ,30             ,1             ,81             ,22             ,43             ,57             ,16             ,75             ,71             ,56             ,14             ,29             ,13             ,55             ,1              ,0              ,0              ,0              ,20             ,71             ,77             ,72             
16             ,GARY           ,RIOS           ,3              ,1              ,77             ,99            ,QB             ,71             ,56             ,20             ,15             ,15             ,70             ,19             ,51             ,45             ,30             ,73             ,55             ,83             ,33             ,26             ,23             ,45             ,1              ,0              ,1              ,0              ,21             ,81             ,1              ,87             
