INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,JAVON          ,BENNETT        ,3              ,18             ,78             ,99            ,QB             ,44             ,36             ,46             ,35             ,13             ,71             ,58             ,48             ,15             ,19             ,83             ,67             ,79             ,33             ,38             ,22             ,71             ,0              ,0              ,0              ,0              ,20             ,78             ,143            ,93             
1              ,MAURICIO       ,NEWMAN         ,5              ,19             ,71             ,99            ,QB             ,53             ,46             ,18             ,34             ,15             ,75             ,7              ,46             ,48             ,1              ,66             ,74             ,65             ,51             ,19             ,11             ,70             ,1              ,0              ,1              ,1              ,23             ,73             ,240            ,65             
2              ,HENRY          ,TERRY          ,5              ,19             ,75             ,99            ,QB             ,47             ,54             ,28             ,20             ,42             ,75             ,52             ,32             ,21             ,51             ,73             ,67             ,61             ,38             ,44             ,32             ,36             ,1              ,0              ,1              ,0              ,20             ,84             ,299            ,90             
3              ,JOHN           ,HAMPTON        ,6              ,19             ,72             ,99            ,QB             ,27             ,31             ,40             ,11             ,27             ,69             ,1              ,1             ,34             ,18             ,80             ,90             ,38             ,46             ,5              ,39             ,57             ,1              ,0              ,0              ,0              ,21             ,84             ,162            ,82             
4              ,EUGENE         ,TANNEHILL      ,2              ,14             ,75             ,99            ,QB             ,52             ,46             ,19             ,31             ,9              ,61             ,39             ,29             ,25             ,17             ,70             ,81             ,85             ,53             ,33             ,17             ,67             ,0              ,0              ,0              ,0              ,20             ,89             ,277            ,80             
5              ,JOEL           ,BURTON         ,6              ,3              ,75             ,99            ,QB             ,67             ,15             ,35             ,1             ,27             ,80             ,53             ,54             ,19             ,33             ,75             ,71             ,64             ,56             ,39             ,43             ,69             ,1              ,1              ,0              ,0              ,20             ,81             ,37             ,80             
6              ,DARRELL        ,MARIOTA        ,5              ,12             ,71             ,99            ,QB             ,24             ,65             ,54             ,15             ,43             ,81             ,40             ,28             ,53             ,45             ,81             ,76             ,84             ,40             ,22             ,1             ,91             ,0              ,1              ,0              ,0              ,23             ,78             ,116            ,90             
7              ,DEONTE         ,CONNER         ,1              ,15             ,70             ,99            ,QB             ,53             ,44             ,58             ,36             ,22             ,75             ,55             ,29             ,19             ,38             ,75             ,85             ,52             ,55             ,35             ,44             ,91             ,1              ,0              ,1              ,0              ,20             ,86             ,221            ,84             
8              ,RICHARD        ,ESTRADA        ,2              ,7              ,77             ,99            ,QB             ,44             ,51             ,37             ,1              ,10             ,76             ,36             ,28             ,11             ,33             ,70             ,72             ,60             ,63             ,39             ,23             ,59             ,1              ,0              ,0              ,0              ,23             ,98             ,204            ,82             
9              ,JUSTIN         ,PAUL           ,3              ,7              ,72             ,99            ,QB             ,71             ,24             ,48             ,35             ,35             ,85             ,13             ,1             ,17             ,47             ,75             ,54             ,58             ,26             ,26             ,10             ,75             ,1              ,0              ,1              ,0              ,22             ,89             ,215            ,82             
