INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,STEPHEN        ,SCOTT          ,4              ,4              ,70             ,99            ,QB             ,32             ,27             ,38             ,34             ,16             ,72             ,9              ,9              ,23             ,23             ,75             ,74             ,63             ,29             ,17             ,35             ,83             ,0              ,0              ,0              ,0              ,20             ,95             ,223            ,63             
1              ,ETHAN          ,BECKHAM        ,5              ,6              ,78             ,99            ,QB             ,45             ,1              ,34             ,21             ,56             ,79             ,28             ,28             ,24             ,3              ,75             ,84             ,64             ,47             ,47             ,46             ,40             ,1              ,1              ,0              ,0              ,22             ,94             ,147            ,74             
2              ,WARREN         ,VALDEZ         ,2              ,2              ,71             ,99            ,QB             ,58             ,45             ,49             ,14             ,30             ,81             ,18             ,38             ,16             ,30             ,62             ,54             ,83             ,50             ,25             ,43             ,60             ,1              ,0              ,0              ,0              ,21             ,72             ,10             ,74             
3              ,TONY           ,OWENS          ,4              ,19             ,72             ,99            ,QB             ,30             ,36             ,19             ,25             ,35             ,78             ,48             ,18             ,37             ,26             ,58             ,93             ,78             ,51             ,38             ,21             ,58             ,0              ,0              ,0              ,0              ,23             ,71             ,289            ,83             
4              ,JACKSON        ,ROBINSON       ,4              ,11             ,78             ,99            ,QB             ,42             ,42             ,42             ,44             ,13             ,89             ,41             ,26             ,32             ,1             ,75             ,48             ,94             ,48             ,15             ,26             ,89             ,1              ,0              ,0              ,1              ,21             ,83             ,304            ,65             
5              ,GABRIEL        ,HARMON         ,1              ,12             ,78             ,99            ,QB             ,54             ,11             ,46             ,13             ,16             ,80             ,25             ,35             ,1             ,21             ,89             ,67             ,43             ,63             ,33             ,12             ,94             ,1              ,0              ,0              ,0              ,20             ,88             ,76             ,78             
6              ,WARREN         ,TUCKER         ,5              ,10             ,74             ,99            ,QB             ,47             ,29             ,16             ,17             ,12             ,82             ,30             ,4              ,1             ,14             ,69             ,69             ,73             ,68             ,28             ,1             ,35             ,1              ,0              ,0              ,1              ,20             ,81             ,80             ,71             
7              ,SEAN           ,OWENS          ,2              ,8              ,75             ,99            ,QB             ,44             ,28             ,32             ,4              ,46             ,75             ,26             ,1              ,1              ,11             ,80             ,73             ,76             ,28             ,26             ,14             ,55             ,1              ,0              ,1              ,1              ,23             ,75             ,249            ,99             
8              ,ELI            ,WAGNER         ,5              ,3              ,76             ,99            ,QB             ,75             ,36             ,26             ,34             ,55             ,68             ,23             ,34             ,11             ,23             ,75             ,77             ,78             ,30             ,31             ,22             ,71             ,1              ,0              ,1              ,1              ,22             ,87             ,169            ,69             
9              ,JORGE          ,RYAN           ,5              ,12             ,77             ,99            ,QB             ,35             ,21             ,50             ,1             ,26             ,56             ,35             ,24             ,22             ,22             ,67             ,88             ,71             ,48             ,39             ,20             ,71             ,0              ,1              ,0              ,0              ,20             ,80             ,286            ,66             
10             ,RICKY          ,AGUILAR        ,6              ,18             ,74             ,99            ,QB             ,31             ,7              ,50             ,36             ,13             ,82             ,45             ,10             ,20             ,29             ,89             ,54             ,39             ,27             ,34             ,8              ,73             ,0              ,1              ,0              ,1              ,21             ,92             ,196            ,92             
11             ,LOUIS          ,HAMILTON       ,3              ,16             ,71             ,99            ,QB             ,49             ,45             ,1              ,21             ,36             ,73             ,31             ,48             ,1             ,38             ,68             ,83             ,69             ,40             ,38             ,14             ,57             ,0              ,0              ,1              ,0              ,20             ,84             ,11             ,81             
12             ,KARL           ,FARMER         ,2              ,16             ,71             ,99            ,QB             ,55             ,48             ,39             ,52             ,35             ,82             ,20             ,36             ,28             ,21             ,72             ,64             ,80             ,69             ,26             ,29             ,83             ,1              ,1              ,0              ,0              ,22             ,94             ,169            ,86             
13             ,PATRICK        ,GONZALES       ,1              ,19             ,70             ,99            ,QB             ,30             ,42             ,4              ,26             ,33             ,77             ,26             ,13             ,35             ,20             ,77             ,84             ,78             ,40             ,24             ,1             ,70             ,0              ,1              ,0              ,0              ,22             ,94             ,146            ,77             
