INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,TERRANCE       ,BURGESS        ,3              ,18             ,73             ,99            ,QB             ,38             ,53             ,29             ,12             ,44             ,80             ,57             ,13             ,28             ,27             ,67             ,64             ,81             ,46             ,28             ,35             ,75             ,1              ,1              ,1              ,1              ,21             ,99             ,209            ,80             
1              ,ZACKERY        ,KELLEY         ,4              ,11             ,79             ,99            ,QB             ,48             ,67             ,54             ,42             ,18             ,64             ,45             ,29             ,13             ,20             ,82             ,85             ,69             ,32             ,2              ,33             ,60             ,1              ,0              ,0              ,0              ,20             ,98             ,285            ,97             
2              ,GARRET         ,PETERSON       ,2              ,12             ,78             ,99            ,QB             ,63             ,34             ,46             ,26             ,43             ,75             ,1             ,60             ,34             ,43             ,80             ,75             ,53             ,45             ,32             ,12             ,41             ,1              ,0              ,1              ,0              ,21             ,70             ,321            ,63             
3              ,ELLIOT         ,GIBBS          ,2              ,19             ,79             ,99            ,QB             ,83             ,67             ,26             ,31             ,25             ,91             ,31             ,58             ,6              ,41             ,73             ,70             ,58             ,32             ,20             ,57             ,73             ,1              ,0              ,0              ,0              ,21             ,71             ,230            ,81             
4              ,JASON          ,WILKINS        ,5              ,17             ,77             ,99            ,QB             ,58             ,31             ,48             ,38             ,37             ,75             ,41             ,22             ,15             ,30             ,75             ,44             ,52             ,39             ,24             ,15             ,71             ,1              ,0              ,0              ,0              ,21             ,77             ,304            ,95             
5              ,SERGIO         ,RILEY          ,2              ,15             ,74             ,99            ,QB             ,53             ,16             ,25             ,54             ,39             ,68             ,20             ,25             ,33             ,50             ,63             ,77             ,66             ,68             ,15             ,39             ,51             ,0              ,0              ,1              ,1              ,22             ,77             ,87             ,81             
6              ,CHARLES        ,PAUL           ,2              ,14             ,74             ,99            ,QB             ,49             ,10             ,27             ,46             ,18             ,83             ,37             ,17             ,7              ,6              ,86             ,72             ,45             ,44             ,22             ,57             ,40             ,0              ,1              ,1              ,1              ,22             ,92             ,246            ,64             
7              ,NATHANIEL      ,EDWARDS        ,1              ,10             ,74             ,99            ,QB             ,36             ,47             ,1             ,37             ,29             ,81             ,51             ,11             ,34             ,20             ,70             ,88             ,62             ,79             ,34             ,3              ,70             ,0              ,0              ,1              ,1              ,22             ,90             ,211            ,74             
8              ,MARCUS         ,RAMSEY         ,4              ,10             ,76             ,99            ,QB             ,39             ,24             ,16             ,31             ,34             ,90             ,22             ,32             ,34             ,12             ,78             ,55             ,49             ,11             ,20             ,7              ,78             ,0              ,1              ,0              ,0              ,23             ,95             ,51             ,92             
9              ,JAKE           ,BRIDGES        ,4              ,16             ,71             ,99            ,QB             ,48             ,44             ,6              ,41             ,30             ,74             ,57             ,37             ,33             ,29             ,75             ,85             ,61             ,59             ,22             ,13             ,82             ,0              ,0              ,1              ,0              ,21             ,90             ,264            ,64             
10             ,LEONARDO       ,HODGES         ,3              ,9              ,70             ,99            ,QB             ,67             ,35             ,13             ,38             ,39             ,76             ,49             ,23             ,36             ,35             ,78             ,59             ,62             ,32             ,21             ,1             ,72             ,1              ,0              ,0              ,1              ,20             ,93             ,243            ,88             
11             ,AUSTEN         ,HARPER         ,5              ,11             ,74             ,99            ,QB             ,51             ,33             ,49             ,37             ,1             ,63             ,16             ,48             ,31             ,15             ,75             ,75             ,49             ,30             ,38             ,28             ,83             ,1              ,0              ,0              ,0              ,20             ,82             ,67             ,81             
12             ,PETER          ,LAWSON         ,2              ,10             ,79             ,99            ,QB             ,34             ,45             ,32             ,17             ,33             ,91             ,48             ,34             ,18             ,9              ,69             ,72             ,53             ,15             ,53             ,35             ,37             ,0              ,1              ,0              ,1              ,21             ,80             ,99             ,90             
13             ,SHAUN          ,PARK           ,4              ,15             ,72             ,99            ,QB             ,50             ,22             ,54             ,39             ,21             ,95             ,24             ,1             ,15             ,49             ,75             ,69             ,92             ,44             ,16             ,16             ,95             ,1              ,1              ,0              ,1              ,22             ,81             ,286            ,65             
14             ,WILLIAM        ,WEAVER         ,3              ,17             ,73             ,99            ,QB             ,64             ,46             ,17             ,38             ,1              ,60             ,47             ,26             ,9              ,38             ,68             ,62             ,64             ,49             ,27             ,30             ,70             ,0              ,0              ,1              ,0              ,20             ,83             ,39             ,90             
15             ,NELSON         ,FRANK          ,3              ,16             ,72             ,99            ,QB             ,50             ,12             ,14             ,15             ,40             ,72             ,55             ,35             ,29             ,16             ,66             ,51             ,63             ,56             ,16             ,24             ,62             ,1              ,0              ,0              ,1              ,23             ,93             ,14             ,63             
