INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,KYLER          ,FLOWERS        ,1              ,1              ,76             ,99            ,QB             ,81             ,20             ,46             ,45             ,24             ,92             ,69             ,20             ,25             ,28             ,95             ,74             ,94             ,43             ,11             ,49             ,57             ,0              ,1              ,0              ,0              ,21             ,82             ,6              ,99            
1              ,GIOVANNI       ,HOPKINS        ,2              ,8              ,77             ,99            ,QB             ,78             ,48             ,33             ,30             ,44             ,64             ,10             ,44             ,32             ,40             ,95             ,71             ,61             ,52             ,6              ,5              ,62             ,1              ,0              ,1              ,0              ,20             ,74             ,229            ,83             
2              ,JOSIAH         ,WRIGHT         ,3              ,7              ,75             ,99            ,QB             ,73             ,33             ,24             ,33             ,58             ,75             ,11             ,41             ,33             ,1              ,81             ,94             ,65             ,21             ,5              ,42             ,60             ,0              ,0              ,1              ,0              ,22             ,77             ,222            ,82             
3              ,JAKE           ,HICKS          ,2              ,18             ,79             ,99            ,QB             ,35             ,2              ,17             ,39             ,11             ,63             ,26             ,44             ,10             ,35             ,93             ,66             ,63             ,52             ,17             ,21             ,75             ,0              ,0              ,1              ,0              ,23             ,98             ,155            ,84             
4              ,GUSTAVO        ,LYONS          ,1              ,10             ,73             ,99            ,QB             ,75             ,37             ,31             ,31             ,51             ,72             ,26             ,20             ,28             ,18             ,78             ,72             ,52             ,16             ,18             ,20             ,82             ,1              ,1              ,0              ,1              ,23             ,89             ,228            ,80             
5              ,NICHOLAS       ,TERRY          ,5              ,1              ,76             ,99            ,QB             ,62             ,9              ,29             ,60             ,16             ,75             ,16             ,20             ,38             ,32             ,55             ,90             ,76             ,13             ,8              ,21             ,37             ,1              ,1              ,0              ,0              ,23             ,75             ,161            ,74             
6              ,KENNY          ,BULLEN         ,5              ,17             ,74             ,99            ,QB             ,73             ,25             ,18             ,39             ,42             ,75             ,2              ,52             ,47             ,16             ,79             ,92             ,71             ,40             ,25             ,20             ,55             ,0              ,1              ,1              ,1              ,20             ,82             ,312            ,99            
7              ,BRYCE          ,HILL           ,3              ,3              ,75             ,99            ,QB             ,36             ,2              ,23             ,25             ,6              ,65             ,12             ,1             ,37             ,26             ,67             ,85             ,76             ,39             ,32             ,36             ,62             ,0              ,0              ,0              ,0              ,20             ,92             ,36             ,74             
8              ,SEBASTIAN      ,DEMPSEY        ,5              ,2              ,79             ,99            ,QB             ,62             ,50             ,29             ,33             ,16             ,65             ,50             ,34             ,10             ,16             ,68             ,62             ,76             ,59             ,42             ,46             ,72             ,1              ,0              ,1              ,0              ,20             ,92             ,229            ,79             
9              ,LANCE          ,REEVES         ,4              ,3              ,79             ,99            ,QB             ,21             ,33             ,34             ,15             ,47             ,75             ,22             ,38             ,17             ,28             ,93             ,67             ,68             ,58             ,20             ,14             ,47             ,0              ,1              ,1              ,0              ,21             ,99             ,243            ,82             
10             ,MATTHEW        ,LYONS          ,4              ,17             ,78             ,99            ,QB             ,39             ,21             ,40             ,32             ,36             ,72             ,17             ,54             ,7              ,1             ,90             ,77             ,48             ,49             ,55             ,34             ,55             ,1              ,0              ,1              ,0              ,20             ,99             ,274            ,72             
