INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,ERNEST         ,BREWER         ,4              ,6              ,72             ,99            ,QB             ,85             ,37             ,26             ,39             ,23             ,64             ,1             ,59             ,8              ,20             ,83             ,72             ,77             ,66             ,18             ,32             ,72             ,0              ,0              ,0              ,0              ,20             ,87             ,248            ,93             
1              ,BRENDEN        ,WALLACE        ,4              ,14             ,75             ,99            ,QB             ,66             ,2              ,17             ,19             ,1             ,71             ,52             ,48             ,42             ,14             ,58             ,46             ,58             ,46             ,46             ,45             ,66             ,0              ,0              ,1              ,0              ,21             ,99             ,91             ,62             
2              ,FREDERICK      ,PATTON         ,1              ,5              ,77             ,99            ,QB             ,46             ,26             ,40             ,1              ,7              ,55             ,50             ,17             ,48             ,15             ,75             ,79             ,72             ,35             ,26             ,52             ,79             ,1              ,1              ,0              ,1              ,20             ,71             ,81             ,83             
3              ,PEDRO          ,HIGGINS        ,1              ,3              ,72             ,99            ,QB             ,67             ,32             ,32             ,38             ,34             ,75             ,18             ,31             ,38             ,29             ,79             ,75             ,73             ,45             ,21             ,28             ,78             ,0              ,1              ,0              ,0              ,23             ,70             ,103            ,70             
4              ,ELIAS          ,WATSON         ,3              ,5              ,76             ,99            ,QB             ,62             ,20             ,9              ,20             ,47             ,83             ,63             ,19             ,34             ,17             ,72             ,61             ,90             ,21             ,12             ,8              ,47             ,0              ,0              ,0              ,0              ,23             ,96             ,156            ,87             
5              ,GERALD         ,BOWEN          ,3              ,8              ,73             ,99            ,QB             ,63             ,52             ,18             ,14             ,58             ,63             ,55             ,17             ,1              ,39             ,83             ,92             ,51             ,51             ,32             ,30             ,70             ,1              ,1              ,0              ,1              ,20             ,85             ,119            ,72             
6              ,FELIPE         ,OBRIEN         ,2              ,2              ,79             ,99            ,QB             ,39             ,34             ,32             ,26             ,1             ,85             ,55             ,34             ,58             ,38             ,75             ,65             ,76             ,57             ,31             ,35             ,69             ,0              ,0              ,1              ,1              ,23             ,72             ,82             ,78             
7              ,ISRAEL         ,WOOD           ,1              ,15             ,70             ,99            ,QB             ,78             ,45             ,41             ,56             ,23             ,78             ,59             ,22             ,2              ,34             ,87             ,67             ,71             ,63             ,48             ,6              ,91             ,1              ,0              ,1              ,1              ,22             ,90             ,101            ,79             
8              ,ALVIN          ,CURTIS         ,5              ,19             ,74             ,99            ,QB             ,45             ,68             ,28             ,13             ,20             ,72             ,34             ,1             ,46             ,19             ,85             ,46             ,55             ,29             ,36             ,20             ,49             ,1              ,0              ,0              ,1              ,20             ,70             ,65             ,96             
9              ,ERIK           ,WATKINS        ,3              ,13             ,75             ,99            ,QB             ,85             ,37             ,16             ,8              ,22             ,73             ,9              ,14             ,40             ,28             ,81             ,78             ,65             ,79             ,24             ,40             ,78             ,0              ,0              ,1              ,0              ,22             ,74             ,155            ,84             
10             ,JERMAINE       ,HOLMES         ,5              ,16             ,76             ,99            ,QB             ,40             ,21             ,34             ,23             ,36             ,60             ,47             ,14             ,27             ,60             ,71             ,64             ,69             ,19             ,11             ,19             ,77             ,1              ,0              ,1              ,0              ,22             ,78             ,275            ,85             
11             ,AVERY          ,HUBBARD        ,3              ,13             ,74             ,99            ,QB             ,34             ,1              ,34             ,19             ,22             ,75             ,38             ,14             ,36             ,33             ,82             ,53             ,82             ,66             ,16             ,48             ,60             ,1              ,0              ,1              ,0              ,21             ,82             ,236            ,83             
12             ,RAY            ,HOWARD         ,5              ,7              ,74             ,99            ,QB             ,53             ,35             ,19             ,31             ,22             ,68             ,38             ,15             ,50             ,47             ,75             ,61             ,80             ,38             ,19             ,30             ,77             ,1              ,1              ,1              ,0              ,21             ,97             ,181            ,86             
