INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,CHARLES        ,WALTERS        ,5              ,6              ,72             ,99            ,QB             ,68             ,11             ,42             ,36             ,28             ,75             ,42             ,49             ,25             ,18             ,90             ,61             ,75             ,34             ,13             ,39             ,41             ,1              ,1              ,0              ,0              ,20             ,85             ,15             ,87             
1              ,BEAU           ,ERICKSON       ,6              ,19             ,74             ,99            ,QB             ,83             ,6              ,15             ,41             ,27             ,73             ,37             ,31             ,38             ,21             ,76             ,65             ,52             ,37             ,36             ,32             ,62             ,1              ,0              ,0              ,1              ,22             ,87             ,22             ,76             
2              ,DANE           ,GRANT          ,4              ,7              ,75             ,99            ,QB             ,71             ,4              ,38             ,23             ,33             ,59             ,1             ,37             ,33             ,13             ,73             ,70             ,76             ,20             ,17             ,45             ,62             ,1              ,0              ,0              ,0              ,20             ,95             ,225            ,84             
3              ,BRENNAN        ,ORTEGA         ,2              ,8              ,77             ,99            ,QB             ,57             ,1              ,45             ,56             ,22             ,56             ,14             ,19             ,60             ,55             ,84             ,73             ,69             ,48             ,17             ,36             ,56             ,0              ,0              ,1              ,0              ,22             ,85             ,29             ,68             
4              ,TREVOR         ,SNYDERWINE     ,5              ,1              ,79             ,99            ,QB             ,57             ,63             ,26             ,28             ,9              ,74             ,50             ,47             ,49             ,44             ,75             ,51             ,78             ,52             ,8              ,16             ,65             ,1              ,1              ,1              ,1              ,20             ,97             ,56             ,71             
5              ,OLIVER         ,QUINN          ,5              ,13             ,79             ,99            ,QB             ,71             ,35             ,27             ,18             ,15             ,77             ,24             ,40             ,1             ,19             ,82             ,63             ,44             ,36             ,21             ,31             ,74             ,0              ,0              ,1              ,0              ,23             ,96             ,59             ,88             
6              ,DENZEL         ,DIAZ           ,3              ,13             ,75             ,99            ,QB             ,55             ,45             ,25             ,21             ,16             ,59             ,26             ,7              ,16             ,30             ,71             ,53             ,36             ,40             ,26             ,30             ,85             ,1              ,1              ,1              ,0              ,23             ,78             ,138            ,84             
7              ,LEWIS          ,VARGAS         ,2              ,13             ,77             ,99            ,QB             ,47             ,19             ,7              ,3              ,21             ,79             ,47             ,16             ,33             ,10             ,74             ,92             ,84             ,47             ,48             ,31             ,82             ,0              ,0              ,0              ,0              ,20             ,85             ,321            ,95             
8              ,ANTHONY        ,BALL           ,5              ,2              ,74             ,99            ,QB             ,60             ,54             ,39             ,31             ,30             ,81             ,54             ,33             ,49             ,40             ,78             ,73             ,57             ,61             ,40             ,15             ,71             ,0              ,0              ,1              ,0              ,20             ,97             ,3              ,81             
9              ,SHAWN          ,KELLY          ,1              ,13             ,75             ,99            ,QB             ,69             ,36             ,32             ,23             ,21             ,75             ,29             ,35             ,43             ,30             ,64             ,59             ,71             ,39             ,33             ,32             ,67             ,1              ,0              ,0              ,0              ,23             ,75             ,1              ,80             
10             ,AIDAN          ,GRIFFIN        ,5              ,10             ,72             ,99            ,QB             ,70             ,12             ,19             ,25             ,41             ,92             ,14             ,41             ,1             ,20             ,71             ,63             ,85             ,41             ,20             ,32             ,52             ,0              ,0              ,0              ,1              ,22             ,83             ,214            ,63             
11             ,NATHAN         ,VASQUEZ        ,2              ,14             ,75             ,99            ,QB             ,64             ,10             ,1             ,21             ,7              ,85             ,43             ,11             ,10             ,38             ,79             ,58             ,75             ,64             ,43             ,58             ,74             ,0              ,1              ,1              ,0              ,20             ,95             ,5              ,91             
12             ,RICHARD        ,ANDERSON       ,1              ,14             ,77             ,99            ,QB             ,62             ,37             ,6              ,39             ,23             ,62             ,1              ,3              ,16             ,10             ,75             ,88             ,87             ,39             ,23             ,31             ,63             ,1              ,1              ,0              ,1              ,23             ,72             ,316            ,83             
13             ,ASHTON         ,JOHNSTON       ,5              ,7              ,73             ,99            ,QB             ,26             ,8              ,1             ,13             ,22             ,77             ,24             ,49             ,41             ,1              ,79             ,56             ,74             ,34             ,30             ,7              ,81             ,1              ,1              ,0              ,0              ,22             ,70             ,62             ,71             
14             ,DESHAWN        ,SHAW           ,2              ,1              ,73             ,99            ,QB             ,83             ,30             ,41             ,32             ,40             ,67             ,26             ,7              ,40             ,7              ,75             ,66             ,65             ,58             ,17             ,2              ,69             ,1              ,0              ,1              ,0              ,20             ,83             ,142            ,79             
