INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,OSCAR          ,MILES          ,3              ,12             ,70             ,99            ,QB             ,26             ,41             ,59             ,1             ,42             ,90             ,49             ,45             ,45             ,28             ,77             ,73             ,60             ,45             ,38             ,51             ,57             ,1              ,1              ,1              ,0              ,21             ,98             ,6              ,92             
1              ,LEVI           ,LITTLE         ,1              ,8              ,74             ,99            ,QB             ,24             ,21             ,1              ,30             ,9              ,75             ,63             ,44             ,33             ,32             ,65             ,73             ,39             ,50             ,8              ,36             ,62             ,0              ,0              ,1              ,1              ,23             ,80             ,165            ,73             
2              ,TOMMY          ,KAEPERNICK     ,3              ,11             ,77             ,99            ,QB             ,75             ,68             ,16             ,40             ,29             ,71             ,44             ,25             ,24             ,1             ,65             ,49             ,59             ,56             ,25             ,10             ,68             ,0              ,0              ,1              ,0              ,21             ,96             ,80             ,90             
3              ,TREVOR         ,WONG           ,4              ,12             ,72             ,99            ,QB             ,29             ,1              ,13             ,16             ,18             ,75             ,16             ,21             ,24             ,25             ,75             ,82             ,45             ,40             ,12             ,25             ,45             ,1              ,0              ,1              ,0              ,23             ,86             ,136            ,83             
4              ,NELSON         ,FREEMAN        ,4              ,7              ,74             ,99            ,QB             ,41             ,27             ,28             ,8              ,36             ,75             ,29             ,1             ,36             ,2              ,85             ,71             ,78             ,40             ,32             ,33             ,72             ,1              ,0              ,0              ,1              ,20             ,77             ,302            ,84             
5              ,RANDALL        ,SANDOVAL       ,3              ,7              ,72             ,99            ,QB             ,39             ,47             ,1             ,33             ,28             ,69             ,41             ,53             ,33             ,6              ,76             ,57             ,79             ,32             ,30             ,39             ,65             ,0              ,0              ,0              ,0              ,20             ,72             ,325            ,96             
6              ,DEVANTE        ,LYONS          ,6              ,7              ,75             ,99            ,QB             ,63             ,19             ,41             ,16             ,3              ,80             ,42             ,29             ,50             ,31             ,82             ,52             ,90             ,39             ,33             ,1             ,59             ,0              ,0              ,1              ,0              ,22             ,86             ,140            ,86             
7              ,DAMION         ,ORTIZ          ,4              ,14             ,78             ,99            ,QB             ,51             ,50             ,39             ,31             ,1              ,75             ,22             ,49             ,17             ,46             ,70             ,62             ,58             ,33             ,45             ,31             ,51             ,0              ,0              ,0              ,0              ,22             ,95             ,44             ,93             
8              ,ISIAH          ,SIMPSON        ,5              ,15             ,76             ,99            ,QB             ,56             ,25             ,43             ,24             ,1             ,62             ,30             ,1             ,21             ,29             ,75             ,92             ,60             ,51             ,13             ,6              ,58             ,0              ,0              ,1              ,1              ,20             ,82             ,285            ,77             
9              ,LANDON         ,ROMERO         ,5              ,5              ,77             ,99            ,QB             ,24             ,49             ,33             ,45             ,24             ,69             ,27             ,15             ,22             ,27             ,86             ,52             ,59             ,51             ,45             ,51             ,65             ,1              ,0              ,0              ,1              ,23             ,77             ,282            ,83             
10             ,FRANK          ,LAWRENCE       ,1              ,18             ,77             ,99            ,QB             ,62             ,24             ,26             ,25             ,39             ,65             ,25             ,36             ,49             ,33             ,83             ,76             ,45             ,63             ,17             ,23             ,95             ,0              ,0              ,0              ,1              ,20             ,89             ,145            ,85             
11             ,FRANCIS        ,WATSON         ,5              ,8              ,75             ,99            ,QB             ,44             ,30             ,18             ,3              ,34             ,94             ,9              ,29             ,24             ,13             ,75             ,56             ,73             ,47             ,11             ,36             ,83             ,0              ,0              ,0              ,0              ,23             ,73             ,139            ,76             
12             ,TODD           ,SHELTON        ,5              ,6              ,76             ,99            ,QB             ,63             ,30             ,12             ,59             ,45             ,69             ,17             ,60             ,47             ,52             ,71             ,73             ,75             ,55             ,23             ,26             ,86             ,0              ,0              ,0              ,1              ,23             ,88             ,260            ,80             
13             ,DOMINIC        ,HOWELL         ,5              ,18             ,73             ,99            ,QB             ,36             ,25             ,33             ,19             ,1              ,87             ,33             ,23             ,21             ,37             ,56             ,53             ,78             ,55             ,51             ,34             ,62             ,1              ,1              ,1              ,1              ,20             ,84             ,299            ,65             
14             ,CONNOR         ,MORTON         ,5              ,3              ,73             ,99            ,QB             ,17             ,32             ,19             ,12             ,18             ,75             ,59             ,7              ,10             ,14             ,82             ,41             ,52             ,61             ,9              ,13             ,51             ,1              ,1              ,0              ,0              ,21             ,73             ,29             ,99             
15             ,RUDY           ,GUZMAN         ,5              ,17             ,73             ,99            ,QB             ,30             ,46             ,21             ,7              ,27             ,67             ,37             ,29             ,34             ,57             ,91             ,62             ,45             ,67             ,1             ,58             ,52             ,1              ,0              ,0              ,0              ,20             ,93             ,171            ,82             
16             ,LEON           ,RILEY          ,1              ,7              ,77             ,99            ,QB             ,75             ,45             ,1             ,32             ,38             ,77             ,25             ,1             ,39             ,18             ,81             ,42             ,57             ,36             ,50             ,4              ,37             ,0              ,0              ,0              ,1              ,22             ,79             ,45             ,70             
17             ,CONNOR         ,GUZMAN         ,6              ,17             ,72             ,99            ,QB             ,75             ,25             ,41             ,30             ,18             ,78             ,10             ,25             ,16             ,7              ,75             ,84             ,49             ,58             ,1             ,32             ,63             ,0              ,1              ,0              ,0              ,21             ,75             ,323            ,75             
18             ,BAILEY         ,CLARK          ,1              ,15             ,78             ,99            ,QB             ,67             ,42             ,39             ,26             ,20             ,76             ,51             ,40             ,17             ,8              ,83             ,82             ,56             ,57             ,40             ,26             ,81             ,0              ,0              ,0              ,0              ,22             ,78             ,278            ,65             
19             ,RUSSELL        ,SALAZAR        ,1              ,14             ,78             ,99            ,QB             ,63             ,19             ,22             ,3              ,30             ,72             ,14             ,6              ,47             ,18             ,70             ,84             ,57             ,20             ,15             ,10             ,53             ,1              ,0              ,0              ,0              ,21             ,96             ,149            ,92             
20             ,RONNIE         ,HOWARD         ,5              ,8              ,70             ,99            ,QB             ,46             ,11             ,49             ,30             ,12             ,66             ,1             ,22             ,15             ,1             ,72             ,68             ,77             ,31             ,17             ,59             ,72             ,0              ,1              ,1              ,0              ,23             ,74             ,97             ,94             
21             ,CLAYTON        ,NGUYEN         ,2              ,2              ,74             ,99            ,QB             ,59             ,49             ,1             ,17             ,18             ,87             ,51             ,56             ,23             ,15             ,70             ,62             ,68             ,61             ,27             ,45             ,68             ,0              ,0              ,1              ,0              ,22             ,94             ,61             ,64             
22             ,PABLO          ,MCLAUGHLIN     ,6              ,9              ,71             ,99            ,QB             ,76             ,68             ,28             ,23             ,43             ,71             ,42             ,53             ,21             ,43             ,87             ,73             ,68             ,41             ,6              ,18             ,77             ,1              ,1              ,0              ,0              ,21             ,94             ,126            ,83             
23             ,ZANE           ,CRUZ           ,3              ,15             ,70             ,99            ,QB             ,32             ,20             ,25             ,34             ,18             ,65             ,42             ,29             ,32             ,33             ,85             ,55             ,73             ,63             ,41             ,26             ,69             ,1              ,0              ,0              ,0              ,20             ,75             ,104            ,93             
24             ,ELLIOT         ,RUSSELL        ,3              ,12             ,71             ,99            ,QB             ,82             ,43             ,25             ,14             ,24             ,73             ,14             ,21             ,23             ,37             ,87             ,63             ,63             ,33             ,5              ,6              ,59             ,0              ,1              ,0              ,1              ,20             ,85             ,258            ,81             
25             ,SAM            ,ROMO           ,5              ,1              ,75             ,99            ,QB             ,53             ,27             ,33             ,35             ,23             ,67             ,14             ,38             ,58             ,17             ,81             ,82             ,65             ,19             ,55             ,21             ,51             ,1              ,0              ,1              ,1              ,22             ,82             ,152            ,83             
26             ,COREY          ,GILL           ,6              ,17             ,72             ,99            ,QB             ,59             ,22             ,35             ,40             ,18             ,94             ,17             ,16             ,40             ,7              ,83             ,83             ,43             ,54             ,35             ,32             ,52             ,1              ,1              ,1              ,0              ,22             ,88             ,129            ,99            
27             ,RICKY          ,BUGAJÂ         ,4              ,5              ,78             ,99            ,QB             ,66             ,50             ,8              ,40             ,35             ,68             ,1             ,49             ,17             ,38             ,87             ,57             ,70             ,55             ,28             ,29             ,74             ,0              ,0              ,1              ,1              ,21             ,94             ,41             ,93             
28             ,TODD           ,LUCAS          ,1              ,6              ,75             ,99            ,QB             ,48             ,23             ,4              ,34             ,27             ,80             ,35             ,23             ,10             ,34             ,74             ,55             ,81             ,40             ,1              ,5              ,40             ,0              ,1              ,1              ,0              ,20             ,85             ,99             ,92             
29             ,TRISTEN        ,RIVERA         ,5              ,6              ,72             ,99            ,QB             ,36             ,16             ,11             ,19             ,34             ,55             ,38             ,20             ,24             ,6              ,58             ,80             ,76             ,42             ,26             ,6              ,60             ,1              ,0              ,1              ,0              ,22             ,74             ,238            ,76             
30             ,ENRIQUE        ,HO             ,6              ,10             ,74             ,99            ,QB             ,54             ,58             ,1             ,54             ,8              ,77             ,17             ,49             ,52             ,35             ,82             ,73             ,62             ,35             ,24             ,48             ,50             ,0              ,1              ,0              ,1              ,21             ,77             ,66             ,67             
31             ,STEFAN         ,SCHMIDT        ,6              ,19             ,77             ,99            ,QB             ,17             ,46             ,33             ,6              ,35             ,83             ,9              ,17             ,44             ,22             ,76             ,65             ,66             ,30             ,1             ,35             ,63             ,1              ,1              ,0              ,0              ,21             ,78             ,33             ,86             
32             ,BRUCE          ,LONG           ,1              ,10             ,72             ,99            ,QB             ,63             ,60             ,21             ,29             ,35             ,80             ,32             ,37             ,48             ,16             ,68             ,68             ,73             ,40             ,31             ,50             ,70             ,0              ,1              ,0              ,0              ,22             ,88             ,283            ,70             
33             ,CHANDLER       ,HUNTER         ,1              ,17             ,75             ,99            ,QB             ,44             ,70             ,60             ,15             ,48             ,69             ,20             ,11             ,20             ,53             ,75             ,41             ,70             ,45             ,28             ,39             ,86             ,1              ,0              ,1              ,1              ,20             ,97             ,228            ,76             
34             ,LEVI           ,ANDREWS        ,5              ,18             ,76             ,99            ,QB             ,59             ,53             ,6              ,21             ,55             ,68             ,1              ,23             ,25             ,3              ,91             ,83             ,71             ,48             ,38             ,37             ,70             ,0              ,0              ,1              ,1              ,20             ,83             ,62             ,82             
35             ,CRAIG          ,PAGE           ,6              ,10             ,70             ,99            ,QB             ,44             ,46             ,17             ,36             ,15             ,65             ,51             ,35             ,39             ,37             ,74             ,73             ,56             ,57             ,27             ,55             ,63             ,1              ,0              ,1              ,1              ,21             ,73             ,208            ,73             
36             ,CORBIN         ,JAMES          ,5              ,6              ,79             ,99            ,QB             ,74             ,20             ,1              ,60             ,18             ,72             ,1             ,38             ,40             ,2              ,64             ,62             ,70             ,58             ,39             ,43             ,42             ,0              ,1              ,0              ,0              ,22             ,91             ,176            ,72             
37             ,MALIK          ,GUZMAN         ,1              ,15             ,73             ,99            ,QB             ,47             ,21             ,9              ,17             ,59             ,84             ,47             ,59             ,46             ,41             ,71             ,81             ,69             ,68             ,39             ,40             ,55             ,1              ,0              ,1              ,0              ,22             ,86             ,297            ,90             
38             ,WAYNE          ,DOUGLAS        ,4              ,7              ,73             ,99            ,QB             ,67             ,24             ,41             ,26             ,15             ,58             ,37             ,60             ,21             ,38             ,75             ,52             ,70             ,41             ,9              ,34             ,74             ,1              ,1              ,1              ,1              ,20             ,74             ,237            ,75             
