INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,PETER          ,ATKINS         ,5              ,13             ,76             ,99            ,QB             ,49             ,10             ,15             ,20             ,36             ,74             ,59             ,21             ,44             ,8              ,58             ,56             ,50             ,33             ,23             ,28             ,72             ,0              ,0              ,0              ,1              ,21             ,91             ,44             ,74             
1              ,JACKSON        ,ROBBINS        ,5              ,17             ,76             ,99            ,QB             ,32             ,56             ,52             ,21             ,8              ,89             ,41             ,33             ,4              ,25             ,84             ,87             ,84             ,29             ,24             ,50             ,52             ,1              ,1              ,1              ,1              ,22             ,72             ,35             ,79             
2              ,PAYTON         ,REESE          ,2              ,8              ,76             ,99            ,QB             ,33             ,45             ,41             ,35             ,49             ,64             ,20             ,65             ,43             ,27             ,85             ,89             ,90             ,46             ,1             ,35             ,48             ,1              ,0              ,1              ,0              ,20             ,76             ,324            ,84             
3              ,THEODORE       ,GIBBS          ,2              ,14             ,74             ,99            ,QB             ,53             ,42             ,22             ,39             ,22             ,85             ,20             ,11             ,29             ,33             ,65             ,43             ,54             ,34             ,5              ,40             ,52             ,0              ,1              ,0              ,0              ,23             ,86             ,151            ,80             
4              ,COLIN          ,WILSON         ,6              ,17             ,76             ,99            ,QB             ,85             ,44             ,13             ,11             ,38             ,67             ,57             ,21             ,47             ,1             ,80             ,60             ,56             ,55             ,37             ,1             ,59             ,0              ,1              ,0              ,1              ,20             ,73             ,265            ,61             
5              ,MELVIN         ,THOMAS         ,5              ,18             ,79             ,99            ,QB             ,35             ,25             ,32             ,26             ,5              ,88             ,46             ,68             ,28             ,27             ,91             ,61             ,74             ,48             ,11             ,30             ,46             ,1              ,1              ,0              ,0              ,23             ,83             ,16             ,92             
6              ,NOAH           ,TUCKER         ,5              ,18             ,76             ,99            ,QB             ,21             ,12             ,15             ,29             ,30             ,61             ,45             ,25             ,26             ,45             ,64             ,72             ,44             ,31             ,21             ,16             ,67             ,1              ,0              ,0              ,0              ,22             ,79             ,92             ,81             
7              ,RAMIRO         ,WINSTON        ,2              ,9              ,73             ,99            ,QB             ,28             ,31             ,16             ,1             ,13             ,90             ,32             ,20             ,30             ,40             ,75             ,65             ,53             ,48             ,48             ,22             ,56             ,1              ,0              ,1              ,0              ,20             ,88             ,66             ,91             
8              ,ELLIOT         ,LOVE           ,4              ,15             ,72             ,99            ,QB             ,49             ,20             ,20             ,30             ,40             ,84             ,69             ,50             ,52             ,20             ,70             ,78             ,74             ,41             ,40             ,19             ,52             ,1              ,0              ,0              ,1              ,23             ,89             ,41             ,63             
9              ,REID           ,BECKHAM        ,5              ,10             ,71             ,99            ,QB             ,38             ,40             ,32             ,14             ,16             ,57             ,38             ,10             ,36             ,15             ,74             ,62             ,95             ,33             ,35             ,17             ,70             ,0              ,0              ,0              ,1              ,20             ,88             ,121            ,90             
10             ,RYAN           ,GREER          ,3              ,15             ,76             ,99            ,QB             ,29             ,44             ,21             ,33             ,18             ,55             ,11             ,37             ,40             ,31             ,82             ,45             ,69             ,66             ,49             ,15             ,74             ,0              ,0              ,1              ,1              ,22             ,91             ,88             ,91             
11             ,ELI            ,ATKINS         ,5              ,16             ,77             ,99            ,QB             ,48             ,20             ,44             ,37             ,1             ,81             ,55             ,46             ,50             ,1             ,69             ,74             ,63             ,40             ,52             ,29             ,63             ,1              ,1              ,1              ,1              ,22             ,78             ,110            ,82             
12             ,DAMON          ,DRAKE          ,3              ,17             ,75             ,99            ,QB             ,27             ,13             ,54             ,25             ,27             ,75             ,57             ,45             ,38             ,11             ,91             ,61             ,50             ,59             ,26             ,20             ,56             ,0              ,1              ,1              ,0              ,23             ,89             ,304            ,90             
13             ,ALAN           ,HARDY          ,4              ,15             ,71             ,99            ,QB             ,52             ,36             ,48             ,5              ,47             ,58             ,30             ,1              ,32             ,17             ,80             ,62             ,37             ,54             ,28             ,37             ,77             ,0              ,0              ,1              ,1              ,21             ,93             ,148            ,81             
