INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,NATHAN         ,WISE           ,2              ,1              ,78             ,99            ,QB             ,73             ,48             ,50             ,22             ,16             ,75             ,28             ,39             ,55             ,6              ,73             ,79             ,81             ,24             ,27             ,41             ,87             ,0              ,0              ,1              ,1              ,20             ,78             ,24             ,78             
1              ,HUGO           ,THOMPSON       ,2              ,3              ,71             ,99            ,QB             ,26             ,58             ,48             ,47             ,12             ,75             ,11             ,16             ,1             ,56             ,78             ,61             ,94             ,46             ,44             ,31             ,51             ,1              ,1              ,0              ,1              ,22             ,84             ,305            ,83             
2              ,JARRETT        ,LOPEZ          ,2              ,19             ,74             ,99            ,QB             ,60             ,10             ,38             ,31             ,39             ,56             ,19             ,40             ,1             ,33             ,81             ,69             ,55             ,29             ,37             ,39             ,57             ,1              ,1              ,1              ,0              ,20             ,86             ,49             ,61             
3              ,LEWIS          ,HINES          ,4              ,13             ,78             ,99            ,QB             ,31             ,6              ,44             ,12             ,23             ,84             ,1             ,40             ,24             ,15             ,78             ,76             ,69             ,55             ,31             ,60             ,55             ,1              ,0              ,0              ,1              ,20             ,75             ,176            ,83             
4              ,KEEGAN         ,FERGUSON       ,1              ,15             ,77             ,99            ,QB             ,44             ,56             ,38             ,37             ,15             ,83             ,35             ,2              ,30             ,22             ,69             ,67             ,52             ,23             ,33             ,43             ,38             ,0              ,0              ,1              ,1              ,21             ,92             ,46             ,83             
5              ,DEION          ,BULLEN         ,5              ,8              ,79             ,99            ,QB             ,83             ,31             ,39             ,42             ,36             ,65             ,35             ,28             ,21             ,31             ,85             ,59             ,87             ,68             ,10             ,19             ,56             ,1              ,0              ,0              ,1              ,22             ,92             ,17             ,76             
6              ,JOSUE          ,MORRISON       ,3              ,15             ,71             ,99            ,QB             ,54             ,33             ,21             ,13             ,12             ,76             ,42             ,70             ,20             ,36             ,84             ,62             ,72             ,43             ,43             ,26             ,42             ,1              ,1              ,1              ,0              ,21             ,71             ,184            ,86             
7              ,TANNER         ,FARMER         ,5              ,19             ,76             ,99            ,QB             ,44             ,24             ,8              ,12             ,23             ,78             ,10             ,13             ,14             ,44             ,79             ,47             ,87             ,52             ,16             ,4              ,45             ,0              ,1              ,0              ,1              ,21             ,81             ,255            ,79             
8              ,ALEXIS         ,GREEN          ,3              ,16             ,79             ,99            ,QB             ,38             ,29             ,47             ,6              ,47             ,76             ,38             ,27             ,17             ,38             ,57             ,68             ,43             ,38             ,29             ,30             ,94             ,1              ,0              ,0              ,0              ,23             ,73             ,268            ,82             
9              ,SHANE          ,ERICKSON       ,1              ,13             ,70             ,99            ,QB             ,73             ,24             ,49             ,41             ,37             ,62             ,50             ,24             ,46             ,9              ,83             ,71             ,65             ,51             ,44             ,1             ,91             ,1              ,0              ,0              ,0              ,22             ,70             ,36             ,99             
10             ,DARRYL         ,OBRIEN         ,5              ,18             ,76             ,99            ,QB             ,25             ,5              ,8              ,1             ,42             ,67             ,17             ,21             ,48             ,40             ,75             ,54             ,82             ,50             ,34             ,15             ,74             ,0              ,0              ,0              ,1              ,23             ,96             ,8              ,73             
11             ,TRISTEN        ,MORENO         ,4              ,8              ,70             ,99            ,QB             ,85             ,25             ,7              ,53             ,23             ,83             ,12             ,18             ,13             ,29             ,81             ,60             ,75             ,52             ,35             ,11             ,63             ,0              ,0              ,0              ,0              ,23             ,77             ,189            ,96             
