INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,JESSE          ,CURTIS         ,5              ,18             ,77             ,99            ,QB             ,49             ,63             ,1             ,48             ,35             ,90             ,37             ,40             ,30             ,57             ,87             ,73             ,91             ,50             ,22             ,1             ,72             ,0              ,0              ,0              ,1              ,21             ,82             ,306            ,98             
1              ,RONNIE         ,FRENCH         ,6              ,12             ,77             ,99            ,QB             ,45             ,24             ,45             ,31             ,25             ,65             ,35             ,19             ,21             ,10             ,80             ,88             ,71             ,39             ,46             ,45             ,77             ,0              ,0              ,0              ,1              ,21             ,70             ,313            ,83             
2              ,PAYTON         ,HARRIS         ,6              ,8              ,72             ,99            ,QB             ,69             ,37             ,38             ,17             ,3              ,82             ,57             ,13             ,40             ,17             ,59             ,68             ,48             ,62             ,39             ,55             ,54             ,1              ,1              ,1              ,1              ,20             ,91             ,178            ,91             
3              ,JOEL           ,FLOYD          ,2              ,16             ,79             ,99            ,QB             ,35             ,4              ,33             ,18             ,38             ,78             ,10             ,59             ,40             ,1             ,75             ,40             ,86             ,47             ,1              ,20             ,56             ,0              ,0              ,0              ,0              ,20             ,93             ,257            ,83             
4              ,MARSHALL       ,BANKS          ,3              ,15             ,72             ,99            ,QB             ,49             ,33             ,36             ,44             ,31             ,78             ,38             ,1             ,16             ,23             ,58             ,73             ,49             ,26             ,21             ,29             ,64             ,0              ,0              ,0              ,0              ,22             ,99             ,299            ,77             
5              ,LUKAS          ,WOOD           ,3              ,1              ,77             ,99            ,QB             ,18             ,45             ,19             ,41             ,34             ,75             ,14             ,32             ,56             ,48             ,85             ,69             ,58             ,56             ,12             ,54             ,84             ,1              ,0              ,0              ,1              ,21             ,72             ,46             ,81             
6              ,JARED          ,PHILLIPS       ,4              ,6              ,74             ,99            ,QB             ,16             ,22             ,20             ,10             ,7              ,75             ,28             ,8              ,50             ,19             ,79             ,66             ,66             ,60             ,35             ,19             ,61             ,0              ,0              ,1              ,1              ,22             ,91             ,263            ,64             
7              ,ZACKERY        ,GARZA          ,2              ,15             ,76             ,99            ,QB             ,68             ,40             ,15             ,13             ,6              ,78             ,26             ,6              ,40             ,15             ,83             ,66             ,49             ,40             ,42             ,31             ,79             ,1              ,0              ,1              ,0              ,22             ,96             ,86             ,62             
8              ,DAMON          ,HUBBARD        ,6              ,12             ,75             ,99            ,QB             ,56             ,63             ,2              ,32             ,41             ,85             ,50             ,24             ,39             ,13             ,76             ,78             ,58             ,44             ,16             ,34             ,66             ,1              ,0              ,0              ,0              ,20             ,77             ,314            ,81             
9              ,RONALD         ,HERNANDEZ      ,2              ,12             ,76             ,99            ,QB             ,69             ,47             ,36             ,42             ,1             ,70             ,13             ,14             ,13             ,18             ,81             ,59             ,36             ,38             ,46             ,46             ,47             ,0              ,0              ,0              ,1              ,22             ,92             ,290            ,80             
10             ,NICOLAS        ,HORTON         ,4              ,3              ,73             ,99            ,QB             ,47             ,64             ,31             ,12             ,50             ,84             ,43             ,49             ,11             ,33             ,85             ,68             ,95             ,37             ,9              ,8              ,53             ,1              ,0              ,1              ,0              ,23             ,85             ,181            ,91             
11             ,SCOTT          ,DIAZ           ,4              ,17             ,71             ,99            ,QB             ,62             ,39             ,10             ,6              ,8              ,76             ,49             ,58             ,5              ,49             ,83             ,85             ,66             ,58             ,56             ,23             ,56             ,0              ,1              ,0              ,0              ,20             ,94             ,309            ,65             
12             ,REID           ,LAMBERT        ,4              ,13             ,70             ,99            ,QB             ,73             ,50             ,20             ,5              ,18             ,81             ,33             ,41             ,8              ,20             ,71             ,59             ,50             ,32             ,10             ,19             ,75             ,1              ,0              ,0              ,0              ,21             ,98             ,226            ,88             
13             ,SIMON          ,REYES          ,4              ,16             ,74             ,99            ,QB             ,38             ,13             ,23             ,55             ,47             ,75             ,35             ,50             ,18             ,17             ,75             ,93             ,40             ,58             ,17             ,49             ,53             ,1              ,0              ,0              ,0              ,21             ,82             ,79             ,75             
14             ,ARTHUR         ,GARZA          ,1              ,12             ,78             ,99            ,QB             ,22             ,31             ,34             ,35             ,33             ,76             ,12             ,58             ,37             ,31             ,69             ,53             ,73             ,13             ,29             ,33             ,65             ,0              ,0              ,0              ,0              ,22             ,76             ,206            ,71             
15             ,CORY           ,WHEELER        ,6              ,4              ,78             ,99            ,QB             ,47             ,31             ,25             ,27             ,32             ,73             ,15             ,15             ,26             ,41             ,75             ,78             ,52             ,41             ,16             ,14             ,65             ,0              ,0              ,0              ,0              ,21             ,90             ,258            ,72             
16             ,SEBASTIAN      ,REYNOLDS       ,6              ,10             ,78             ,99            ,QB             ,16             ,63             ,13             ,9              ,60             ,71             ,11             ,24             ,31             ,25             ,84             ,67             ,75             ,32             ,49             ,8              ,49             ,1              ,0              ,1              ,1              ,22             ,78             ,6              ,82             
17             ,CALEB          ,SINGLETON      ,1              ,8              ,75             ,99            ,QB             ,27             ,41             ,8              ,38             ,37             ,73             ,1             ,36             ,26             ,16             ,75             ,69             ,53             ,48             ,15             ,24             ,70             ,1              ,0              ,1              ,0              ,22             ,98             ,13             ,98             
18             ,OWEN           ,OBRIEN         ,1              ,1              ,72             ,99            ,QB             ,30             ,19             ,20             ,38             ,26             ,83             ,9              ,35             ,9              ,30             ,69             ,75             ,51             ,60             ,28             ,18             ,84             ,1              ,1              ,0              ,0              ,23             ,94             ,17             ,76             
19             ,SAMUEL         ,WATKINS        ,4              ,3              ,72             ,99            ,QB             ,28             ,53             ,47             ,1              ,17             ,62             ,30             ,11             ,24             ,15             ,67             ,63             ,45             ,49             ,14             ,31             ,73             ,1              ,0              ,0              ,1              ,23             ,84             ,253            ,85             
20             ,CESAR          ,SPARKS         ,1              ,6              ,72             ,99            ,QB             ,75             ,36             ,30             ,42             ,16             ,73             ,38             ,62             ,30             ,29             ,55             ,80             ,59             ,59             ,18             ,43             ,59             ,1              ,0              ,0              ,0              ,23             ,97             ,53             ,74             
21             ,TY             ,CARLSON        ,3              ,15             ,74             ,99            ,QB             ,59             ,21             ,27             ,23             ,15             ,82             ,1              ,65             ,26             ,10             ,79             ,58             ,83             ,20             ,45             ,26             ,58             ,1              ,1              ,0              ,0              ,21             ,72             ,21             ,82             
22             ,BRODY          ,ORTIZ          ,6              ,7              ,72             ,99            ,QB             ,78             ,43             ,37             ,60             ,18             ,84             ,27             ,22             ,34             ,16             ,70             ,71             ,43             ,66             ,34             ,19             ,59             ,1              ,1              ,1              ,0              ,22             ,98             ,16             ,76             
23             ,JOEL           ,LYONS          ,4              ,1              ,71             ,99            ,QB             ,58             ,28             ,49             ,39             ,38             ,69             ,24             ,35             ,35             ,15             ,81             ,69             ,89             ,35             ,15             ,33             ,63             ,1              ,1              ,0              ,0              ,20             ,94             ,231            ,90             
24             ,DANTE          ,MANNING        ,3              ,11             ,72             ,99            ,QB             ,72             ,28             ,35             ,14             ,41             ,66             ,14             ,41             ,8              ,2              ,82             ,66             ,72             ,40             ,40             ,1             ,61             ,1              ,0              ,1              ,0              ,22             ,75             ,195            ,86             
25             ,LUCAS          ,PATTON         ,6              ,4              ,74             ,99            ,QB             ,75             ,58             ,57             ,31             ,39             ,84             ,52             ,35             ,48             ,3              ,78             ,60             ,69             ,67             ,44             ,46             ,38             ,0              ,0              ,0              ,1              ,21             ,70             ,222            ,89             
