INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,DAMIEN         ,HENNINGER      ,4              ,17             ,77             ,99            ,QB             ,34             ,31             ,40             ,24             ,18             ,75             ,38             ,45             ,15             ,19             ,75             ,56             ,48             ,32             ,13             ,25             ,66             ,1              ,0              ,0              ,1              ,21             ,91             ,263            ,81             
1              ,JOHNATHON      ,CLARK          ,6              ,9              ,71             ,99            ,QB             ,50             ,20             ,11             ,11             ,36             ,79             ,34             ,18             ,15             ,3              ,75             ,74             ,68             ,30             ,17             ,42             ,47             ,0              ,0              ,0              ,0              ,23             ,85             ,32             ,83             
2              ,BRAYDEN        ,FOSTER         ,3              ,9              ,70             ,99            ,QB             ,32             ,59             ,17             ,47             ,5              ,65             ,48             ,39             ,21             ,12             ,75             ,72             ,50             ,32             ,13             ,13             ,69             ,0              ,1              ,1              ,1              ,22             ,81             ,330            ,93             
3              ,MOISES         ,JACOBS         ,3              ,2              ,74             ,99            ,QB             ,49             ,62             ,4              ,1             ,6              ,81             ,19             ,49             ,5              ,4              ,74             ,56             ,64             ,55             ,54             ,26             ,82             ,1              ,0              ,1              ,1              ,21             ,99             ,202            ,90             
4              ,BRIAN          ,WRIGHT         ,5              ,7              ,76             ,99            ,QB             ,60             ,8              ,16             ,23             ,19             ,85             ,41             ,22             ,1             ,34             ,85             ,63             ,84             ,55             ,38             ,26             ,51             ,1              ,0              ,0              ,1              ,22             ,98             ,81             ,69             
5              ,MICHAEL        ,SHARP          ,3              ,4              ,75             ,99            ,QB             ,66             ,41             ,34             ,34             ,10             ,72             ,68             ,4              ,39             ,15             ,67             ,84             ,69             ,61             ,25             ,19             ,84             ,0              ,0              ,0              ,0              ,20             ,82             ,310            ,97             
6              ,LEONARD        ,JAMES          ,4              ,11             ,71             ,99            ,QB             ,48             ,53             ,51             ,30             ,59             ,68             ,13             ,22             ,47             ,14             ,75             ,56             ,82             ,78             ,33             ,35             ,83             ,0              ,0              ,1              ,1              ,23             ,91             ,233            ,85             
7              ,WALKER         ,MONTES         ,2              ,10             ,70             ,99            ,QB             ,67             ,40             ,20             ,19             ,22             ,84             ,17             ,26             ,30             ,25             ,60             ,64             ,55             ,41             ,23             ,56             ,47             ,0              ,1              ,0              ,0              ,23             ,75             ,275            ,81             
8              ,ARTHUR         ,EDWARDS        ,1              ,7              ,73             ,99            ,QB             ,67             ,58             ,11             ,48             ,30             ,75             ,65             ,30             ,27             ,38             ,75             ,42             ,68             ,46             ,20             ,33             ,48             ,0              ,0              ,0              ,0              ,20             ,87             ,314            ,89             
9              ,NIKOLAS        ,DEMPSEY        ,1              ,3              ,77             ,99            ,QB             ,52             ,48             ,40             ,2              ,32             ,64             ,27             ,34             ,44             ,44             ,91             ,78             ,63             ,71             ,53             ,27             ,63             ,0              ,0              ,1              ,0              ,21             ,91             ,130            ,95             
10             ,DAVON          ,COLEMAN        ,1              ,11             ,73             ,99            ,QB             ,42             ,62             ,34             ,21             ,44             ,69             ,3              ,29             ,35             ,58             ,87             ,47             ,90             ,30             ,48             ,37             ,47             ,0              ,0              ,1              ,0              ,22             ,73             ,321            ,73             
11             ,CARTER         ,MARSH          ,5              ,16             ,75             ,99            ,QB             ,79             ,69             ,3              ,19             ,29             ,66             ,23             ,27             ,20             ,40             ,75             ,65             ,68             ,76             ,22             ,43             ,68             ,1              ,0              ,0              ,0              ,21             ,82             ,48             ,89             
12             ,ELLIOTT        ,TOWNSEND       ,1              ,19             ,73             ,99            ,QB             ,35             ,14             ,56             ,53             ,34             ,70             ,34             ,37             ,37             ,4              ,75             ,81             ,40             ,48             ,46             ,40             ,53             ,0              ,0              ,1              ,1              ,20             ,88             ,82             ,82             
13             ,TYLOR          ,ROWE           ,3              ,4              ,75             ,99            ,QB             ,33             ,41             ,18             ,17             ,31             ,55             ,19             ,35             ,28             ,9              ,82             ,75             ,40             ,68             ,40             ,15             ,62             ,1              ,0              ,0              ,0              ,21             ,82             ,2              ,73             
14             ,KRISTOPHER     ,POOLE          ,1              ,12             ,74             ,99            ,QB             ,30             ,14             ,30             ,51             ,60             ,67             ,23             ,41             ,47             ,7              ,74             ,66             ,67             ,69             ,36             ,31             ,62             ,0              ,0              ,1              ,1              ,21             ,77             ,275            ,65             
15             ,SKYLAR         ,ORTIZ          ,2              ,14             ,73             ,99            ,QB             ,57             ,30             ,50             ,41             ,21             ,78             ,22             ,9              ,20             ,24             ,81             ,91             ,84             ,36             ,1             ,13             ,81             ,0              ,1              ,1              ,0              ,20             ,82             ,202            ,74             
16             ,NICKOLAS       ,DRAKE          ,5              ,4              ,79             ,99            ,QB             ,54             ,47             ,15             ,23             ,27             ,65             ,3              ,46             ,38             ,42             ,65             ,71             ,35             ,11             ,32             ,1              ,58             ,1              ,0              ,1              ,1              ,22             ,82             ,262            ,74             
17             ,DEVON          ,PERRY          ,4              ,15             ,78             ,99            ,QB             ,41             ,46             ,16             ,18             ,39             ,82             ,3              ,40             ,27             ,48             ,76             ,63             ,45             ,55             ,56             ,15             ,83             ,0              ,0              ,1              ,0              ,22             ,88             ,283            ,99            
18             ,AARON          ,KIM            ,1              ,2              ,74             ,99            ,QB             ,80             ,51             ,32             ,44             ,39             ,80             ,22             ,18             ,36             ,27             ,80             ,74             ,81             ,67             ,39             ,21             ,60             ,0              ,1              ,1              ,1              ,22             ,92             ,211            ,83             
