INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,QUINCY         ,LEE            ,5              ,8              ,75             ,99            ,QB             ,38             ,24             ,21             ,10             ,21             ,79             ,10             ,13             ,19             ,23             ,73             ,72             ,76             ,45             ,18             ,42             ,86             ,1              ,0              ,0              ,0              ,23             ,76             ,147            ,74             
1              ,TYRONE         ,SWANSON        ,3              ,5              ,70             ,99            ,QB             ,60             ,31             ,41             ,21             ,34             ,76             ,43             ,21             ,16             ,34             ,85             ,42             ,74             ,41             ,58             ,48             ,64             ,1              ,0              ,0              ,1              ,21             ,91             ,226            ,76             
2              ,EMANUEL        ,BELL           ,1              ,17             ,70             ,99            ,QB             ,69             ,54             ,23             ,8              ,7              ,66             ,38             ,19             ,18             ,44             ,90             ,74             ,62             ,18             ,27             ,1             ,88             ,0              ,0              ,0              ,0              ,23             ,71             ,25             ,97             
3              ,BILLY          ,PIERCE         ,6              ,14             ,71             ,99            ,QB             ,79             ,47             ,35             ,32             ,42             ,74             ,57             ,21             ,8              ,21             ,75             ,72             ,72             ,28             ,39             ,56             ,65             ,1              ,0              ,0              ,0              ,23             ,90             ,311            ,71             
4              ,CASEY          ,SIMS           ,4              ,8              ,75             ,99            ,QB             ,41             ,62             ,13             ,37             ,9              ,94             ,33             ,69             ,11             ,49             ,79             ,70             ,68             ,27             ,34             ,23             ,56             ,1              ,0              ,0              ,1              ,23             ,87             ,202            ,63             
5              ,DEREK          ,GARRETT        ,2              ,3              ,75             ,99            ,QB             ,71             ,35             ,7              ,11             ,23             ,80             ,53             ,21             ,36             ,40             ,94             ,42             ,46             ,70             ,19             ,31             ,73             ,1              ,0              ,1              ,1              ,22             ,83             ,224            ,84             
6              ,JESSE          ,MYERS          ,3              ,19             ,76             ,99            ,QB             ,55             ,38             ,29             ,28             ,59             ,66             ,50             ,23             ,30             ,38             ,82             ,55             ,59             ,52             ,40             ,8              ,47             ,0              ,0              ,0              ,0              ,22             ,84             ,202            ,74             
7              ,MICHAEL        ,CAIN           ,4              ,18             ,77             ,99            ,QB             ,40             ,44             ,1             ,22             ,12             ,85             ,36             ,27             ,49             ,24             ,67             ,80             ,72             ,64             ,37             ,22             ,59             ,1              ,0              ,1              ,0              ,22             ,98             ,298            ,82             
8              ,MICHAEL        ,FLETCHER       ,1              ,16             ,78             ,99            ,QB             ,61             ,40             ,22             ,17             ,37             ,66             ,39             ,51             ,10             ,43             ,75             ,86             ,83             ,66             ,19             ,54             ,80             ,1              ,1              ,1              ,0              ,23             ,88             ,280            ,87             
9              ,DAMIEN         ,MORRISON       ,6              ,3              ,77             ,99            ,QB             ,65             ,19             ,38             ,33             ,29             ,71             ,1             ,43             ,34             ,30             ,75             ,68             ,60             ,27             ,14             ,1              ,70             ,1              ,0              ,1              ,1              ,22             ,84             ,159            ,87             
10             ,CARLOS         ,MCBRIDE        ,1              ,12             ,70             ,99            ,QB             ,57             ,25             ,13             ,5              ,39             ,82             ,49             ,3              ,24             ,1             ,55             ,83             ,65             ,55             ,38             ,10             ,68             ,1              ,0              ,1              ,0              ,22             ,93             ,28             ,91             
