INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,DONTE          ,FERGUSON       ,5              ,9              ,71             ,99            ,QB             ,66             ,19             ,50             ,32             ,16             ,83             ,16             ,46             ,1              ,42             ,75             ,90             ,80             ,52             ,24             ,38             ,69             ,1              ,1              ,1              ,1              ,20             ,79             ,47             ,70             
1              ,ZACHARY        ,DAY            ,5              ,8              ,74             ,99            ,QB             ,53             ,16             ,28             ,21             ,8              ,78             ,20             ,51             ,8              ,48             ,75             ,83             ,86             ,30             ,17             ,31             ,82             ,0              ,0              ,0              ,0              ,23             ,94             ,271            ,99             
2              ,LEONARD        ,CARTER         ,2              ,12             ,71             ,99            ,QB             ,20             ,19             ,21             ,4              ,18             ,79             ,17             ,64             ,11             ,6              ,93             ,72             ,59             ,67             ,23             ,25             ,81             ,0              ,1              ,0              ,1              ,23             ,82             ,253            ,92             
3              ,OMAR           ,BASCOM         ,2              ,6              ,71             ,99            ,QB             ,40             ,65             ,42             ,44             ,37             ,70             ,44             ,50             ,10             ,10             ,71             ,86             ,74             ,52             ,3              ,41             ,49             ,1              ,0              ,1              ,1              ,20             ,74             ,85             ,92             
4              ,DANNY          ,DELGADO        ,3              ,4              ,71             ,99            ,QB             ,36             ,56             ,25             ,1              ,28             ,70             ,56             ,59             ,36             ,29             ,75             ,85             ,73             ,57             ,24             ,27             ,82             ,0              ,1              ,1              ,1              ,22             ,90             ,135            ,83             
5              ,KEEGAN         ,LUNA           ,1              ,18             ,79             ,99            ,QB             ,48             ,22             ,15             ,19             ,17             ,80             ,47             ,48             ,33             ,23             ,72             ,62             ,66             ,58             ,58             ,48             ,61             ,1              ,0              ,1              ,0              ,21             ,73             ,89             ,99             
6              ,DOMINIQUE      ,HARRISON       ,6              ,12             ,70             ,99            ,QB             ,38             ,55             ,59             ,7              ,39             ,85             ,23             ,1              ,15             ,1             ,72             ,83             ,65             ,34             ,40             ,33             ,91             ,0              ,0              ,1              ,0              ,22             ,84             ,272            ,60             
7              ,JOSIAH         ,KELLEY         ,4              ,6              ,73             ,99            ,QB             ,20             ,38             ,58             ,42             ,12             ,75             ,46             ,45             ,9              ,39             ,61             ,53             ,63             ,31             ,15             ,47             ,85             ,0              ,0              ,0              ,0              ,20             ,82             ,113            ,99            
8              ,MELVIN         ,BLACK          ,5              ,6              ,73             ,99            ,QB             ,73             ,49             ,18             ,39             ,28             ,58             ,29             ,8              ,46             ,58             ,82             ,47             ,61             ,70             ,34             ,16             ,81             ,1              ,0              ,1              ,0              ,20             ,96             ,300            ,79             
9              ,DANIEL         ,KLEIN          ,5              ,14             ,72             ,99            ,QB             ,54             ,38             ,21             ,36             ,34             ,82             ,50             ,38             ,28             ,41             ,91             ,91             ,84             ,47             ,27             ,40             ,64             ,1              ,0              ,1              ,1              ,21             ,78             ,31             ,84             
10             ,STEVEN         ,LYNCH          ,4              ,3              ,71             ,99            ,QB             ,55             ,7              ,40             ,22             ,22             ,84             ,22             ,7              ,28             ,23             ,82             ,85             ,87             ,62             ,28             ,33             ,61             ,0              ,1              ,0              ,1              ,21             ,79             ,161            ,87             
11             ,RONNIE         ,ROBBINS        ,6              ,1              ,78             ,99            ,QB             ,45             ,35             ,16             ,12             ,9              ,89             ,60             ,46             ,44             ,18             ,73             ,63             ,65             ,28             ,30             ,48             ,55             ,1              ,0              ,1              ,0              ,21             ,85             ,98             ,77             
12             ,SHAWN          ,CONNER         ,3              ,5              ,76             ,99            ,QB             ,47             ,29             ,57             ,31             ,14             ,84             ,13             ,26             ,41             ,31             ,84             ,58             ,75             ,45             ,47             ,48             ,58             ,1              ,0              ,0              ,1              ,22             ,72             ,150            ,66             
13             ,PAUL           ,SANDERS        ,5              ,6              ,75             ,99            ,QB             ,24             ,15             ,50             ,35             ,60             ,65             ,16             ,17             ,30             ,32             ,75             ,57             ,58             ,37             ,31             ,19             ,60             ,1              ,1              ,0              ,1              ,21             ,76             ,321            ,82             
14             ,MALCOLM        ,MULLINS        ,4              ,9              ,73             ,99            ,QB             ,52             ,19             ,21             ,36             ,15             ,83             ,57             ,14             ,43             ,14             ,69             ,60             ,63             ,40             ,43             ,29             ,72             ,0              ,0              ,1              ,0              ,23             ,96             ,288            ,87             
15             ,DEVONTE        ,MORENO         ,1              ,15             ,72             ,99            ,QB             ,66             ,18             ,9              ,20             ,47             ,70             ,12             ,59             ,13             ,8              ,69             ,92             ,68             ,46             ,38             ,7              ,47             ,1              ,1              ,1              ,0              ,22             ,86             ,194            ,83             
16             ,WILLIAM        ,COOPER         ,2              ,5              ,74             ,99            ,QB             ,58             ,39             ,57             ,19             ,23             ,88             ,38             ,62             ,38             ,4              ,62             ,74             ,58             ,23             ,29             ,4              ,83             ,0              ,1              ,0              ,1              ,21             ,72             ,225            ,99             
17             ,MATHEW         ,GARNER         ,4              ,12             ,75             ,99            ,QB             ,69             ,56             ,15             ,1             ,35             ,70             ,42             ,25             ,15             ,47             ,78             ,45             ,58             ,70             ,32             ,48             ,64             ,1              ,1              ,0              ,1              ,21             ,76             ,127            ,81             
18             ,DARREN         ,WADE           ,5              ,6              ,78             ,99            ,QB             ,41             ,43             ,36             ,46             ,29             ,63             ,38             ,47             ,35             ,41             ,92             ,78             ,58             ,39             ,3              ,35             ,54             ,1              ,1              ,1              ,0              ,22             ,92             ,178            ,77             
19             ,WALTER         ,CHANCELLOR     ,2              ,14             ,75             ,99            ,QB             ,56             ,49             ,15             ,41             ,46             ,69             ,40             ,8              ,32             ,19             ,69             ,70             ,67             ,23             ,38             ,48             ,85             ,1              ,1              ,0              ,0              ,20             ,70             ,111            ,77             
