INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,BRENT          ,GOODWIN        ,3              ,6              ,77             ,99            ,QB             ,46             ,1              ,24             ,50             ,4              ,73             ,24             ,3              ,28             ,1             ,70             ,70             ,68             ,52             ,23             ,39             ,65             ,0              ,0              ,0              ,1              ,22             ,81             ,199            ,99            
1              ,ZACHERY        ,WRIGHT         ,4              ,14             ,74             ,99            ,QB             ,61             ,24             ,25             ,33             ,49             ,89             ,15             ,60             ,45             ,39             ,77             ,74             ,59             ,33             ,1             ,45             ,82             ,1              ,0              ,1              ,0              ,22             ,87             ,31             ,90             
2              ,MILES          ,DELGADO        ,5              ,5              ,71             ,99            ,QB             ,35             ,44             ,15             ,36             ,13             ,80             ,20             ,38             ,16             ,38             ,69             ,47             ,61             ,61             ,28             ,36             ,70             ,1              ,1              ,1              ,1              ,23             ,71             ,250            ,85             
3              ,ALFRED         ,RICHARDSON     ,4              ,3              ,71             ,99            ,QB             ,63             ,31             ,54             ,28             ,15             ,55             ,30             ,17             ,53             ,15             ,86             ,72             ,57             ,30             ,33             ,46             ,65             ,1              ,0              ,1              ,0              ,21             ,74             ,229            ,79             
4              ,KYLER          ,BRADLEY        ,4              ,1              ,76             ,99            ,QB             ,54             ,50             ,29             ,45             ,19             ,80             ,17             ,38             ,16             ,42             ,86             ,67             ,60             ,63             ,43             ,13             ,57             ,0              ,1              ,1              ,1              ,21             ,94             ,80             ,63             
5              ,JOSIAH         ,MONTGOMERY     ,2              ,17             ,77             ,99            ,QB             ,55             ,27             ,15             ,51             ,9              ,76             ,25             ,6              ,25             ,32             ,69             ,66             ,62             ,17             ,28             ,31             ,61             ,0              ,0              ,0              ,0              ,20             ,96             ,254            ,82             
6              ,BOBBY          ,GARRETT        ,5              ,19             ,74             ,99            ,QB             ,85             ,48             ,1             ,28             ,37             ,72             ,33             ,58             ,45             ,19             ,83             ,43             ,55             ,48             ,25             ,20             ,62             ,1              ,0              ,0              ,0              ,20             ,99             ,47             ,87             
7              ,CHARLIE        ,BUTLER         ,1              ,8              ,76             ,99            ,QB             ,40             ,34             ,31             ,14             ,22             ,66             ,3              ,27             ,7              ,49             ,86             ,68             ,73             ,38             ,42             ,28             ,61             ,0              ,1              ,1              ,0              ,22             ,76             ,206            ,99            
8              ,QUINCY         ,ARNOLD         ,1              ,12             ,79             ,99            ,QB             ,74             ,43             ,37             ,22             ,31             ,83             ,14             ,40             ,7              ,33             ,71             ,64             ,88             ,33             ,58             ,30             ,58             ,0              ,0              ,1              ,0              ,22             ,89             ,142            ,60             
9              ,EDUARDO        ,GUZMAN         ,4              ,11             ,71             ,99            ,QB             ,64             ,30             ,39             ,4              ,37             ,63             ,43             ,67             ,4              ,13             ,89             ,80             ,95             ,49             ,1              ,12             ,55             ,0              ,1              ,0              ,1              ,23             ,91             ,44             ,88             
10             ,TY             ,SPENCER        ,6              ,11             ,78             ,99            ,QB             ,61             ,48             ,30             ,44             ,12             ,75             ,54             ,21             ,6              ,41             ,72             ,55             ,41             ,57             ,34             ,14             ,56             ,0              ,1              ,1              ,1              ,22             ,99             ,238            ,75             
11             ,FRANKLIN       ,HARRINGTON     ,5              ,3              ,79             ,99            ,QB             ,59             ,33             ,28             ,13             ,1              ,65             ,64             ,36             ,16             ,18             ,88             ,84             ,68             ,25             ,15             ,8              ,69             ,0              ,1              ,0              ,0              ,21             ,74             ,22             ,72             
12             ,JACK           ,NASH           ,6              ,18             ,73             ,99            ,QB             ,43             ,35             ,19             ,57             ,48             ,73             ,37             ,28             ,13             ,28             ,81             ,82             ,58             ,52             ,34             ,23             ,55             ,1              ,1              ,0              ,0              ,21             ,84             ,223            ,87             
13             ,JAY            ,HODGES         ,3              ,1              ,78             ,99            ,QB             ,51             ,24             ,9              ,60             ,37             ,72             ,41             ,1             ,34             ,33             ,72             ,82             ,58             ,19             ,15             ,25             ,76             ,0              ,1              ,1              ,1              ,23             ,80             ,208            ,99             
14             ,HARLEY         ,SOTO           ,3              ,6              ,76             ,99            ,QB             ,39             ,31             ,55             ,18             ,25             ,82             ,1             ,40             ,26             ,27             ,69             ,62             ,84             ,34             ,40             ,17             ,73             ,1              ,0              ,0              ,0              ,21             ,80             ,188            ,99             
15             ,DAMIEN         ,JENNINGS       ,4              ,6              ,72             ,99            ,QB             ,34             ,24             ,56             ,49             ,24             ,68             ,44             ,42             ,24             ,45             ,71             ,61             ,67             ,40             ,45             ,25             ,48             ,1              ,0              ,1              ,1              ,20             ,74             ,10             ,80             
16             ,MILES          ,BARRETT        ,2              ,9              ,78             ,99            ,QB             ,59             ,42             ,5              ,14             ,33             ,78             ,15             ,28             ,41             ,24             ,71             ,63             ,57             ,61             ,1              ,23             ,93             ,1              ,0              ,0              ,0              ,21             ,80             ,194            ,80             
