INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,CHANDLER       ,BURTON         ,6              ,3              ,70             ,99            ,QB             ,75             ,46             ,37             ,39             ,28             ,78             ,14             ,16             ,34             ,27             ,73             ,68             ,48             ,50             ,32             ,38             ,83             ,1              ,0              ,0              ,1              ,23             ,91             ,23             ,66             
1              ,QUINTON        ,SANDOVAL       ,2              ,6              ,74             ,99            ,QB             ,32             ,43             ,44             ,8              ,36             ,75             ,24             ,5              ,43             ,54             ,77             ,68             ,75             ,43             ,15             ,40             ,64             ,1              ,0              ,1              ,0              ,20             ,77             ,293            ,61             
2              ,MARCOS         ,SCHULTZ        ,2              ,7              ,79             ,99            ,QB             ,37             ,31             ,37             ,19             ,46             ,56             ,40             ,22             ,39             ,25             ,76             ,82             ,64             ,35             ,26             ,6              ,49             ,1              ,0              ,0              ,1              ,23             ,74             ,294            ,79             
3              ,TIMOTHY        ,RODRIGUEZ      ,5              ,11             ,75             ,99            ,QB             ,83             ,58             ,6              ,46             ,10             ,78             ,30             ,17             ,1             ,8              ,81             ,56             ,50             ,20             ,26             ,30             ,46             ,1              ,0              ,0              ,0              ,20             ,94             ,31             ,80             
4              ,IAN            ,NEAL           ,2              ,5              ,73             ,99            ,QB             ,60             ,32             ,11             ,7              ,31             ,65             ,48             ,36             ,37             ,1             ,75             ,81             ,42             ,41             ,40             ,10             ,50             ,1              ,0              ,0              ,0              ,23             ,87             ,166            ,77             
5              ,NICHOLAS       ,LINTON         ,6              ,7              ,78             ,99            ,QB             ,42             ,16             ,57             ,23             ,17             ,75             ,36             ,47             ,28             ,60             ,58             ,75             ,55             ,34             ,12             ,39             ,76             ,0              ,1              ,1              ,0              ,21             ,97             ,208            ,87             
6              ,KEEGAN         ,WILKINS        ,1              ,1              ,78             ,99            ,QB             ,29             ,37             ,27             ,26             ,30             ,76             ,1              ,20             ,8              ,36             ,70             ,70             ,71             ,43             ,12             ,28             ,66             ,0              ,0              ,1              ,0              ,21             ,93             ,165            ,64             
7              ,JALEN          ,LACY           ,5              ,12             ,70             ,99            ,QB             ,41             ,35             ,11             ,13             ,37             ,70             ,24             ,45             ,38             ,53             ,77             ,64             ,69             ,27             ,23             ,40             ,83             ,1              ,0              ,0              ,1              ,20             ,74             ,282            ,85             
8              ,NEIL           ,BURKE          ,3              ,5              ,70             ,99            ,QB             ,49             ,30             ,37             ,26             ,38             ,68             ,34             ,20             ,13             ,1             ,85             ,81             ,82             ,57             ,58             ,36             ,66             ,0              ,0              ,1              ,0              ,22             ,70             ,98             ,82             
9              ,GIOVANNI       ,DOUGLAS        ,2              ,13             ,70             ,99            ,QB             ,30             ,14             ,17             ,48             ,14             ,93             ,39             ,20             ,13             ,34             ,82             ,74             ,50             ,63             ,21             ,8              ,83             ,1              ,1              ,0              ,1              ,22             ,77             ,195            ,62             
