INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,ALFREDO        ,STIPETICÂ      ,2              ,17             ,74             ,99            ,QB             ,52             ,38             ,1             ,49             ,36             ,94             ,63             ,63             ,1             ,35             ,83             ,69             ,57             ,31             ,20             ,11             ,67             ,1              ,1              ,0              ,1              ,20             ,93             ,1              ,82             
1              ,BLAKE          ,ALLEN          ,2              ,15             ,76             ,99            ,QB             ,67             ,66             ,40             ,27             ,50             ,69             ,4              ,58             ,39             ,35             ,89             ,85             ,77             ,58             ,12             ,18             ,56             ,1              ,0              ,1              ,1              ,21             ,70             ,172            ,72             
2              ,EUGENE         ,WILKINS        ,1              ,12             ,76             ,99            ,QB             ,64             ,34             ,29             ,24             ,34             ,71             ,25             ,5              ,7              ,36             ,86             ,65             ,61             ,50             ,30             ,26             ,47             ,0              ,0              ,1              ,1              ,20             ,84             ,330            ,76             
3              ,CHANCE         ,HARVEY         ,5              ,18             ,77             ,99            ,QB             ,46             ,32             ,43             ,45             ,56             ,80             ,33             ,5              ,26             ,47             ,63             ,67             ,91             ,32             ,37             ,40             ,38             ,1              ,0              ,1              ,0              ,23             ,93             ,151            ,87             
4              ,ALLAN          ,THORNTON       ,5              ,3              ,78             ,99            ,QB             ,58             ,36             ,24             ,5              ,41             ,75             ,52             ,44             ,37             ,27             ,81             ,69             ,61             ,28             ,15             ,31             ,85             ,1              ,0              ,1              ,0              ,20             ,82             ,69             ,73             
5              ,QUENTIN        ,RIVERA         ,4              ,4              ,76             ,99            ,QB             ,37             ,21             ,41             ,27             ,32             ,63             ,22             ,49             ,40             ,25             ,75             ,52             ,74             ,60             ,25             ,47             ,51             ,0              ,1              ,1              ,0              ,22             ,73             ,146            ,70             
6              ,RODNEY         ,SANDERS        ,1              ,19             ,71             ,99            ,QB             ,61             ,30             ,37             ,32             ,39             ,67             ,35             ,24             ,39             ,13             ,57             ,60             ,48             ,33             ,49             ,20             ,62             ,1              ,1              ,1              ,1              ,20             ,92             ,96             ,63             
7              ,SALVADOR       ,CARSON         ,4              ,3              ,78             ,99            ,QB             ,55             ,57             ,18             ,33             ,43             ,81             ,22             ,48             ,21             ,20             ,69             ,66             ,59             ,14             ,43             ,32             ,80             ,1              ,0              ,0              ,0              ,23             ,96             ,159            ,83             
8              ,JESSE          ,MONTES         ,1              ,2              ,74             ,99            ,QB             ,38             ,27             ,19             ,16             ,42             ,79             ,23             ,37             ,50             ,24             ,75             ,59             ,62             ,55             ,19             ,10             ,55             ,0              ,0              ,0              ,0              ,23             ,88             ,282            ,84             
9              ,TODD           ,MORALES        ,1              ,1              ,78             ,99            ,QB             ,33             ,24             ,13             ,36             ,34             ,78             ,54             ,56             ,43             ,27             ,85             ,53             ,68             ,58             ,12             ,6              ,50             ,1              ,1              ,1              ,1              ,20             ,91             ,30             ,82             
10             ,IAN            ,CAMPBELL       ,2              ,13             ,75             ,99            ,QB             ,36             ,10             ,32             ,49             ,43             ,59             ,26             ,33             ,48             ,1             ,75             ,74             ,80             ,71             ,26             ,22             ,58             ,0              ,0              ,0              ,0              ,20             ,98             ,135            ,83             
11             ,ZACHARY        ,RAY            ,2              ,12             ,76             ,99            ,QB             ,21             ,67             ,38             ,11             ,35             ,82             ,33             ,21             ,44             ,3              ,59             ,70             ,46             ,27             ,40             ,39             ,84             ,0              ,0              ,0              ,1              ,20             ,74             ,20             ,90             
12             ,EMANUEL        ,BLACK          ,1              ,13             ,75             ,99            ,QB             ,28             ,22             ,35             ,11             ,57             ,69             ,58             ,39             ,33             ,30             ,62             ,90             ,60             ,40             ,35             ,30             ,56             ,1              ,0              ,0              ,0              ,21             ,74             ,329            ,76             
