INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,JAKOB          ,SULLIVAN       ,3              ,1              ,72             ,99            ,QB             ,57             ,22             ,28             ,18             ,39             ,68             ,19             ,41             ,9              ,24             ,63             ,59             ,50             ,19             ,49             ,40             ,85             ,0              ,0              ,0              ,1              ,21             ,81             ,300            ,80             
1              ,LIAM           ,LOGAN          ,6              ,6              ,70             ,99            ,QB             ,68             ,27             ,21             ,26             ,20             ,75             ,19             ,10             ,12             ,44             ,75             ,67             ,62             ,59             ,49             ,11             ,95             ,1              ,0              ,1              ,0              ,23             ,93             ,21             ,83             
2              ,THOMAS         ,MARIOTA        ,3              ,9              ,71             ,99            ,QB             ,43             ,49             ,32             ,37             ,21             ,93             ,24             ,37             ,4              ,21             ,90             ,52             ,72             ,61             ,1             ,22             ,61             ,1              ,1              ,0              ,0              ,23             ,85             ,191            ,74             
3              ,MORGAN         ,RAMOS          ,2              ,5              ,71             ,99            ,QB             ,49             ,41             ,11             ,13             ,11             ,68             ,10             ,37             ,37             ,36             ,84             ,50             ,89             ,58             ,5              ,49             ,64             ,1              ,0              ,0              ,1              ,21             ,84             ,192            ,83             
4              ,CARTER         ,HAYES          ,5              ,19             ,74             ,99            ,QB             ,75             ,47             ,26             ,50             ,20             ,71             ,27             ,38             ,10             ,17             ,69             ,82             ,63             ,49             ,10             ,36             ,50             ,1              ,1              ,0              ,0              ,21             ,92             ,208            ,72             
5              ,ESTEBAN        ,MATTHEWS       ,5              ,2              ,70             ,99            ,QB             ,41             ,15             ,45             ,29             ,23             ,73             ,10             ,41             ,12             ,14             ,95             ,91             ,85             ,51             ,22             ,12             ,68             ,0              ,0              ,0              ,0              ,22             ,87             ,219            ,78             
6              ,TRISTON        ,WRIGHT         ,5              ,6              ,77             ,99            ,QB             ,56             ,48             ,30             ,5              ,13             ,55             ,1              ,67             ,46             ,46             ,62             ,67             ,58             ,44             ,22             ,50             ,56             ,0              ,0              ,1              ,0              ,20             ,76             ,104            ,74             
7              ,BRAYDEN        ,WOODS          ,5              ,11             ,71             ,99            ,QB             ,44             ,40             ,21             ,37             ,1             ,60             ,19             ,55             ,30             ,49             ,65             ,89             ,64             ,68             ,11             ,36             ,91             ,1              ,0              ,0              ,1              ,23             ,90             ,279            ,88             
8              ,WALTER         ,ALVARADO       ,5              ,17             ,76             ,99            ,QB             ,40             ,10             ,34             ,6              ,26             ,76             ,50             ,19             ,42             ,1             ,78             ,57             ,72             ,55             ,40             ,30             ,75             ,0              ,1              ,0              ,1              ,22             ,97             ,212            ,82             
9              ,FELIX          ,ALVARADO       ,1              ,19             ,79             ,99            ,QB             ,46             ,38             ,32             ,59             ,28             ,72             ,67             ,16             ,38             ,15             ,78             ,83             ,66             ,45             ,44             ,27             ,58             ,1              ,0              ,1              ,0              ,20             ,95             ,165            ,91             
10             ,COOPER         ,FARMER         ,6              ,13             ,71             ,99            ,QB             ,54             ,43             ,27             ,33             ,50             ,85             ,28             ,45             ,35             ,29             ,56             ,61             ,47             ,37             ,45             ,28             ,64             ,1              ,1              ,1              ,0              ,21             ,95             ,315            ,69             
11             ,MARK           ,PLEASANT       ,2              ,5              ,79             ,99            ,QB             ,20             ,34             ,15             ,39             ,10             ,71             ,47             ,26             ,23             ,37             ,66             ,75             ,47             ,42             ,35             ,32             ,90             ,0              ,1              ,0              ,0              ,21             ,79             ,299            ,74             
12             ,WILLIAM        ,HIGGINS        ,6              ,16             ,71             ,99            ,QB             ,52             ,66             ,23             ,33             ,6              ,86             ,41             ,44             ,18             ,27             ,80             ,74             ,49             ,79             ,30             ,32             ,74             ,0              ,1              ,0              ,1              ,20             ,71             ,22             ,80             
13             ,JERRY          ,BULLEN         ,3              ,12             ,79             ,99            ,QB             ,51             ,16             ,20             ,17             ,48             ,86             ,42             ,15             ,26             ,40             ,82             ,81             ,83             ,79             ,13             ,42             ,85             ,1              ,0              ,1              ,0              ,20             ,72             ,195            ,92             
14             ,KAMERON        ,PETERSON       ,6              ,18             ,76             ,99            ,QB             ,22             ,43             ,23             ,24             ,25             ,75             ,41             ,48             ,27             ,23             ,70             ,62             ,41             ,69             ,40             ,38             ,71             ,1              ,0              ,0              ,0              ,21             ,86             ,277            ,81             
15             ,RAEKWON        ,HIGGINS        ,4              ,4              ,76             ,99            ,QB             ,54             ,17             ,9              ,35             ,16             ,73             ,46             ,18             ,17             ,30             ,60             ,47             ,62             ,49             ,17             ,35             ,88             ,1              ,0              ,1              ,0              ,22             ,96             ,34             ,87             
16             ,JORGE          ,GRIFFITH       ,4              ,12             ,79             ,99            ,QB             ,37             ,29             ,18             ,8              ,15             ,68             ,45             ,1             ,43             ,16             ,85             ,82             ,83             ,24             ,21             ,36             ,71             ,1              ,1              ,1              ,0              ,22             ,76             ,190            ,87             
17             ,DYLAN          ,SIMMONS        ,6              ,3              ,71             ,99            ,QB             ,26             ,14             ,21             ,17             ,23             ,75             ,49             ,36             ,6              ,48             ,63             ,61             ,43             ,23             ,27             ,21             ,52             ,0              ,0              ,1              ,0              ,22             ,90             ,44             ,92             
18             ,HAROLD         ,LAWRENCE       ,6              ,15             ,78             ,99            ,QB             ,35             ,52             ,33             ,40             ,38             ,66             ,30             ,59             ,38             ,42             ,85             ,68             ,62             ,50             ,11             ,24             ,58             ,1              ,0              ,0              ,0              ,23             ,88             ,242            ,81             
19             ,ALFRED         ,KENNEDY        ,5              ,17             ,72             ,99            ,QB             ,72             ,30             ,34             ,7              ,23             ,69             ,12             ,12             ,24             ,24             ,75             ,61             ,57             ,57             ,15             ,34             ,61             ,1              ,0              ,0              ,0              ,23             ,74             ,192            ,97             
20             ,DIEGO          ,COLLINS        ,6              ,1              ,76             ,99            ,QB             ,51             ,30             ,45             ,40             ,26             ,58             ,48             ,15             ,50             ,28             ,81             ,80             ,70             ,68             ,7              ,37             ,47             ,0              ,0              ,0              ,0              ,23             ,92             ,124            ,80             
21             ,SEAN           ,JORDAN         ,3              ,9              ,79             ,99            ,QB             ,62             ,33             ,10             ,30             ,20             ,75             ,18             ,21             ,1             ,9              ,84             ,42             ,51             ,27             ,40             ,30             ,60             ,0              ,0              ,1              ,0              ,20             ,80             ,159            ,86             
22             ,BRIAN          ,BRADLEY        ,4              ,5              ,72             ,99            ,QB             ,48             ,11             ,1             ,18             ,1             ,57             ,43             ,45             ,26             ,2              ,71             ,84             ,84             ,45             ,27             ,36             ,57             ,1              ,0              ,1              ,1              ,23             ,82             ,38             ,80             
23             ,JOHNNY         ,HAYNES         ,6              ,16             ,76             ,99            ,QB             ,25             ,53             ,39             ,25             ,24             ,67             ,20             ,1             ,26             ,20             ,86             ,58             ,75             ,17             ,1             ,18             ,60             ,1              ,0              ,1              ,0              ,23             ,79             ,41             ,74             
24             ,GARRETT        ,MCKENZIE       ,2              ,5              ,72             ,99            ,QB             ,45             ,26             ,35             ,35             ,32             ,75             ,23             ,33             ,28             ,3              ,55             ,68             ,72             ,57             ,27             ,40             ,45             ,0              ,0              ,1              ,0              ,21             ,71             ,332            ,82             
25             ,DAQUAN         ,MCBRIDE        ,6              ,4              ,78             ,99            ,QB             ,37             ,38             ,29             ,17             ,28             ,82             ,49             ,26             ,59             ,41             ,82             ,79             ,61             ,59             ,9              ,34             ,65             ,1              ,0              ,0              ,1              ,20             ,82             ,184            ,91             
26             ,MITCHELL       ,BRIDGEWATER    ,2              ,10             ,79             ,99            ,QB             ,48             ,48             ,20             ,33             ,39             ,81             ,24             ,19             ,31             ,32             ,82             ,93             ,70             ,48             ,2              ,29             ,91             ,1              ,0              ,0              ,0              ,20             ,89             ,99             ,82             
27             ,ABEL           ,MILLER         ,5              ,3              ,78             ,99            ,QB             ,42             ,49             ,1              ,38             ,27             ,71             ,29             ,53             ,24             ,37             ,72             ,59             ,56             ,28             ,18             ,33             ,48             ,0              ,0              ,0              ,0              ,23             ,72             ,167            ,89             
28             ,AVERY          ,CARROLL        ,6              ,9              ,73             ,99            ,QB             ,55             ,35             ,17             ,40             ,44             ,84             ,14             ,13             ,21             ,20             ,94             ,69             ,71             ,56             ,17             ,57             ,63             ,1              ,0              ,1              ,0              ,21             ,70             ,82             ,77             
29             ,JOSHUA         ,BOYD           ,4              ,8              ,72             ,99            ,QB             ,55             ,38             ,30             ,28             ,14             ,63             ,37             ,45             ,15             ,46             ,75             ,60             ,74             ,63             ,26             ,13             ,63             ,0              ,0              ,0              ,1              ,23             ,71             ,292            ,84             
30             ,KENNETH        ,CUMMINGS       ,2              ,9              ,74             ,99            ,QB             ,36             ,24             ,4              ,31             ,29             ,86             ,39             ,1             ,31             ,36             ,68             ,55             ,84             ,79             ,48             ,32             ,59             ,0              ,0              ,0              ,0              ,20             ,98             ,35             ,92             
31             ,EVAN           ,GUZMAN         ,3              ,6              ,73             ,99            ,QB             ,19             ,41             ,42             ,40             ,33             ,75             ,13             ,32             ,46             ,43             ,88             ,52             ,94             ,41             ,53             ,28             ,58             ,0              ,0              ,1              ,1              ,21             ,84             ,10             ,80             
32             ,PAUL           ,YARBROUGH      ,5              ,12             ,73             ,99            ,QB             ,59             ,23             ,19             ,5              ,38             ,83             ,33             ,42             ,28             ,28             ,82             ,63             ,71             ,33             ,59             ,22             ,67             ,1              ,0              ,1              ,0              ,22             ,77             ,292            ,76             
33             ,KYLER          ,COLE           ,5              ,6              ,73             ,99            ,QB             ,22             ,33             ,14             ,60             ,7              ,81             ,22             ,35             ,38             ,18             ,84             ,83             ,84             ,53             ,44             ,47             ,77             ,1              ,0              ,0              ,1              ,21             ,93             ,309            ,75             
34             ,CORBIN         ,IRELAND        ,2              ,7              ,75             ,99            ,QB             ,75             ,23             ,33             ,19             ,22             ,76             ,43             ,33             ,24             ,13             ,62             ,52             ,61             ,20             ,22             ,4              ,80             ,1              ,0              ,1              ,0              ,23             ,87             ,1              ,80             
35             ,LAWRENCE       ,BLAKE          ,6              ,19             ,74             ,99            ,QB             ,40             ,49             ,12             ,11             ,10             ,69             ,32             ,23             ,39             ,23             ,95             ,57             ,44             ,50             ,30             ,45             ,77             ,1              ,0              ,0              ,1              ,22             ,75             ,69             ,93             
