INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,TERRENCE       ,COLLIER        ,5              ,14             ,70             ,99            ,QB             ,39             ,43             ,11             ,19             ,22             ,76             ,43             ,22             ,18             ,50             ,79             ,51             ,64             ,31             ,32             ,31             ,62             ,1              ,0              ,0              ,0              ,21             ,93             ,113            ,74             
1              ,TUCKER         ,HAYNES         ,4              ,3              ,74             ,99            ,QB             ,45             ,11             ,42             ,26             ,23             ,75             ,46             ,17             ,3              ,38             ,59             ,77             ,41             ,33             ,32             ,47             ,59             ,1              ,1              ,0              ,1              ,21             ,97             ,152            ,83             
2              ,RODRIGO        ,JENSEN         ,2              ,11             ,73             ,99            ,QB             ,61             ,35             ,13             ,9              ,44             ,89             ,17             ,47             ,37             ,22             ,81             ,72             ,61             ,67             ,38             ,38             ,77             ,1              ,0              ,1              ,0              ,21             ,94             ,223            ,85             
3              ,CLAY           ,LINDSEY        ,1              ,8              ,77             ,99            ,QB             ,58             ,26             ,17             ,44             ,29             ,69             ,22             ,44             ,20             ,22             ,91             ,79             ,85             ,76             ,1             ,28             ,60             ,0              ,1              ,1              ,0              ,21             ,73             ,235            ,79             
4              ,DWAYNE         ,GILBERT        ,4              ,15             ,75             ,99            ,QB             ,23             ,34             ,20             ,39             ,17             ,72             ,24             ,65             ,33             ,54             ,82             ,89             ,54             ,75             ,33             ,28             ,37             ,1              ,0              ,1              ,1              ,21             ,70             ,294            ,92             
5              ,ALI            ,GIBBS          ,5              ,13             ,71             ,99            ,QB             ,27             ,21             ,14             ,36             ,42             ,69             ,4              ,32             ,55             ,19             ,83             ,82             ,89             ,60             ,31             ,31             ,72             ,0              ,0              ,0              ,0              ,22             ,70             ,88             ,86             
6              ,FRANK          ,COLE           ,4              ,5              ,70             ,99            ,QB             ,45             ,8              ,20             ,14             ,26             ,83             ,41             ,27             ,18             ,6              ,68             ,63             ,56             ,36             ,33             ,22             ,56             ,0              ,0              ,0              ,1              ,23             ,90             ,127            ,80             
7              ,MITCHELL       ,LINTON         ,4              ,10             ,73             ,99            ,QB             ,67             ,24             ,16             ,23             ,31             ,85             ,14             ,61             ,46             ,37             ,75             ,52             ,63             ,38             ,5              ,5              ,56             ,0              ,0              ,1              ,1              ,21             ,86             ,17             ,90             
8              ,COLTEN         ,ARMSTRONG      ,4              ,2              ,70             ,99            ,QB             ,39             ,31             ,43             ,56             ,22             ,75             ,34             ,28             ,30             ,16             ,66             ,68             ,64             ,73             ,38             ,31             ,83             ,0              ,0              ,1              ,1              ,21             ,82             ,93             ,93             
9              ,LANE           ,DUNCAN         ,3              ,19             ,74             ,99            ,QB             ,68             ,49             ,36             ,10             ,31             ,77             ,21             ,60             ,50             ,24             ,89             ,80             ,36             ,56             ,25             ,28             ,55             ,1              ,0              ,0              ,1              ,20             ,99             ,104            ,74             
