INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,BRADLEY        ,OSBORNE        ,6              ,14             ,75             ,99            ,QB             ,49             ,52             ,20             ,1              ,36             ,85             ,27             ,1             ,1             ,26             ,77             ,69             ,92             ,52             ,1             ,36             ,68             ,0              ,0              ,0              ,0              ,20             ,97             ,321            ,75             
1              ,ROGELIO        ,PUTZ           ,3              ,2              ,79             ,99            ,QB             ,20             ,23             ,1              ,45             ,36             ,76             ,33             ,29             ,45             ,1             ,62             ,55             ,71             ,35             ,22             ,8              ,76             ,0              ,1              ,0              ,1              ,22             ,72             ,42             ,84             
2              ,JUAN           ,FREEMAN        ,3              ,10             ,77             ,99            ,QB             ,35             ,38             ,31             ,60             ,37             ,68             ,40             ,36             ,10             ,23             ,65             ,61             ,42             ,49             ,16             ,52             ,69             ,1              ,1              ,1              ,1              ,23             ,79             ,92             ,83             
3              ,ANDREW         ,MCKINNEY       ,4              ,19             ,79             ,99            ,QB             ,18             ,14             ,33             ,40             ,28             ,80             ,16             ,39             ,14             ,25             ,85             ,74             ,56             ,38             ,19             ,39             ,83             ,0              ,1              ,1              ,1              ,20             ,71             ,297            ,90             
4              ,PAUL           ,SHELTON        ,6              ,15             ,74             ,99            ,QB             ,42             ,20             ,53             ,18             ,20             ,76             ,7              ,37             ,16             ,28             ,71             ,70             ,57             ,63             ,3              ,11             ,63             ,0              ,0              ,1              ,0              ,21             ,98             ,79             ,95             
5              ,FREDERICK      ,BATES          ,1              ,19             ,76             ,99            ,QB             ,60             ,17             ,19             ,21             ,59             ,68             ,67             ,55             ,55             ,1             ,75             ,89             ,37             ,12             ,21             ,6              ,73             ,0              ,0              ,1              ,1              ,21             ,88             ,277            ,79             
6              ,LEO            ,ALVARADO       ,2              ,2              ,75             ,99            ,QB             ,57             ,54             ,45             ,32             ,27             ,61             ,36             ,5              ,38             ,34             ,80             ,93             ,56             ,59             ,27             ,37             ,71             ,1              ,1              ,0              ,0              ,22             ,93             ,145            ,82             
7              ,WESLEY         ,ERICKSON       ,2              ,3              ,75             ,99            ,QB             ,48             ,65             ,40             ,20             ,24             ,83             ,3              ,1             ,26             ,5              ,82             ,59             ,70             ,60             ,40             ,42             ,73             ,0              ,1              ,0              ,0              ,21             ,92             ,136            ,62             
8              ,BRANDON        ,KRILL          ,4              ,3              ,76             ,99            ,QB             ,69             ,32             ,1             ,43             ,60             ,76             ,30             ,52             ,44             ,40             ,79             ,61             ,57             ,32             ,58             ,24             ,83             ,0              ,0              ,0              ,1              ,22             ,86             ,21             ,77             
9              ,TRENTON        ,REAVES         ,3              ,3              ,72             ,99            ,QB             ,38             ,59             ,31             ,21             ,21             ,77             ,35             ,28             ,20             ,27             ,71             ,76             ,45             ,69             ,43             ,33             ,57             ,1              ,1              ,1              ,0              ,23             ,99             ,59             ,82             
10             ,ALBERTO        ,CASTILLO       ,1              ,3              ,75             ,99            ,QB             ,21             ,39             ,39             ,37             ,43             ,63             ,22             ,43             ,37             ,39             ,65             ,73             ,57             ,55             ,45             ,18             ,65             ,1              ,1              ,0              ,0              ,20             ,94             ,98             ,79             
11             ,SEBASTIAN      ,REVIS          ,6              ,15             ,71             ,99            ,QB             ,32             ,27             ,33             ,39             ,36             ,78             ,11             ,21             ,17             ,37             ,75             ,57             ,92             ,35             ,39             ,14             ,58             ,1              ,0              ,0              ,0              ,21             ,90             ,215            ,94             
12             ,RANDALL        ,COLE           ,2              ,1              ,79             ,99            ,QB             ,46             ,18             ,12             ,1              ,24             ,83             ,44             ,30             ,23             ,28             ,94             ,78             ,88             ,65             ,25             ,17             ,72             ,0              ,0              ,1              ,0              ,20             ,76             ,322            ,79             
13             ,ALEJANDRO      ,BOONE          ,2              ,13             ,73             ,99            ,QB             ,28             ,32             ,25             ,50             ,33             ,91             ,37             ,34             ,28             ,9              ,74             ,45             ,53             ,23             ,53             ,25             ,58             ,0              ,0              ,1              ,0              ,22             ,70             ,269            ,87             
14             ,ZACHERY        ,ROWE           ,2              ,13             ,78             ,99            ,QB             ,18             ,11             ,35             ,25             ,9              ,91             ,26             ,60             ,22             ,1             ,83             ,44             ,56             ,39             ,14             ,29             ,67             ,0              ,0              ,1              ,0              ,21             ,93             ,9              ,87             
