INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,ANGEL          ,MENDEZ         ,6              ,7              ,72             ,99            ,QB             ,54             ,30             ,58             ,20             ,47             ,63             ,45             ,18             ,35             ,7              ,76             ,73             ,66             ,45             ,35             ,27             ,73             ,1              ,0              ,1              ,0              ,22             ,75             ,301            ,85             
1              ,BROCK          ,WILSON         ,3              ,12             ,77             ,99            ,QB             ,52             ,20             ,11             ,18             ,27             ,95             ,37             ,24             ,39             ,8              ,75             ,58             ,82             ,45             ,18             ,30             ,60             ,0              ,1              ,0              ,0              ,22             ,82             ,267            ,81             
2              ,COLTON         ,WILLIAMS       ,3              ,19             ,78             ,99            ,QB             ,48             ,62             ,40             ,20             ,56             ,73             ,31             ,41             ,33             ,42             ,74             ,86             ,36             ,52             ,32             ,1             ,73             ,0              ,1              ,0              ,0              ,21             ,86             ,242            ,80             
3              ,ALEXANDER      ,SHAW           ,5              ,18             ,73             ,99            ,QB             ,44             ,57             ,16             ,10             ,22             ,82             ,43             ,20             ,18             ,2              ,75             ,52             ,62             ,33             ,16             ,57             ,56             ,0              ,0              ,0              ,0              ,23             ,94             ,237            ,81             
4              ,RUBEN          ,DEMPSEY        ,6              ,18             ,77             ,99            ,QB             ,72             ,29             ,36             ,41             ,5              ,75             ,46             ,41             ,40             ,31             ,73             ,59             ,56             ,27             ,8              ,38             ,88             ,1              ,0              ,1              ,0              ,23             ,76             ,42             ,91             
5              ,TYSON          ,CHAPMAN        ,4              ,6              ,79             ,99            ,QB             ,55             ,14             ,44             ,31             ,29             ,75             ,15             ,34             ,19             ,7              ,84             ,83             ,69             ,23             ,39             ,17             ,64             ,1              ,1              ,0              ,1              ,22             ,91             ,163            ,74             
6              ,ANTHONY        ,LYONS          ,3              ,6              ,72             ,99            ,QB             ,66             ,51             ,10             ,22             ,50             ,73             ,1             ,4              ,1             ,38             ,72             ,75             ,36             ,52             ,44             ,31             ,71             ,0              ,0              ,1              ,1              ,21             ,72             ,174            ,96             
7              ,RAEKWON        ,JACOBS         ,2              ,5              ,76             ,99            ,QB             ,38             ,41             ,31             ,15             ,4              ,85             ,36             ,32             ,50             ,19             ,78             ,50             ,60             ,38             ,21             ,1             ,72             ,0              ,0              ,1              ,0              ,22             ,96             ,26             ,67             
8              ,CLAY           ,PAUL           ,6              ,3              ,75             ,99            ,QB             ,42             ,66             ,40             ,28             ,28             ,82             ,34             ,51             ,17             ,43             ,75             ,46             ,45             ,59             ,28             ,8              ,52             ,1              ,0              ,1              ,0              ,21             ,90             ,197            ,68             
9              ,TREY           ,COLLIER        ,1              ,8              ,79             ,99            ,QB             ,40             ,13             ,1              ,43             ,1              ,70             ,13             ,2              ,21             ,8              ,89             ,84             ,73             ,67             ,10             ,11             ,58             ,0              ,1              ,0              ,0              ,20             ,99             ,62             ,91             
10             ,ALI            ,ADKINS         ,1              ,5              ,72             ,99            ,QB             ,34             ,41             ,34             ,25             ,19             ,68             ,54             ,35             ,42             ,24             ,73             ,60             ,38             ,18             ,19             ,35             ,91             ,1              ,0              ,1              ,0              ,21             ,96             ,242            ,72             
11             ,CARSON         ,GLOVER         ,1              ,14             ,76             ,99            ,QB             ,51             ,10             ,37             ,41             ,45             ,76             ,30             ,6              ,33             ,12             ,79             ,79             ,67             ,66             ,42             ,32             ,61             ,1              ,0              ,0              ,0              ,21             ,75             ,232            ,81             
12             ,VICTOR         ,WALSH          ,6              ,16             ,75             ,99            ,QB             ,22             ,43             ,38             ,21             ,21             ,75             ,51             ,5              ,24             ,21             ,73             ,92             ,72             ,63             ,18             ,30             ,46             ,1              ,1              ,1              ,0              ,20             ,84             ,121            ,79             
13             ,MARLON         ,BAKER          ,2              ,7              ,70             ,99            ,QB             ,63             ,31             ,36             ,23             ,40             ,65             ,37             ,33             ,40             ,44             ,63             ,91             ,50             ,55             ,50             ,30             ,64             ,0              ,1              ,0              ,0              ,20             ,96             ,319            ,72             
14             ,CEDRIC         ,POWERS         ,4              ,5              ,77             ,99            ,QB             ,58             ,50             ,35             ,25             ,21             ,70             ,23             ,36             ,46             ,52             ,69             ,61             ,41             ,60             ,28             ,43             ,47             ,0              ,0              ,0              ,1              ,20             ,82             ,297            ,75             
15             ,KALEB          ,HUFF           ,5              ,9              ,79             ,99            ,QB             ,46             ,50             ,19             ,49             ,58             ,80             ,46             ,37             ,16             ,39             ,83             ,42             ,59             ,59             ,1             ,17             ,40             ,1              ,0              ,0              ,0              ,22             ,75             ,2              ,81             
16             ,BRUCE          ,CHARLES        ,6              ,1              ,72             ,99            ,QB             ,45             ,60             ,36             ,45             ,27             ,75             ,46             ,39             ,58             ,17             ,83             ,75             ,73             ,35             ,28             ,29             ,36             ,0              ,1              ,1              ,0              ,23             ,92             ,119            ,76             
17             ,MASON          ,ALVAREZ        ,5              ,19             ,74             ,99            ,QB             ,53             ,49             ,27             ,38             ,45             ,85             ,30             ,23             ,30             ,6              ,75             ,55             ,90             ,22             ,15             ,3              ,76             ,0              ,0              ,0              ,1              ,21             ,90             ,175            ,74             
18             ,JOSHUA         ,SCHWARTZ       ,2              ,17             ,78             ,99            ,QB             ,43             ,13             ,48             ,49             ,50             ,66             ,1              ,5              ,58             ,15             ,72             ,65             ,75             ,55             ,49             ,60             ,52             ,0              ,0              ,1              ,0              ,21             ,98             ,157            ,82             
19             ,DOMINIC        ,PADILLA        ,2              ,2              ,74             ,99            ,QB             ,47             ,1              ,25             ,24             ,48             ,71             ,60             ,17             ,36             ,44             ,95             ,46             ,40             ,63             ,40             ,36             ,75             ,1              ,0              ,1              ,1              ,23             ,88             ,88             ,65             
20             ,TOMMY          ,ARNOLD         ,5              ,17             ,79             ,99            ,QB             ,55             ,13             ,10             ,5              ,1              ,86             ,67             ,27             ,39             ,35             ,62             ,40             ,74             ,20             ,18             ,43             ,73             ,0              ,1              ,1              ,0              ,20             ,95             ,125            ,78             
21             ,BRENDON        ,DAY            ,3              ,11             ,78             ,99            ,QB             ,40             ,25             ,55             ,29             ,54             ,92             ,55             ,31             ,49             ,38             ,65             ,64             ,75             ,68             ,34             ,8              ,62             ,0              ,0              ,0              ,0              ,22             ,89             ,70             ,90             
22             ,ROMAN          ,COPELAND       ,6              ,15             ,71             ,99            ,QB             ,55             ,53             ,16             ,21             ,24             ,65             ,63             ,30             ,9              ,46             ,82             ,62             ,62             ,35             ,16             ,31             ,58             ,0              ,0              ,0              ,0              ,22             ,99             ,267            ,93             
23             ,BRODY          ,ARMSTRONG      ,3              ,2              ,72             ,99            ,QB             ,23             ,57             ,17             ,42             ,38             ,75             ,44             ,56             ,15             ,16             ,71             ,66             ,68             ,32             ,22             ,29             ,66             ,1              ,1              ,1              ,1              ,23             ,78             ,247            ,83             
24             ,RILEY          ,MASSEY         ,5              ,17             ,77             ,99            ,QB             ,38             ,30             ,19             ,27             ,4              ,82             ,40             ,29             ,12             ,22             ,65             ,47             ,56             ,24             ,29             ,38             ,80             ,0              ,0              ,1              ,0              ,21             ,94             ,250            ,92             
25             ,MELVIN         ,MATTHEWS       ,3              ,8              ,79             ,99            ,QB             ,58             ,50             ,19             ,7              ,36             ,84             ,14             ,50             ,5              ,55             ,90             ,45             ,50             ,46             ,44             ,8              ,72             ,1              ,1              ,0              ,1              ,23             ,83             ,0              ,91             
26             ,RICHARD        ,OWENS          ,3              ,10             ,71             ,99            ,QB             ,48             ,49             ,49             ,20             ,18             ,65             ,17             ,30             ,14             ,34             ,84             ,88             ,67             ,23             ,59             ,19             ,66             ,0              ,0              ,0              ,0              ,22             ,74             ,17             ,65             
27             ,TY             ,WELCH          ,6              ,17             ,76             ,99            ,QB             ,74             ,13             ,43             ,34             ,36             ,92             ,21             ,36             ,23             ,15             ,83             ,93             ,58             ,35             ,26             ,18             ,85             ,0              ,1              ,0              ,0              ,23             ,71             ,271            ,78             
28             ,ALLAN          ,BOONE          ,3              ,12             ,78             ,99            ,QB             ,63             ,61             ,7              ,3              ,35             ,60             ,57             ,38             ,16             ,18             ,83             ,60             ,57             ,53             ,38             ,48             ,92             ,0              ,0              ,1              ,1              ,21             ,86             ,71             ,92             
29             ,GUILLERMO      ,HARMON         ,5              ,13             ,76             ,99            ,QB             ,49             ,32             ,43             ,26             ,10             ,74             ,23             ,45             ,40             ,38             ,65             ,71             ,70             ,28             ,30             ,8              ,43             ,0              ,0              ,0              ,0              ,22             ,72             ,68             ,80             
30             ,BRADY          ,WEBSTER        ,4              ,18             ,72             ,99            ,QB             ,35             ,68             ,33             ,12             ,11             ,75             ,44             ,24             ,13             ,31             ,95             ,70             ,63             ,43             ,38             ,34             ,64             ,1              ,0              ,0              ,1              ,23             ,99             ,44             ,78             
31             ,DAVIS          ,ESTRADA        ,4              ,3              ,77             ,99            ,QB             ,44             ,1              ,33             ,33             ,19             ,79             ,26             ,41             ,32             ,56             ,81             ,62             ,58             ,42             ,42             ,55             ,58             ,0              ,1              ,0              ,1              ,22             ,86             ,229            ,70             
32             ,BRANDON        ,BREES          ,5              ,3              ,77             ,99            ,QB             ,27             ,24             ,50             ,17             ,12             ,64             ,16             ,5              ,23             ,39             ,68             ,62             ,72             ,47             ,18             ,17             ,72             ,0              ,0              ,0              ,0              ,21             ,83             ,57             ,82             
33             ,LEONARD        ,RODGERS        ,2              ,7              ,78             ,99            ,QB             ,29             ,41             ,39             ,30             ,33             ,80             ,48             ,38             ,32             ,5              ,74             ,64             ,51             ,33             ,30             ,38             ,64             ,0              ,1              ,0              ,0              ,21             ,75             ,181            ,99            
34             ,JERMAINE       ,BECKER         ,2              ,12             ,71             ,99            ,QB             ,21             ,4              ,40             ,5              ,37             ,65             ,59             ,3              ,39             ,23             ,91             ,86             ,69             ,46             ,17             ,53             ,68             ,1              ,1              ,0              ,1              ,21             ,81             ,320            ,80             
35             ,JESSE          ,PLEASANT       ,1              ,2              ,78             ,99            ,QB             ,43             ,29             ,15             ,25             ,29             ,61             ,14             ,62             ,19             ,44             ,62             ,79             ,46             ,46             ,17             ,1             ,81             ,0              ,1              ,0              ,0              ,22             ,84             ,137            ,66             
36             ,ADRIAN         ,FORTE          ,6              ,6              ,76             ,99            ,QB             ,67             ,26             ,39             ,1             ,11             ,68             ,33             ,46             ,21             ,11             ,72             ,84             ,49             ,55             ,19             ,15             ,74             ,0              ,0              ,0              ,1              ,23             ,80             ,49             ,81             
37             ,CONNOR         ,SNYDER         ,2              ,9              ,78             ,99            ,QB             ,53             ,69             ,32             ,57             ,1             ,70             ,7              ,35             ,15             ,13             ,87             ,74             ,59             ,41             ,44             ,40             ,42             ,1              ,0              ,0              ,0              ,23             ,83             ,150            ,77             
38             ,TERRELL        ,WAGNER         ,4              ,10             ,78             ,99            ,QB             ,56             ,30             ,47             ,40             ,13             ,63             ,18             ,1              ,36             ,48             ,85             ,85             ,80             ,49             ,1             ,22             ,70             ,0              ,1              ,0              ,0              ,22             ,78             ,43             ,81             
39             ,JESUS          ,THOMPSON       ,1              ,16             ,71             ,99            ,QB             ,49             ,44             ,35             ,28             ,16             ,81             ,24             ,35             ,42             ,1             ,59             ,55             ,71             ,62             ,20             ,16             ,77             ,0              ,1              ,1              ,1              ,20             ,77             ,247            ,80             
40             ,STEVE          ,SWANSON        ,3              ,16             ,72             ,99            ,QB             ,54             ,1              ,23             ,45             ,37             ,70             ,33             ,56             ,42             ,20             ,75             ,53             ,71             ,47             ,26             ,54             ,85             ,1              ,1              ,0              ,0              ,23             ,86             ,257            ,96             
41             ,COLLIN         ,HAYNES         ,4              ,19             ,72             ,99            ,QB             ,72             ,16             ,9              ,60             ,18             ,78             ,58             ,4              ,2              ,1              ,80             ,73             ,81             ,43             ,6              ,16             ,64             ,1              ,1              ,0              ,0              ,20             ,71             ,307            ,80             
42             ,JERMAINE       ,ADAMS          ,5              ,6              ,71             ,99            ,QB             ,83             ,28             ,10             ,21             ,37             ,84             ,15             ,11             ,48             ,44             ,86             ,90             ,59             ,38             ,17             ,50             ,73             ,0              ,0              ,0              ,0              ,22             ,98             ,161            ,80             
43             ,DARREN         ,WATKINS        ,1              ,12             ,76             ,99            ,QB             ,26             ,39             ,36             ,49             ,46             ,83             ,14             ,13             ,33             ,5              ,73             ,63             ,74             ,68             ,23             ,16             ,72             ,1              ,0              ,1              ,0              ,20             ,78             ,127            ,85             
44             ,JONATHON       ,PIERCE         ,6              ,17             ,71             ,99            ,QB             ,59             ,22             ,20             ,37             ,38             ,75             ,23             ,37             ,42             ,26             ,79             ,62             ,60             ,55             ,55             ,45             ,38             ,0              ,0              ,0              ,1              ,23             ,80             ,314            ,97             
45             ,TREY           ,PITTMAN        ,4              ,11             ,78             ,99            ,QB             ,64             ,35             ,38             ,35             ,36             ,55             ,68             ,31             ,28             ,18             ,75             ,71             ,59             ,37             ,22             ,23             ,58             ,1              ,0              ,1              ,0              ,23             ,86             ,168            ,88             
46             ,LOUIS          ,SPARKS         ,3              ,5              ,70             ,99            ,QB             ,65             ,34             ,5              ,51             ,49             ,66             ,24             ,35             ,31             ,31             ,83             ,70             ,64             ,74             ,26             ,47             ,48             ,1              ,1              ,0              ,0              ,21             ,90             ,83             ,76             
47             ,GABRIEL        ,PATTON         ,5              ,18             ,74             ,99            ,QB             ,44             ,27             ,38             ,17             ,33             ,79             ,50             ,27             ,1             ,25             ,84             ,61             ,85             ,58             ,34             ,38             ,69             ,1              ,1              ,0              ,1              ,23             ,82             ,281            ,77             
