INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,BRENDEN        ,HAYES          ,5              ,4              ,76             ,99            ,QB             ,65             ,9              ,34             ,16             ,55             ,86             ,17             ,5              ,52             ,28             ,70             ,60             ,63             ,37             ,17             ,16             ,74             ,0              ,0              ,1              ,0              ,20             ,74             ,186            ,83             
1              ,NOE            ,BRADLEY        ,6              ,6              ,75             ,99            ,QB             ,66             ,16             ,57             ,43             ,36             ,75             ,15             ,20             ,43             ,24             ,75             ,56             ,55             ,33             ,10             ,54             ,78             ,1              ,0              ,0              ,0              ,23             ,76             ,112            ,84             
2              ,DARIUS         ,ORTIZ          ,6              ,17             ,72             ,99            ,QB             ,46             ,20             ,38             ,2              ,21             ,68             ,12             ,1             ,1             ,23             ,68             ,66             ,46             ,46             ,60             ,37             ,72             ,1              ,1              ,0              ,1              ,23             ,93             ,32             ,86             
3              ,JERRY          ,LUNA           ,2              ,16             ,71             ,99            ,QB             ,27             ,60             ,48             ,9              ,14             ,81             ,13             ,14             ,57             ,27             ,75             ,70             ,66             ,63             ,45             ,24             ,58             ,1              ,0              ,0              ,1              ,21             ,91             ,276            ,81             
4              ,NICOLAS        ,RYAN           ,6              ,4              ,74             ,99            ,QB             ,49             ,45             ,12             ,46             ,39             ,57             ,51             ,19             ,31             ,20             ,81             ,84             ,89             ,41             ,22             ,1             ,56             ,1              ,0              ,0              ,1              ,23             ,72             ,325            ,92             
5              ,HENRY          ,LACY           ,4              ,5              ,77             ,99            ,QB             ,57             ,60             ,47             ,36             ,6              ,66             ,29             ,29             ,31             ,37             ,75             ,85             ,49             ,36             ,53             ,20             ,58             ,0              ,0              ,0              ,1              ,23             ,71             ,282            ,72             
6              ,DAVIS          ,VASQUEZ        ,4              ,10             ,77             ,99            ,QB             ,62             ,57             ,60             ,17             ,36             ,65             ,45             ,12             ,37             ,38             ,70             ,43             ,54             ,51             ,20             ,21             ,57             ,0              ,1              ,1              ,0              ,22             ,93             ,69             ,87             
7              ,ALBERTO        ,CROSS          ,6              ,19             ,74             ,99            ,QB             ,67             ,17             ,11             ,54             ,35             ,68             ,2              ,24             ,48             ,28             ,83             ,66             ,76             ,58             ,44             ,32             ,65             ,0              ,0              ,0              ,0              ,20             ,79             ,76             ,88             
8              ,ERNESTO        ,MARIOTA        ,6              ,9              ,75             ,99            ,QB             ,64             ,11             ,5              ,27             ,33             ,56             ,3              ,1              ,12             ,37             ,80             ,52             ,49             ,72             ,25             ,35             ,73             ,0              ,1              ,1              ,0              ,22             ,77             ,35             ,79             
9              ,LEONARDO       ,LOWE           ,3              ,13             ,73             ,99            ,QB             ,77             ,55             ,25             ,48             ,32             ,73             ,10             ,43             ,39             ,50             ,55             ,68             ,70             ,21             ,20             ,42             ,66             ,0              ,1              ,0              ,0              ,21             ,85             ,299            ,78             
10             ,THEODORE       ,JOSEPH         ,3              ,4              ,78             ,99            ,QB             ,67             ,50             ,8              ,39             ,31             ,70             ,22             ,23             ,33             ,14             ,65             ,57             ,43             ,58             ,47             ,25             ,68             ,0              ,0              ,0              ,1              ,21             ,75             ,33             ,94             
11             ,BENJAMIN       ,MORENO         ,3              ,5              ,78             ,99            ,QB             ,43             ,11             ,16             ,46             ,18             ,75             ,37             ,52             ,34             ,51             ,75             ,62             ,59             ,17             ,28             ,39             ,78             ,1              ,0              ,0              ,0              ,22             ,74             ,299            ,72             
12             ,FERNANDO       ,CHEW           ,5              ,16             ,75             ,99            ,QB             ,55             ,33             ,28             ,27             ,23             ,57             ,18             ,16             ,26             ,25             ,66             ,70             ,91             ,25             ,40             ,58             ,92             ,0              ,0              ,1              ,0              ,22             ,92             ,106            ,73             
13             ,CASEY          ,BURTON         ,3              ,9              ,72             ,99            ,QB             ,51             ,70             ,31             ,44             ,23             ,88             ,31             ,18             ,44             ,19             ,75             ,56             ,59             ,22             ,39             ,1              ,71             ,1              ,1              ,1              ,0              ,22             ,72             ,77             ,70             
14             ,JUAN           ,PEARSON        ,4              ,1              ,72             ,99            ,QB             ,21             ,42             ,1             ,29             ,21             ,84             ,46             ,15             ,21             ,42             ,78             ,86             ,84             ,73             ,47             ,4              ,85             ,1              ,0              ,0              ,0              ,23             ,90             ,54             ,62             
15             ,MARLON         ,HANSEN         ,4              ,14             ,79             ,99            ,QB             ,55             ,37             ,19             ,25             ,41             ,85             ,41             ,25             ,17             ,22             ,68             ,63             ,59             ,30             ,45             ,1             ,83             ,1              ,0              ,1              ,1              ,20             ,93             ,329            ,83             
16             ,TYSON          ,WENGER         ,6              ,15             ,76             ,99            ,QB             ,31             ,50             ,8              ,23             ,45             ,76             ,32             ,51             ,43             ,1             ,86             ,72             ,73             ,12             ,32             ,20             ,67             ,1              ,1              ,0              ,0              ,21             ,79             ,169            ,92             
17             ,ISRAEL         ,LAMB           ,2              ,11             ,75             ,99            ,QB             ,51             ,46             ,9              ,42             ,50             ,68             ,38             ,11             ,2              ,1             ,67             ,60             ,80             ,62             ,16             ,13             ,80             ,1              ,0              ,0              ,0              ,23             ,77             ,286            ,82             
18             ,GRIFFIN        ,CHEW           ,2              ,18             ,77             ,99            ,QB             ,58             ,22             ,13             ,45             ,20             ,75             ,15             ,60             ,18             ,8              ,66             ,62             ,92             ,76             ,20             ,22             ,77             ,0              ,0              ,1              ,1              ,20             ,82             ,12             ,80             
19             ,ALEXANDER      ,RICE           ,2              ,8              ,71             ,99            ,QB             ,72             ,19             ,11             ,22             ,39             ,76             ,57             ,7              ,28             ,18             ,65             ,63             ,63             ,32             ,6              ,34             ,69             ,1              ,1              ,1              ,0              ,22             ,91             ,266            ,95             
20             ,ROGER          ,JOSEPH         ,3              ,1              ,73             ,99            ,QB             ,56             ,20             ,2              ,31             ,39             ,75             ,40             ,13             ,17             ,35             ,95             ,77             ,46             ,23             ,41             ,7              ,92             ,0              ,0              ,1              ,0              ,21             ,97             ,10             ,85             
21             ,MARC           ,CLARKE         ,4              ,1              ,78             ,99            ,QB             ,31             ,59             ,28             ,28             ,11             ,79             ,45             ,13             ,13             ,27             ,84             ,67             ,67             ,60             ,4              ,38             ,59             ,0              ,0              ,1              ,0              ,23             ,97             ,289            ,94             
22             ,MARQUISE       ,JACOBS         ,1              ,9              ,79             ,99            ,QB             ,15             ,22             ,11             ,30             ,16             ,84             ,45             ,27             ,40             ,17             ,72             ,58             ,79             ,37             ,19             ,23             ,58             ,0              ,0              ,0              ,1              ,22             ,70             ,127            ,87             
23             ,TRISTAN        ,DIAZ           ,5              ,15             ,71             ,99            ,QB             ,84             ,40             ,46             ,18             ,32             ,73             ,14             ,57             ,35             ,5              ,94             ,60             ,55             ,60             ,28             ,52             ,64             ,0              ,0              ,1              ,0              ,21             ,71             ,94             ,87             
24             ,NOE            ,SANDOVAL       ,1              ,2              ,79             ,99            ,QB             ,51             ,39             ,15             ,17             ,36             ,68             ,1             ,19             ,22             ,53             ,87             ,44             ,71             ,40             ,1             ,32             ,60             ,1              ,0              ,0              ,0              ,21             ,89             ,19             ,71             
25             ,BRADEN         ,HAYNES         ,2              ,14             ,77             ,99            ,QB             ,76             ,36             ,29             ,34             ,35             ,83             ,35             ,5              ,28             ,36             ,69             ,48             ,63             ,47             ,19             ,23             ,66             ,1              ,0              ,0              ,0              ,21             ,94             ,319            ,62             
26             ,LANE           ,TURNER         ,5              ,13             ,74             ,99            ,QB             ,77             ,51             ,40             ,53             ,12             ,62             ,51             ,16             ,50             ,60             ,84             ,42             ,66             ,60             ,44             ,31             ,55             ,0              ,1              ,0              ,1              ,21             ,80             ,191            ,99            
27             ,GAVIN          ,PERKINS        ,5              ,7              ,78             ,99            ,QB             ,64             ,57             ,11             ,18             ,15             ,81             ,1             ,55             ,43             ,19             ,70             ,56             ,78             ,49             ,22             ,8              ,74             ,1              ,1              ,0              ,0              ,21             ,71             ,7              ,80             
28             ,EDGAR          ,WITTEN         ,3              ,10             ,72             ,99            ,QB             ,68             ,28             ,39             ,42             ,15             ,83             ,22             ,13             ,34             ,57             ,75             ,66             ,66             ,34             ,34             ,43             ,71             ,1              ,1              ,0              ,0              ,22             ,98             ,297            ,73             
29             ,CARLOS         ,RIOS           ,6              ,11             ,72             ,99            ,QB             ,63             ,61             ,29             ,18             ,32             ,78             ,4              ,31             ,49             ,31             ,82             ,46             ,66             ,14             ,26             ,16             ,54             ,0              ,0              ,0              ,0              ,23             ,81             ,288            ,83             
30             ,GILBERTO       ,YARBROUGH      ,6              ,11             ,72             ,99            ,QB             ,59             ,4              ,55             ,34             ,30             ,75             ,33             ,51             ,1             ,38             ,69             ,82             ,47             ,61             ,55             ,13             ,42             ,1              ,0              ,0              ,0              ,21             ,92             ,292            ,60             
31             ,TRENTON        ,SAGER          ,4              ,11             ,71             ,99            ,QB             ,33             ,37             ,36             ,1              ,27             ,77             ,44             ,38             ,28             ,36             ,76             ,53             ,74             ,39             ,18             ,29             ,73             ,1              ,0              ,0              ,0              ,22             ,78             ,329            ,75             
32             ,JAY            ,LEWIS          ,4              ,1              ,78             ,99            ,QB             ,65             ,18             ,36             ,21             ,36             ,61             ,13             ,59             ,28             ,25             ,78             ,60             ,47             ,23             ,27             ,44             ,63             ,0              ,1              ,0              ,0              ,23             ,88             ,235            ,82             
33             ,DEION          ,GARDNER        ,5              ,15             ,79             ,99            ,QB             ,45             ,20             ,19             ,11             ,19             ,86             ,16             ,14             ,36             ,23             ,78             ,69             ,58             ,16             ,21             ,47             ,55             ,1              ,0              ,1              ,1              ,20             ,89             ,138            ,66             
34             ,ISAIAH         ,KELLEY         ,1              ,16             ,78             ,99            ,QB             ,37             ,45             ,42             ,33             ,36             ,83             ,50             ,16             ,5              ,54             ,71             ,86             ,67             ,20             ,1             ,1              ,46             ,0              ,0              ,0              ,0              ,22             ,97             ,319            ,99            
35             ,DEION          ,THOMAS         ,5              ,7              ,75             ,99            ,QB             ,41             ,21             ,18             ,22             ,10             ,65             ,31             ,42             ,7              ,18             ,71             ,53             ,47             ,56             ,3              ,35             ,74             ,1              ,1              ,1              ,0              ,21             ,95             ,60             ,72             
36             ,DANGELO        ,LEONARD        ,2              ,11             ,70             ,99            ,QB             ,58             ,24             ,30             ,39             ,18             ,66             ,34             ,22             ,1             ,43             ,75             ,80             ,73             ,56             ,31             ,16             ,47             ,1              ,0              ,1              ,0              ,20             ,71             ,175            ,80             
37             ,RUSSELL        ,BALLARD        ,5              ,6              ,78             ,99            ,QB             ,45             ,30             ,17             ,55             ,22             ,93             ,54             ,50             ,40             ,39             ,82             ,66             ,48             ,47             ,30             ,50             ,55             ,1              ,0              ,0              ,1              ,20             ,97             ,77             ,69             
