INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,LUKE           ,HINES          ,2              ,13             ,71             ,99            ,QB             ,57             ,41             ,30             ,40             ,39             ,75             ,19             ,41             ,7              ,50             ,79             ,85             ,79             ,53             ,6              ,25             ,72             ,1              ,1              ,0              ,1              ,20             ,97             ,140            ,77             
1              ,JAKOB          ,LUCAS          ,2              ,8              ,72             ,99            ,QB             ,29             ,26             ,34             ,29             ,19             ,69             ,10             ,25             ,18             ,20             ,68             ,59             ,59             ,64             ,41             ,36             ,70             ,0              ,0              ,1              ,0              ,21             ,80             ,136            ,78             
2              ,MAXWELL        ,CARROLL        ,6              ,13             ,72             ,99            ,QB             ,28             ,48             ,46             ,5              ,26             ,71             ,46             ,17             ,46             ,41             ,85             ,61             ,57             ,67             ,36             ,36             ,57             ,0              ,1              ,0              ,0              ,21             ,86             ,193            ,97             
3              ,GUSTAVO        ,BREES          ,1              ,14             ,76             ,99            ,QB             ,45             ,24             ,15             ,50             ,20             ,88             ,35             ,50             ,16             ,7              ,75             ,85             ,46             ,40             ,59             ,1              ,47             ,1              ,0              ,0              ,1              ,22             ,80             ,149            ,81             
4              ,PEYTON         ,MENDOZA        ,5              ,18             ,72             ,99            ,QB             ,52             ,37             ,36             ,42             ,38             ,89             ,28             ,31             ,33             ,38             ,69             ,66             ,74             ,58             ,18             ,24             ,61             ,1              ,0              ,0              ,0              ,20             ,75             ,166            ,86             
5              ,CONNOR         ,RYAN           ,4              ,3              ,73             ,99            ,QB             ,56             ,18             ,20             ,20             ,6              ,74             ,9              ,62             ,21             ,19             ,71             ,57             ,67             ,37             ,35             ,35             ,62             ,0              ,0              ,1              ,0              ,23             ,99             ,34             ,78             
6              ,TERRELL        ,ARNOLD         ,2              ,16             ,79             ,99            ,QB             ,41             ,45             ,50             ,24             ,15             ,91             ,19             ,3              ,35             ,19             ,95             ,84             ,36             ,61             ,42             ,27             ,65             ,0              ,0              ,1              ,1              ,23             ,99             ,115            ,82             
7              ,ERIK           ,NORTON         ,4              ,12             ,75             ,99            ,QB             ,70             ,25             ,1             ,39             ,47             ,90             ,64             ,1             ,25             ,4              ,74             ,53             ,65             ,45             ,44             ,5              ,52             ,0              ,1              ,1              ,0              ,22             ,93             ,211            ,73             
8              ,OSCAR          ,ROBERSON       ,3              ,16             ,73             ,99            ,QB             ,17             ,57             ,48             ,10             ,26             ,56             ,14             ,4              ,48             ,22             ,68             ,50             ,74             ,31             ,32             ,22             ,92             ,0              ,1              ,0              ,1              ,20             ,97             ,267            ,74             
9              ,CRAIG          ,FLOWERS        ,5              ,14             ,75             ,99            ,QB             ,63             ,56             ,41             ,30             ,27             ,68             ,41             ,18             ,50             ,17             ,82             ,64             ,64             ,61             ,29             ,29             ,84             ,1              ,0              ,1              ,0              ,23             ,98             ,195            ,78             
10             ,ERIC           ,PLEASANT       ,2              ,11             ,71             ,99            ,QB             ,58             ,20             ,17             ,54             ,26             ,78             ,3              ,57             ,37             ,31             ,65             ,56             ,63             ,44             ,34             ,30             ,57             ,0              ,0              ,0              ,1              ,23             ,72             ,20             ,82             
11             ,CONNER         ,HARRISON       ,4              ,18             ,77             ,99            ,QB             ,27             ,38             ,32             ,19             ,26             ,66             ,45             ,14             ,38             ,33             ,75             ,92             ,56             ,58             ,31             ,16             ,67             ,1              ,0              ,0              ,1              ,22             ,83             ,222            ,85             
12             ,TROY           ,FLOYD          ,5              ,10             ,77             ,99            ,QB             ,65             ,50             ,53             ,18             ,24             ,81             ,5              ,31             ,21             ,52             ,62             ,63             ,70             ,37             ,18             ,27             ,87             ,1              ,0              ,0              ,1              ,21             ,86             ,236            ,87             
13             ,JOSUE          ,WARREN         ,3              ,16             ,73             ,99            ,QB             ,35             ,40             ,23             ,42             ,41             ,59             ,18             ,48             ,23             ,29             ,72             ,63             ,77             ,49             ,27             ,44             ,43             ,0              ,1              ,0              ,1              ,22             ,79             ,156            ,86             
14             ,COOPER         ,BRIDGES        ,4              ,2              ,79             ,99            ,QB             ,54             ,28             ,8              ,45             ,9              ,69             ,24             ,3              ,1             ,32             ,55             ,42             ,62             ,54             ,2              ,33             ,57             ,1              ,0              ,1              ,0              ,23             ,75             ,245            ,83             
