INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,ERIK           ,HIGGINS        ,4              ,13             ,78             ,99            ,QB             ,72             ,7              ,28             ,33             ,45             ,77             ,45             ,27             ,8              ,25             ,83             ,74             ,72             ,32             ,16             ,36             ,62             ,1              ,1              ,1              ,0              ,23             ,88             ,136            ,83             
1              ,BRENDEN        ,DEMPSEY        ,2              ,18             ,79             ,99            ,QB             ,45             ,30             ,25             ,27             ,24             ,70             ,23             ,28             ,40             ,16             ,75             ,82             ,65             ,45             ,38             ,14             ,93             ,1              ,0              ,0              ,1              ,21             ,85             ,278            ,93             
2              ,QUINN          ,FULLER         ,6              ,12             ,74             ,99            ,QB             ,59             ,40             ,43             ,50             ,31             ,75             ,3              ,10             ,16             ,41             ,67             ,62             ,72             ,15             ,56             ,21             ,69             ,1              ,1              ,1              ,0              ,21             ,94             ,157            ,94             
3              ,BRYCE          ,MASON          ,4              ,4              ,72             ,99            ,QB             ,64             ,34             ,9              ,15             ,3              ,75             ,60             ,32             ,27             ,33             ,58             ,70             ,86             ,53             ,44             ,10             ,35             ,0              ,0              ,0              ,1              ,23             ,82             ,281            ,83             
4              ,TY             ,FREEMAN        ,5              ,15             ,71             ,99            ,QB             ,77             ,48             ,18             ,26             ,20             ,94             ,30             ,50             ,1             ,37             ,75             ,94             ,79             ,18             ,5              ,10             ,65             ,1              ,1              ,1              ,0              ,20             ,77             ,120            ,94             
5              ,THOMAS         ,SANTOS         ,4              ,13             ,75             ,99            ,QB             ,32             ,57             ,28             ,43             ,47             ,82             ,59             ,29             ,41             ,27             ,77             ,66             ,47             ,25             ,1             ,58             ,65             ,0              ,0              ,0              ,0              ,23             ,70             ,174            ,99            
6              ,JOEL           ,LUCK           ,3              ,13             ,74             ,99            ,QB             ,72             ,17             ,38             ,50             ,8              ,77             ,40             ,41             ,54             ,8              ,86             ,87             ,72             ,45             ,35             ,1             ,49             ,1              ,1              ,0              ,0              ,20             ,80             ,27             ,80             
7              ,WESTON         ,SANTIAGO       ,3              ,13             ,76             ,99            ,QB             ,75             ,56             ,55             ,17             ,47             ,81             ,1             ,28             ,46             ,60             ,75             ,82             ,65             ,52             ,49             ,15             ,84             ,1              ,0              ,0              ,0              ,21             ,93             ,160            ,83             
8              ,LAWRENCE       ,CRAWFORD       ,1              ,16             ,76             ,99            ,QB             ,38             ,19             ,38             ,9              ,36             ,62             ,31             ,6              ,36             ,11             ,82             ,60             ,75             ,39             ,24             ,37             ,62             ,0              ,1              ,0              ,0              ,20             ,97             ,205            ,89             
9              ,RODNEY         ,REED           ,1              ,1              ,79             ,99            ,QB             ,36             ,66             ,17             ,49             ,16             ,77             ,57             ,47             ,34             ,20             ,70             ,51             ,39             ,21             ,28             ,13             ,61             ,0              ,1              ,1              ,0              ,23             ,72             ,164            ,98             
