INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,ALEC           ,MORAN          ,3              ,8              ,72             ,99            ,QB             ,35             ,25             ,56             ,20             ,49             ,56             ,31             ,7              ,27             ,1             ,80             ,70             ,61             ,62             ,6              ,16             ,49             ,0              ,0              ,0              ,0              ,23             ,94             ,88             ,83             
1              ,JAMES          ,STANLEY        ,5              ,7              ,72             ,99            ,QB             ,32             ,54             ,55             ,20             ,1              ,85             ,31             ,48             ,38             ,23             ,66             ,64             ,78             ,56             ,34             ,22             ,66             ,1              ,0              ,0              ,0              ,23             ,82             ,163            ,81             
2              ,BRENT          ,PARK           ,1              ,17             ,73             ,99            ,QB             ,26             ,37             ,14             ,57             ,1              ,59             ,48             ,3              ,18             ,29             ,78             ,71             ,79             ,33             ,20             ,41             ,74             ,1              ,0              ,0              ,0              ,23             ,71             ,276            ,80             
3              ,GAGE           ,HENRY          ,1              ,4              ,73             ,99            ,QB             ,65             ,23             ,56             ,47             ,35             ,84             ,16             ,31             ,26             ,26             ,86             ,40             ,74             ,37             ,16             ,29             ,74             ,1              ,0              ,0              ,0              ,23             ,70             ,99             ,70             
4              ,GARRET         ,NEWMAN         ,5              ,1              ,78             ,99            ,QB             ,62             ,64             ,12             ,39             ,6              ,79             ,3              ,9              ,32             ,8              ,84             ,52             ,74             ,79             ,24             ,47             ,62             ,1              ,0              ,0              ,1              ,23             ,79             ,266            ,98             
5              ,LEON           ,NEAL           ,4              ,11             ,74             ,99            ,QB             ,44             ,60             ,25             ,37             ,23             ,83             ,5              ,38             ,37             ,42             ,78             ,80             ,56             ,74             ,41             ,20             ,61             ,1              ,0              ,0              ,0              ,23             ,94             ,37             ,90             
6              ,SHAUN          ,MANNING        ,4              ,14             ,73             ,99            ,QB             ,43             ,49             ,33             ,43             ,37             ,75             ,66             ,32             ,46             ,28             ,81             ,71             ,82             ,20             ,20             ,8              ,50             ,1              ,0              ,0              ,0              ,21             ,88             ,286            ,66             
7              ,RAFAEL         ,STEWART        ,2              ,6              ,79             ,99            ,QB             ,66             ,19             ,23             ,40             ,29             ,69             ,65             ,24             ,47             ,25             ,71             ,58             ,61             ,29             ,29             ,31             ,51             ,0              ,1              ,0              ,1              ,23             ,70             ,88             ,81             
8              ,ROGER          ,RICHARDSON     ,4              ,5              ,75             ,99            ,QB             ,29             ,44             ,31             ,33             ,20             ,77             ,56             ,56             ,28             ,45             ,75             ,51             ,63             ,13             ,6              ,50             ,42             ,1              ,0              ,1              ,1              ,22             ,81             ,264            ,77             
9              ,LEO            ,LOVE           ,6              ,8              ,78             ,99            ,QB             ,54             ,62             ,34             ,27             ,11             ,75             ,14             ,59             ,39             ,34             ,80             ,63             ,57             ,41             ,49             ,27             ,50             ,0              ,0              ,0              ,0              ,22             ,87             ,77             ,88             
10             ,JOSEPH         ,THOMPSON       ,6              ,9              ,71             ,99            ,QB             ,37             ,43             ,22             ,35             ,22             ,68             ,31             ,43             ,12             ,31             ,80             ,78             ,65             ,59             ,49             ,30             ,71             ,1              ,0              ,0              ,0              ,20             ,86             ,112            ,99            
11             ,JESSE          ,ALVAREZ        ,4              ,12             ,74             ,99            ,QB             ,33             ,3              ,15             ,18             ,14             ,77             ,2              ,49             ,45             ,27             ,81             ,48             ,65             ,33             ,10             ,2              ,57             ,1              ,0              ,0              ,0              ,23             ,80             ,77             ,76             
12             ,JOHNATHON      ,RODRIGUEZ      ,5              ,5              ,70             ,99            ,QB             ,64             ,45             ,14             ,60             ,34             ,77             ,2              ,20             ,1             ,25             ,81             ,73             ,76             ,70             ,24             ,23             ,68             ,1              ,1              ,1              ,1              ,23             ,74             ,101            ,85             
13             ,JEREMIAH       ,WATERS         ,3              ,6              ,78             ,99            ,QB             ,40             ,31             ,32             ,32             ,30             ,74             ,41             ,52             ,47             ,60             ,56             ,75             ,66             ,51             ,32             ,10             ,75             ,0              ,0              ,1              ,1              ,21             ,74             ,329            ,75             
14             ,LAWRENCE       ,FLOWERS        ,4              ,17             ,78             ,99            ,QB             ,42             ,55             ,36             ,44             ,16             ,88             ,10             ,29             ,3              ,45             ,76             ,57             ,65             ,35             ,27             ,40             ,54             ,0              ,1              ,0              ,1              ,22             ,80             ,4              ,76             
15             ,QUINTON        ,STEELE         ,1              ,17             ,70             ,99            ,QB             ,82             ,48             ,23             ,19             ,23             ,75             ,20             ,50             ,50             ,1             ,75             ,53             ,58             ,42             ,24             ,12             ,90             ,0              ,0              ,1              ,0              ,22             ,73             ,279            ,91             
16             ,SPENCER        ,LAMBERT        ,5              ,10             ,78             ,99            ,QB             ,39             ,51             ,38             ,39             ,8              ,61             ,54             ,19             ,24             ,15             ,80             ,58             ,64             ,25             ,27             ,57             ,54             ,1              ,1              ,0              ,0              ,20             ,85             ,132            ,73             
17             ,RONALD         ,SULLIVAN       ,4              ,17             ,75             ,99            ,QB             ,32             ,25             ,28             ,34             ,34             ,92             ,27             ,69             ,20             ,16             ,55             ,76             ,57             ,32             ,27             ,25             ,85             ,1              ,0              ,0              ,0              ,21             ,71             ,117            ,73             
18             ,EUGENE         ,MOODY          ,1              ,7              ,74             ,99            ,QB             ,59             ,47             ,52             ,28             ,39             ,91             ,13             ,15             ,31             ,38             ,70             ,88             ,68             ,27             ,22             ,31             ,56             ,1              ,0              ,0              ,1              ,20             ,80             ,106            ,98             
19             ,JESSE          ,FISHER         ,4              ,10             ,76             ,99            ,QB             ,50             ,47             ,4              ,29             ,7              ,64             ,44             ,27             ,42             ,50             ,81             ,43             ,90             ,38             ,31             ,21             ,79             ,1              ,0              ,0              ,0              ,22             ,82             ,121            ,68             
20             ,STANLEY        ,MARIOTA        ,5              ,3              ,78             ,99            ,QB             ,66             ,36             ,49             ,19             ,60             ,68             ,8              ,55             ,38             ,2              ,76             ,49             ,57             ,54             ,10             ,26             ,63             ,1              ,0              ,1              ,0              ,23             ,96             ,82             ,66             
21             ,RUDY           ,DANIELS        ,1              ,4              ,74             ,99            ,QB             ,35             ,22             ,28             ,6              ,29             ,70             ,30             ,22             ,41             ,48             ,94             ,88             ,73             ,35             ,38             ,47             ,67             ,1              ,0              ,0              ,1              ,21             ,75             ,142            ,79             
22             ,LEONARDO       ,TORRES         ,5              ,13             ,73             ,99            ,QB             ,24             ,29             ,15             ,25             ,39             ,71             ,59             ,30             ,6              ,38             ,61             ,68             ,61             ,30             ,16             ,12             ,56             ,1              ,0              ,1              ,0              ,23             ,99             ,180            ,84             
23             ,BRAXTON        ,BALLARD        ,1              ,1              ,70             ,99            ,QB             ,51             ,25             ,25             ,16             ,38             ,90             ,32             ,29             ,38             ,1             ,55             ,74             ,60             ,65             ,30             ,36             ,83             ,0              ,0              ,0              ,0              ,21             ,80             ,180            ,81             
24             ,GABRIEL        ,MCKENZIE       ,1              ,14             ,79             ,99            ,QB             ,53             ,22             ,13             ,30             ,6              ,73             ,7              ,37             ,11             ,58             ,83             ,52             ,61             ,56             ,16             ,34             ,37             ,1              ,0              ,1              ,0              ,23             ,88             ,112            ,83             
25             ,ALVIN          ,LAMBERT        ,3              ,17             ,76             ,99            ,QB             ,37             ,49             ,17             ,1              ,41             ,74             ,22             ,51             ,30             ,18             ,55             ,76             ,65             ,48             ,18             ,58             ,55             ,0              ,0              ,0              ,1              ,20             ,78             ,128            ,84             
26             ,TERRANCE       ,REYNOLDS       ,5              ,19             ,72             ,99            ,QB             ,62             ,47             ,27             ,12             ,26             ,87             ,68             ,23             ,20             ,27             ,75             ,56             ,69             ,32             ,4              ,25             ,79             ,0              ,1              ,1              ,0              ,21             ,74             ,199            ,81             
27             ,KENNETH        ,CARMELLO       ,3              ,8              ,79             ,99            ,QB             ,82             ,61             ,29             ,10             ,40             ,78             ,25             ,49             ,34             ,30             ,74             ,70             ,69             ,24             ,16             ,55             ,68             ,0              ,0              ,1              ,1              ,21             ,92             ,296            ,81             
28             ,OSVALDO        ,WEAVER         ,1              ,13             ,76             ,99            ,QB             ,32             ,7              ,35             ,32             ,8              ,75             ,4              ,40             ,15             ,29             ,95             ,63             ,38             ,44             ,5              ,47             ,83             ,1              ,0              ,1              ,1              ,21             ,79             ,246            ,73             
29             ,CLAYTON        ,KELLEY         ,4              ,11             ,74             ,99            ,QB             ,63             ,28             ,24             ,41             ,12             ,69             ,33             ,27             ,20             ,18             ,94             ,55             ,83             ,52             ,10             ,38             ,69             ,1              ,1              ,0              ,0              ,23             ,92             ,322            ,89             
30             ,COLIN          ,WILLIS         ,3              ,7              ,75             ,99            ,QB             ,49             ,46             ,38             ,14             ,48             ,64             ,55             ,33             ,11             ,5              ,80             ,65             ,57             ,52             ,45             ,3              ,61             ,0              ,1              ,1              ,0              ,21             ,86             ,244            ,74             
31             ,THOMAS         ,JOSEPH         ,4              ,12             ,73             ,99            ,QB             ,47             ,20             ,34             ,29             ,44             ,77             ,14             ,33             ,38             ,27             ,74             ,70             ,67             ,40             ,17             ,26             ,75             ,0              ,0              ,1              ,0              ,23             ,82             ,330            ,80             
32             ,DAMIEN         ,HARMON         ,2              ,8              ,76             ,99            ,QB             ,35             ,24             ,27             ,23             ,32             ,75             ,30             ,28             ,1             ,25             ,77             ,49             ,62             ,33             ,24             ,46             ,73             ,1              ,1              ,0              ,0              ,23             ,77             ,88             ,85             
33             ,TERRELL        ,PIERCE         ,3              ,12             ,79             ,99            ,QB             ,43             ,54             ,18             ,35             ,29             ,80             ,27             ,59             ,46             ,19             ,86             ,47             ,66             ,51             ,38             ,53             ,67             ,0              ,0              ,0              ,1              ,21             ,76             ,238            ,75             
34             ,TIMOTHY        ,MORRIS         ,1              ,12             ,72             ,99            ,QB             ,44             ,60             ,5              ,45             ,10             ,86             ,60             ,51             ,21             ,37             ,67             ,53             ,46             ,60             ,1              ,20             ,92             ,1              ,0              ,0              ,1              ,21             ,87             ,328            ,82             
35             ,MACKENZIE      ,PIERCE         ,5              ,16             ,74             ,99            ,QB             ,44             ,44             ,47             ,37             ,57             ,84             ,22             ,55             ,1             ,55             ,83             ,74             ,89             ,69             ,3              ,24             ,55             ,1              ,0              ,0              ,1              ,21             ,70             ,257            ,80             
36             ,ERNESTO        ,LINTON         ,3              ,12             ,70             ,99            ,QB             ,73             ,13             ,37             ,35             ,7              ,75             ,44             ,52             ,26             ,21             ,70             ,75             ,78             ,21             ,36             ,43             ,63             ,1              ,0              ,1              ,0              ,21             ,89             ,282            ,75             
37             ,GLENN          ,LLOYD          ,2              ,12             ,75             ,99            ,QB             ,43             ,12             ,42             ,17             ,42             ,85             ,14             ,38             ,20             ,40             ,70             ,70             ,54             ,51             ,23             ,8              ,59             ,1              ,0              ,1              ,1              ,23             ,91             ,118            ,84             
38             ,GAGE           ,REESE          ,4              ,7              ,78             ,99            ,QB             ,27             ,57             ,9              ,31             ,17             ,73             ,48             ,3              ,6              ,33             ,64             ,70             ,47             ,37             ,33             ,16             ,67             ,1              ,0              ,0              ,1              ,20             ,76             ,186            ,76             
39             ,DUSTIN         ,BALL           ,1              ,6              ,76             ,99            ,QB             ,20             ,69             ,22             ,33             ,8              ,88             ,32             ,46             ,39             ,32             ,79             ,70             ,73             ,79             ,29             ,34             ,50             ,0              ,0              ,0              ,1              ,22             ,75             ,75             ,61             
40             ,GABRIEL        ,MCGEE          ,6              ,11             ,71             ,99            ,QB             ,57             ,7              ,4              ,16             ,19             ,77             ,51             ,16             ,43             ,3              ,72             ,62             ,74             ,53             ,26             ,31             ,56             ,1              ,0              ,0              ,1              ,21             ,72             ,191            ,71             
41             ,JAKE           ,BARKER         ,4              ,14             ,74             ,99            ,QB             ,38             ,44             ,38             ,35             ,11             ,68             ,53             ,22             ,37             ,26             ,71             ,70             ,59             ,48             ,23             ,8              ,74             ,0              ,0              ,0              ,0              ,21             ,90             ,262            ,99            
42             ,ELLIOTT        ,KELLY          ,4              ,15             ,77             ,99            ,QB             ,73             ,39             ,32             ,39             ,7              ,91             ,35             ,34             ,28             ,3              ,78             ,56             ,70             ,38             ,18             ,15             ,67             ,0              ,1              ,1              ,0              ,22             ,95             ,96             ,79             
43             ,WILLIAM        ,REAVES         ,6              ,15             ,79             ,99            ,QB             ,27             ,9              ,47             ,21             ,28             ,74             ,23             ,15             ,22             ,37             ,69             ,43             ,70             ,70             ,18             ,18             ,59             ,0              ,0              ,1              ,1              ,22             ,86             ,84             ,72             
44             ,ELI            ,RUIZ           ,1              ,9              ,76             ,99            ,QB             ,61             ,44             ,31             ,49             ,37             ,73             ,34             ,30             ,49             ,9              ,61             ,80             ,56             ,72             ,32             ,23             ,79             ,0              ,0              ,0              ,0              ,20             ,87             ,196            ,83             
45             ,MICHEAL        ,WILKERSON      ,6              ,11             ,75             ,99            ,QB             ,45             ,48             ,27             ,26             ,45             ,82             ,35             ,14             ,55             ,22             ,81             ,72             ,35             ,18             ,47             ,47             ,46             ,1              ,0              ,1              ,0              ,22             ,72             ,13             ,64             
46             ,RANDALL        ,SHAW           ,6              ,17             ,74             ,99            ,QB             ,37             ,41             ,9              ,60             ,38             ,84             ,35             ,22             ,26             ,20             ,78             ,73             ,57             ,49             ,15             ,7              ,71             ,0              ,1              ,1              ,1              ,22             ,82             ,222            ,81             
47             ,ROMAN          ,BARRETT        ,6              ,9              ,70             ,99            ,QB             ,15             ,44             ,54             ,38             ,54             ,75             ,47             ,39             ,13             ,8              ,83             ,88             ,84             ,38             ,29             ,16             ,69             ,1              ,0              ,0              ,0              ,20             ,90             ,178            ,99             
48             ,JOHNATHAN      ,TODD           ,1              ,19             ,76             ,99            ,QB             ,35             ,64             ,60             ,1              ,49             ,57             ,18             ,44             ,48             ,50             ,75             ,65             ,85             ,32             ,39             ,13             ,56             ,1              ,0              ,1              ,1              ,23             ,77             ,288            ,87             
49             ,PEDRO          ,BEADNELL       ,6              ,10             ,71             ,99            ,QB             ,44             ,23             ,46             ,6              ,40             ,76             ,58             ,6              ,37             ,42             ,85             ,62             ,63             ,28             ,5              ,44             ,66             ,0              ,0              ,1              ,0              ,22             ,71             ,278            ,81             
50             ,ANDY           ,THOMAS         ,3              ,12             ,74             ,99            ,QB             ,18             ,21             ,23             ,17             ,27             ,74             ,34             ,39             ,51             ,54             ,84             ,70             ,84             ,56             ,39             ,35             ,48             ,1              ,0              ,0              ,1              ,23             ,88             ,226            ,74             
