INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,ELLIOTT        ,CARLSON        ,3              ,1              ,71             ,99            ,QB             ,55             ,40             ,5              ,41             ,18             ,80             ,31             ,22             ,57             ,52             ,66             ,60             ,62             ,20             ,22             ,26             ,72             ,1              ,0              ,0              ,1              ,22             ,89             ,238            ,80             
1              ,JARRETT        ,BRAUCH         ,4              ,5              ,78             ,99            ,QB             ,46             ,38             ,15             ,27             ,45             ,87             ,37             ,46             ,49             ,40             ,82             ,89             ,48             ,66             ,23             ,28             ,48             ,0              ,0              ,1              ,1              ,20             ,75             ,76             ,76             
2              ,RUDY           ,BRAUCH         ,1              ,4              ,77             ,99            ,QB             ,38             ,38             ,1              ,16             ,17             ,75             ,53             ,10             ,19             ,36             ,55             ,61             ,57             ,40             ,23             ,25             ,83             ,0              ,0              ,0              ,1              ,23             ,92             ,165            ,84             
3              ,ABRAHAM        ,WILLIAMSON     ,2              ,12             ,71             ,99            ,QB             ,59             ,44             ,19             ,37             ,11             ,89             ,25             ,69             ,16             ,58             ,75             ,64             ,53             ,41             ,22             ,26             ,58             ,1              ,0              ,1              ,0              ,21             ,98             ,257            ,82             
4              ,SCOTT          ,CROSS          ,2              ,14             ,73             ,99            ,QB             ,41             ,55             ,15             ,7              ,12             ,75             ,52             ,28             ,6              ,28             ,79             ,82             ,52             ,41             ,38             ,54             ,55             ,0              ,0              ,1              ,1              ,21             ,95             ,292            ,68             
5              ,ARMANDO        ,BELL           ,4              ,6              ,71             ,99            ,QB             ,21             ,42             ,10             ,49             ,23             ,68             ,57             ,22             ,18             ,15             ,73             ,51             ,51             ,21             ,23             ,48             ,62             ,0              ,0              ,0              ,0              ,20             ,71             ,246            ,82             
6              ,NICKOLAS       ,HALE           ,2              ,17             ,79             ,99            ,QB             ,60             ,1              ,43             ,34             ,37             ,75             ,24             ,54             ,10             ,34             ,88             ,64             ,63             ,54             ,29             ,36             ,57             ,0              ,0              ,0              ,1              ,22             ,98             ,329            ,84             
7              ,HUGO           ,BENNETT        ,5              ,2              ,70             ,99            ,QB             ,28             ,56             ,28             ,36             ,23             ,78             ,27             ,22             ,25             ,35             ,76             ,49             ,63             ,55             ,47             ,16             ,91             ,0              ,0              ,1              ,0              ,21             ,95             ,64             ,87             
8              ,LEONARDO       ,HAYNE          ,5              ,16             ,72             ,99            ,QB             ,54             ,19             ,32             ,7              ,13             ,75             ,52             ,19             ,16             ,17             ,82             ,49             ,53             ,15             ,33             ,22             ,54             ,0              ,0              ,0              ,1              ,23             ,91             ,67             ,61             
9              ,JEREMIAH       ,CARTER         ,1              ,18             ,75             ,99            ,QB             ,50             ,47             ,44             ,28             ,1             ,85             ,34             ,39             ,34             ,57             ,82             ,63             ,74             ,31             ,15             ,28             ,48             ,0              ,1              ,0              ,0              ,21             ,73             ,168            ,93             
10             ,DOUGLAS        ,ROBBINS        ,5              ,7              ,71             ,99            ,QB             ,43             ,48             ,15             ,8              ,19             ,58             ,47             ,5              ,26             ,32             ,70             ,52             ,52             ,41             ,17             ,44             ,63             ,0              ,0              ,0              ,0              ,22             ,88             ,254            ,71             
11             ,BRANDEN        ,DAWSON         ,1              ,6              ,79             ,99            ,QB             ,68             ,26             ,17             ,22             ,28             ,81             ,29             ,23             ,30             ,1             ,84             ,62             ,63             ,61             ,49             ,13             ,53             ,0              ,1              ,0              ,1              ,23             ,76             ,32             ,90             
12             ,ISRAEL         ,MCKINNEY       ,6              ,6              ,73             ,99            ,QB             ,37             ,51             ,49             ,16             ,33             ,76             ,19             ,40             ,59             ,26             ,70             ,50             ,56             ,20             ,1              ,31             ,81             ,1              ,1              ,0              ,0              ,20             ,85             ,79             ,96             
13             ,DUSTIN         ,MCBRIDE        ,2              ,11             ,71             ,99            ,QB             ,40             ,22             ,36             ,29             ,15             ,85             ,25             ,42             ,48             ,30             ,89             ,58             ,72             ,44             ,40             ,35             ,63             ,0              ,0              ,0              ,1              ,20             ,82             ,124            ,82             
14             ,BRAYDEN        ,KAEPERNICK     ,5              ,2              ,79             ,99            ,QB             ,48             ,59             ,45             ,9              ,26             ,55             ,22             ,18             ,25             ,40             ,81             ,73             ,71             ,21             ,25             ,1              ,55             ,1              ,0              ,0              ,0              ,20             ,81             ,5              ,73             
