INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,LEONARDO       ,ROBINSON       ,4              ,15             ,73             ,99            ,QB             ,65             ,44             ,17             ,22             ,8              ,66             ,59             ,49             ,40             ,7              ,75             ,60             ,37             ,18             ,39             ,23             ,90             ,1              ,1              ,1              ,1              ,20             ,73             ,8              ,74             
1              ,JOE            ,BLACK          ,4              ,4              ,73             ,99            ,QB             ,42             ,35             ,26             ,42             ,26             ,64             ,44             ,41             ,13             ,27             ,89             ,65             ,55             ,36             ,36             ,22             ,73             ,0              ,1              ,0              ,1              ,21             ,71             ,193            ,99            
2              ,GUILLERMO      ,MALDONADO      ,1              ,4              ,76             ,99            ,QB             ,55             ,31             ,21             ,5              ,10             ,75             ,20             ,50             ,23             ,16             ,56             ,53             ,60             ,79             ,38             ,14             ,82             ,1              ,0              ,0              ,1              ,21             ,80             ,118            ,87             
3              ,DEION          ,STRONG         ,5              ,1              ,72             ,99            ,QB             ,78             ,43             ,27             ,49             ,12             ,67             ,25             ,47             ,1             ,38             ,71             ,95             ,74             ,30             ,33             ,31             ,50             ,1              ,0              ,1              ,0              ,21             ,92             ,332            ,82             
4              ,DAVIS          ,FERGUSON       ,5              ,8              ,74             ,99            ,QB             ,39             ,58             ,30             ,25             ,20             ,65             ,42             ,8              ,35             ,22             ,75             ,80             ,53             ,21             ,33             ,19             ,46             ,0              ,1              ,0              ,1              ,22             ,75             ,231            ,99            
5              ,QUENTIN        ,ESTRADA        ,5              ,13             ,77             ,99            ,QB             ,31             ,18             ,38             ,50             ,26             ,79             ,18             ,9              ,3              ,53             ,75             ,80             ,53             ,31             ,16             ,28             ,46             ,0              ,1              ,0              ,0              ,20             ,94             ,49             ,87             
6              ,RANDY          ,HOUSTON        ,3              ,9              ,75             ,99            ,QB             ,44             ,46             ,36             ,15             ,8              ,78             ,40             ,21             ,58             ,38             ,61             ,71             ,84             ,52             ,29             ,25             ,76             ,0              ,0              ,1              ,0              ,23             ,75             ,93             ,75             
7              ,DREW           ,GORDON         ,1              ,15             ,70             ,99            ,QB             ,63             ,52             ,1             ,54             ,36             ,75             ,58             ,16             ,48             ,46             ,75             ,79             ,63             ,38             ,4              ,33             ,79             ,1              ,1              ,1              ,1              ,20             ,83             ,231            ,98             
8              ,JEREMIAH       ,HENDERSON      ,5              ,8              ,75             ,99            ,QB             ,32             ,15             ,44             ,14             ,27             ,94             ,23             ,1              ,29             ,20             ,55             ,71             ,67             ,56             ,35             ,30             ,68             ,0              ,0              ,0              ,1              ,23             ,96             ,33             ,93             
9              ,GEORGE         ,JOHNSTON       ,6              ,3              ,79             ,99            ,QB             ,36             ,20             ,2              ,19             ,44             ,70             ,42             ,4              ,33             ,33             ,75             ,42             ,84             ,15             ,43             ,55             ,83             ,1              ,0              ,0              ,1              ,23             ,94             ,190            ,99            
10             ,CALVIN         ,ALVAREZ        ,3              ,14             ,78             ,99            ,QB             ,82             ,16             ,38             ,12             ,60             ,72             ,18             ,42             ,29             ,36             ,79             ,51             ,61             ,15             ,6              ,24             ,67             ,0              ,0              ,0              ,0              ,22             ,95             ,94             ,99            
11             ,BRETT          ,ROBERTS        ,6              ,4              ,75             ,99            ,QB             ,58             ,37             ,10             ,21             ,22             ,74             ,20             ,50             ,19             ,21             ,62             ,69             ,56             ,20             ,28             ,60             ,64             ,1              ,0              ,0              ,0              ,21             ,82             ,65             ,74             
12             ,RODNEY         ,LUTTRELLÂ      ,4              ,2              ,71             ,99            ,QB             ,35             ,35             ,49             ,29             ,20             ,56             ,10             ,35             ,31             ,16             ,72             ,50             ,64             ,69             ,42             ,42             ,45             ,0              ,1              ,0              ,1              ,21             ,99             ,257            ,77             
13             ,TROY           ,GORDON         ,6              ,8              ,71             ,99            ,QB             ,48             ,23             ,22             ,9              ,3              ,75             ,70             ,15             ,14             ,34             ,76             ,66             ,52             ,40             ,53             ,11             ,60             ,1              ,0              ,0              ,1              ,22             ,79             ,283            ,68             
14             ,ROGER          ,RIVERA         ,5              ,17             ,71             ,99            ,QB             ,35             ,49             ,2              ,16             ,44             ,91             ,31             ,56             ,5              ,13             ,69             ,93             ,60             ,44             ,10             ,30             ,72             ,0              ,0              ,0              ,0              ,22             ,99             ,32             ,91             
15             ,TUCKER         ,HARPER         ,1              ,16             ,75             ,99            ,QB             ,51             ,34             ,52             ,37             ,2              ,80             ,19             ,42             ,38             ,17             ,83             ,70             ,38             ,18             ,23             ,22             ,70             ,0              ,1              ,0              ,0              ,20             ,88             ,5              ,70             
