INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,JACOB          ,LEONARD        ,5              ,17             ,79             ,99            ,QB             ,54             ,40             ,18             ,19             ,21             ,77             ,44             ,36             ,34             ,15             ,77             ,87             ,45             ,35             ,11             ,40             ,60             ,0              ,1              ,1              ,1              ,20             ,93             ,130            ,83             
1              ,RODOLFO        ,MENDOZA        ,1              ,17             ,76             ,99            ,QB             ,69             ,36             ,36             ,1             ,10             ,81             ,6              ,54             ,22             ,9              ,59             ,54             ,69             ,24             ,38             ,17             ,67             ,1              ,1              ,0              ,1              ,23             ,97             ,190            ,79             
2              ,EDWIN          ,TURNER         ,6              ,3              ,78             ,99            ,QB             ,53             ,36             ,15             ,22             ,33             ,75             ,44             ,18             ,20             ,41             ,83             ,76             ,83             ,12             ,1             ,28             ,61             ,1              ,0              ,1              ,0              ,20             ,92             ,127            ,99            
3              ,WALTER         ,GOMEZ          ,1              ,6              ,72             ,99            ,QB             ,81             ,30             ,17             ,30             ,15             ,59             ,17             ,42             ,18             ,26             ,78             ,52             ,75             ,51             ,5              ,1              ,60             ,1              ,0              ,0              ,0              ,21             ,73             ,67             ,90             
4              ,STEVE          ,HARVEY         ,1              ,17             ,70             ,99            ,QB             ,65             ,34             ,14             ,9              ,42             ,72             ,24             ,2              ,7              ,26             ,75             ,82             ,68             ,58             ,26             ,25             ,95             ,1              ,0              ,0              ,1              ,22             ,78             ,246            ,95             
5              ,ANGEL          ,CHANCELLOR     ,2              ,3              ,72             ,99            ,QB             ,74             ,40             ,31             ,8              ,13             ,73             ,40             ,51             ,36             ,28             ,75             ,72             ,60             ,59             ,31             ,7              ,65             ,0              ,0              ,1              ,1              ,23             ,89             ,56             ,84             
6              ,GRAYSON        ,MITCHELL       ,1              ,8              ,73             ,99            ,QB             ,65             ,40             ,6              ,7              ,9              ,75             ,54             ,26             ,17             ,18             ,70             ,73             ,45             ,34             ,45             ,37             ,63             ,0              ,0              ,1              ,0              ,21             ,76             ,62             ,83             
7              ,BRADY          ,DOYLE          ,3              ,8              ,73             ,99            ,QB             ,31             ,17             ,55             ,12             ,35             ,75             ,55             ,37             ,21             ,24             ,80             ,60             ,47             ,35             ,17             ,46             ,68             ,1              ,0              ,0              ,0              ,22             ,71             ,152            ,77             
8              ,ZACHARIAH      ,KAEPERNICK     ,4              ,13             ,78             ,99            ,QB             ,46             ,40             ,8              ,34             ,1             ,65             ,53             ,28             ,38             ,11             ,71             ,80             ,51             ,32             ,2              ,20             ,61             ,0              ,0              ,0              ,0              ,20             ,77             ,3              ,88             
9              ,BRAYDEN        ,BAILEY         ,6              ,9              ,77             ,99            ,QB             ,58             ,1              ,17             ,34             ,22             ,81             ,14             ,21             ,13             ,7              ,75             ,66             ,63             ,65             ,30             ,3              ,89             ,1              ,0              ,1              ,0              ,20             ,70             ,135            ,79             
