INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,TRISTIN        ,CASTILLO       ,2              ,4              ,70             ,99            ,QB             ,61             ,47             ,26             ,34             ,13             ,75             ,38             ,57             ,15             ,1             ,91             ,60             ,46             ,38             ,6              ,37             ,61             ,1              ,0              ,1              ,0              ,22             ,92             ,107            ,80             
1              ,JESSE          ,TUCKER         ,3              ,7              ,70             ,99            ,QB             ,58             ,70             ,45             ,19             ,26             ,86             ,44             ,9              ,10             ,33             ,62             ,59             ,86             ,47             ,40             ,37             ,52             ,0              ,0              ,0              ,0              ,23             ,86             ,323            ,88             
2              ,ERIC           ,COLLINS        ,3              ,9              ,71             ,99            ,QB             ,54             ,30             ,19             ,1             ,16             ,81             ,38             ,9              ,27             ,14             ,82             ,85             ,65             ,65             ,51             ,18             ,40             ,0              ,0              ,0              ,1              ,22             ,86             ,172            ,69             
3              ,TREY           ,MOSS           ,2              ,13             ,79             ,99            ,QB             ,51             ,46             ,8              ,38             ,37             ,85             ,3              ,31             ,15             ,11             ,88             ,44             ,60             ,47             ,21             ,17             ,69             ,1              ,0              ,0              ,0              ,20             ,78             ,156            ,88             
4              ,BRENDEN        ,SANDERS        ,1              ,15             ,76             ,99            ,QB             ,74             ,23             ,9              ,38             ,40             ,73             ,25             ,54             ,57             ,18             ,72             ,66             ,73             ,46             ,32             ,20             ,53             ,1              ,0              ,1              ,1              ,20             ,83             ,88             ,66             
5              ,GARRETT        ,JAMES          ,5              ,9              ,70             ,99            ,QB             ,25             ,47             ,16             ,39             ,56             ,77             ,45             ,13             ,32             ,25             ,66             ,85             ,81             ,39             ,26             ,15             ,58             ,0              ,1              ,0              ,1              ,21             ,92             ,269            ,90             
6              ,TROY           ,JUGANÂ         ,1              ,5              ,76             ,99            ,QB             ,64             ,54             ,1             ,26             ,9              ,72             ,34             ,43             ,25             ,40             ,75             ,82             ,88             ,40             ,10             ,34             ,66             ,0              ,1              ,0              ,0              ,21             ,74             ,196            ,66             
7              ,JEREMY         ,CLARKE         ,2              ,17             ,75             ,99            ,QB             ,42             ,17             ,1              ,41             ,17             ,65             ,60             ,35             ,35             ,33             ,77             ,62             ,64             ,23             ,24             ,27             ,67             ,0              ,0              ,1              ,1              ,22             ,98             ,276            ,74             
8              ,WILLIAM        ,GOGELÂ         ,2              ,18             ,79             ,99            ,QB             ,55             ,34             ,17             ,21             ,38             ,78             ,49             ,36             ,37             ,50             ,60             ,63             ,71             ,32             ,15             ,49             ,61             ,0              ,0              ,0              ,0              ,23             ,92             ,261            ,77             
9              ,JEREMIAH       ,LYNCH          ,5              ,13             ,73             ,99            ,QB             ,35             ,60             ,47             ,1             ,17             ,75             ,21             ,6              ,17             ,50             ,75             ,66             ,74             ,53             ,24             ,1             ,46             ,0              ,1              ,0              ,1              ,20             ,82             ,53             ,73             
