INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,CHRISTIAN      ,RUIZ           ,1              ,17             ,72             ,99            ,QB             ,24             ,21             ,36             ,19             ,16             ,77             ,51             ,11             ,45             ,48             ,66             ,43             ,63             ,69             ,28             ,51             ,84             ,1              ,1              ,0              ,1              ,20             ,80             ,81             ,84             
1              ,ADAM           ,RAMIREZ        ,1              ,17             ,79             ,99            ,QB             ,79             ,40             ,23             ,18             ,49             ,71             ,32             ,27             ,15             ,36             ,80             ,79             ,69             ,30             ,1              ,32             ,49             ,1              ,1              ,0              ,0              ,23             ,86             ,230            ,65             
2              ,SKYLAR         ,INGRAM         ,1              ,13             ,76             ,99            ,QB             ,48             ,32             ,44             ,45             ,34             ,55             ,15             ,36             ,39             ,50             ,87             ,66             ,51             ,31             ,34             ,17             ,66             ,1              ,0              ,1              ,0              ,21             ,96             ,283            ,69             
3              ,KALEB          ,HAMPTON        ,4              ,10             ,76             ,99            ,QB             ,85             ,63             ,44             ,32             ,57             ,67             ,5              ,34             ,26             ,8              ,85             ,53             ,66             ,27             ,6              ,36             ,67             ,1              ,1              ,0              ,1              ,21             ,73             ,258            ,63             
4              ,LANCE          ,DRAKE          ,2              ,15             ,77             ,99            ,QB             ,71             ,61             ,39             ,5              ,49             ,66             ,39             ,30             ,48             ,9              ,75             ,42             ,68             ,33             ,37             ,40             ,69             ,1              ,1              ,0              ,0              ,23             ,76             ,137            ,87             
5              ,ANDREW         ,MCBRIDE        ,1              ,3              ,79             ,99            ,QB             ,49             ,42             ,25             ,31             ,58             ,75             ,43             ,27             ,1             ,36             ,75             ,70             ,56             ,54             ,40             ,49             ,49             ,0              ,0              ,0              ,0              ,23             ,83             ,199            ,85             
6              ,LEON           ,STRICKLAND     ,6              ,4              ,76             ,99            ,QB             ,52             ,13             ,29             ,5              ,17             ,83             ,55             ,30             ,34             ,19             ,65             ,64             ,57             ,80             ,17             ,7              ,67             ,1              ,1              ,0              ,1              ,21             ,86             ,219            ,92             
7              ,LARRY          ,PARK           ,2              ,1              ,71             ,99            ,QB             ,65             ,27             ,45             ,35             ,23             ,66             ,8              ,41             ,41             ,3              ,79             ,59             ,87             ,57             ,33             ,34             ,49             ,0              ,0              ,1              ,0              ,21             ,89             ,295            ,99            
8              ,EDUARDO        ,POOLE          ,4              ,15             ,72             ,99            ,QB             ,70             ,26             ,45             ,7              ,27             ,94             ,12             ,27             ,44             ,35             ,66             ,75             ,57             ,52             ,30             ,7              ,53             ,0              ,0              ,1              ,1              ,23             ,70             ,44             ,73             
9              ,SEBASTIAN      ,ATKINS         ,1              ,13             ,70             ,99            ,QB             ,58             ,20             ,29             ,51             ,3              ,75             ,39             ,7              ,14             ,37             ,84             ,62             ,78             ,69             ,47             ,52             ,75             ,0              ,0              ,0              ,1              ,21             ,72             ,121            ,88             
10             ,ANDRE          ,COX            ,1              ,4              ,79             ,99            ,QB             ,22             ,31             ,31             ,37             ,31             ,88             ,31             ,13             ,28             ,14             ,60             ,51             ,67             ,42             ,37             ,29             ,72             ,0              ,1              ,1              ,0              ,22             ,82             ,240            ,83             
11             ,CORBIN         ,BAILEY         ,6              ,4              ,70             ,99            ,QB             ,47             ,55             ,17             ,35             ,54             ,55             ,7              ,9              ,52             ,9              ,64             ,66             ,54             ,42             ,1             ,40             ,53             ,1              ,0              ,1              ,0              ,22             ,90             ,60             ,87             
12             ,ORLANDO        ,SHARP          ,5              ,10             ,71             ,99            ,QB             ,47             ,36             ,24             ,18             ,8              ,82             ,44             ,45             ,19             ,9              ,78             ,52             ,49             ,47             ,35             ,21             ,51             ,1              ,0              ,1              ,0              ,20             ,96             ,183            ,61             
13             ,STEFAN         ,PAGAN          ,6              ,10             ,77             ,99            ,QB             ,64             ,24             ,18             ,47             ,35             ,76             ,18             ,41             ,14             ,53             ,78             ,57             ,60             ,57             ,15             ,37             ,62             ,1              ,0              ,1              ,0              ,23             ,75             ,145            ,90             
14             ,FORREST        ,WEST           ,4              ,3              ,76             ,99            ,QB             ,76             ,33             ,60             ,7              ,1              ,85             ,18             ,7              ,25             ,37             ,78             ,91             ,49             ,37             ,38             ,20             ,69             ,1              ,0              ,1              ,0              ,20             ,70             ,7              ,88             
15             ,JUWAN          ,ROSS           ,3              ,11             ,76             ,99            ,QB             ,54             ,25             ,14             ,8              ,2              ,82             ,45             ,49             ,39             ,27             ,69             ,56             ,57             ,33             ,36             ,28             ,74             ,0              ,0              ,0              ,0              ,22             ,75             ,55             ,80             
16             ,JOSE           ,SANTIAGO       ,2              ,17             ,77             ,99            ,QB             ,37             ,45             ,42             ,37             ,48             ,75             ,50             ,18             ,37             ,27             ,64             ,84             ,58             ,52             ,60             ,11             ,89             ,0              ,1              ,0              ,0              ,22             ,79             ,19             ,74             
17             ,PEYTON         ,STIPETICÂ      ,2              ,7              ,71             ,99            ,QB             ,50             ,31             ,28             ,40             ,33             ,84             ,49             ,59             ,2              ,54             ,71             ,53             ,50             ,54             ,42             ,35             ,56             ,1              ,1              ,0              ,0              ,21             ,83             ,58             ,84             
18             ,THEODORE       ,BROCK          ,3              ,15             ,71             ,99            ,QB             ,53             ,51             ,4              ,32             ,8              ,60             ,26             ,44             ,38             ,29             ,72             ,65             ,40             ,58             ,6              ,49             ,92             ,0              ,0              ,0              ,0              ,20             ,92             ,26             ,74             
19             ,SKYLAR         ,WARTBURG       ,3              ,2              ,73             ,99            ,QB             ,49             ,11             ,50             ,29             ,48             ,75             ,1             ,11             ,44             ,30             ,71             ,74             ,57             ,46             ,31             ,42             ,66             ,0              ,0              ,1              ,1              ,21             ,70             ,54             ,72             
20             ,ISAIAH         ,HOLLAND        ,1              ,10             ,79             ,99            ,QB             ,25             ,16             ,24             ,29             ,40             ,62             ,49             ,45             ,43             ,29             ,69             ,64             ,76             ,47             ,27             ,18             ,63             ,0              ,1              ,0              ,0              ,23             ,92             ,53             ,83             
21             ,MACKENZIE      ,POTTER         ,1              ,12             ,77             ,99            ,QB             ,42             ,21             ,48             ,15             ,31             ,79             ,31             ,56             ,38             ,28             ,65             ,64             ,56             ,69             ,42             ,7              ,35             ,0              ,1              ,1              ,0              ,20             ,76             ,285            ,89             
22             ,JALEN          ,GRIFFIN        ,1              ,14             ,70             ,99            ,QB             ,66             ,21             ,34             ,33             ,1             ,84             ,58             ,54             ,23             ,8              ,65             ,88             ,92             ,74             ,14             ,22             ,73             ,1              ,1              ,1              ,0              ,23             ,77             ,301            ,91             
23             ,MATHEW         ,WASHINGTON     ,5              ,14             ,73             ,99            ,QB             ,36             ,23             ,30             ,36             ,52             ,74             ,44             ,8              ,19             ,47             ,78             ,83             ,80             ,27             ,52             ,54             ,64             ,0              ,1              ,1              ,1              ,20             ,75             ,155            ,62             
24             ,KEENAN         ,ATKINS         ,5              ,18             ,79             ,99            ,QB             ,66             ,31             ,18             ,33             ,15             ,75             ,18             ,49             ,54             ,12             ,71             ,85             ,56             ,48             ,26             ,31             ,80             ,1              ,0              ,1              ,0              ,22             ,93             ,125            ,77             
25             ,DREW           ,BLAKE          ,2              ,19             ,70             ,99            ,QB             ,33             ,64             ,38             ,47             ,33             ,68             ,45             ,56             ,16             ,16             ,80             ,73             ,46             ,39             ,26             ,44             ,54             ,1              ,0              ,1              ,1              ,22             ,93             ,28             ,85             
26             ,CADE           ,FISHER         ,3              ,14             ,73             ,99            ,QB             ,54             ,48             ,48             ,26             ,10             ,75             ,9              ,34             ,19             ,16             ,75             ,46             ,79             ,72             ,1             ,43             ,54             ,0              ,0              ,1              ,1              ,22             ,92             ,140            ,72             
27             ,STEVEN         ,WOODS          ,3              ,17             ,75             ,99            ,QB             ,55             ,2              ,36             ,36             ,22             ,65             ,28             ,60             ,18             ,34             ,65             ,60             ,55             ,67             ,21             ,26             ,59             ,1              ,0              ,1              ,0              ,23             ,95             ,92             ,74             
28             ,FABIAN         ,TANNEHILL      ,2              ,15             ,70             ,99            ,QB             ,82             ,38             ,32             ,37             ,28             ,75             ,23             ,63             ,26             ,50             ,79             ,47             ,49             ,11             ,4              ,36             ,64             ,0              ,0              ,0              ,0              ,22             ,97             ,266            ,60             
29             ,LUKAS          ,BARNES         ,1              ,1              ,76             ,99            ,QB             ,58             ,34             ,40             ,34             ,13             ,68             ,42             ,59             ,28             ,54             ,58             ,66             ,50             ,49             ,34             ,47             ,57             ,0              ,1              ,0              ,0              ,23             ,98             ,306            ,76             
30             ,RENE           ,HIGGINS        ,6              ,19             ,71             ,99            ,QB             ,54             ,57             ,37             ,22             ,45             ,75             ,27             ,48             ,40             ,14             ,78             ,53             ,65             ,48             ,16             ,32             ,84             ,1              ,1              ,0              ,1              ,20             ,74             ,147            ,71             
31             ,WESTON         ,CORTEZ         ,5              ,3              ,75             ,99            ,QB             ,23             ,36             ,55             ,22             ,15             ,57             ,13             ,3              ,1              ,20             ,84             ,68             ,65             ,27             ,49             ,36             ,79             ,1              ,0              ,0              ,0              ,23             ,73             ,140            ,78             
32             ,EMMANUEL       ,MCBRIDE        ,5              ,8              ,74             ,99            ,QB             ,59             ,48             ,52             ,27             ,45             ,84             ,35             ,4              ,20             ,28             ,79             ,50             ,75             ,58             ,44             ,32             ,90             ,0              ,0              ,1              ,0              ,22             ,82             ,228            ,87             
33             ,DEONTE         ,CHAMBERS       ,2              ,10             ,73             ,99            ,QB             ,61             ,12             ,14             ,31             ,39             ,75             ,33             ,14             ,17             ,34             ,90             ,62             ,51             ,14             ,35             ,44             ,76             ,1              ,0              ,0              ,0              ,20             ,85             ,166            ,63             
34             ,TERRANCE       ,DAWSON         ,6              ,3              ,76             ,99            ,QB             ,61             ,32             ,41             ,26             ,6              ,84             ,13             ,61             ,46             ,48             ,73             ,53             ,60             ,58             ,8              ,17             ,83             ,1              ,0              ,0              ,0              ,23             ,81             ,226            ,89             
35             ,DOMINIQUE      ,STEVENS        ,1              ,8              ,73             ,99            ,QB             ,65             ,41             ,9              ,8              ,10             ,84             ,42             ,44             ,23             ,39             ,75             ,70             ,66             ,35             ,1             ,34             ,69             ,1              ,0              ,1              ,0              ,23             ,95             ,271            ,83             
36             ,SEAN           ,GRAHAM         ,4              ,19             ,72             ,99            ,QB             ,72             ,63             ,22             ,38             ,15             ,94             ,60             ,1             ,50             ,23             ,65             ,67             ,88             ,23             ,47             ,21             ,89             ,0              ,0              ,0              ,0              ,20             ,74             ,299            ,70             
37             ,DEVON          ,STIPETICÂ      ,4              ,14             ,77             ,99            ,QB             ,44             ,27             ,35             ,10             ,5              ,67             ,44             ,40             ,39             ,13             ,88             ,62             ,47             ,58             ,34             ,20             ,47             ,1              ,0              ,1              ,1              ,20             ,88             ,217            ,92             
38             ,LEONARDO       ,JAMES          ,1              ,6              ,79             ,99            ,QB             ,54             ,18             ,1             ,23             ,34             ,61             ,19             ,50             ,26             ,40             ,89             ,60             ,47             ,22             ,10             ,20             ,55             ,1              ,0              ,0              ,0              ,22             ,87             ,254            ,82             
39             ,COLBY          ,HAYES          ,2              ,5              ,76             ,99            ,QB             ,48             ,23             ,42             ,13             ,27             ,55             ,1             ,22             ,45             ,23             ,75             ,51             ,69             ,73             ,29             ,3              ,38             ,1              ,0              ,0              ,1              ,22             ,78             ,205            ,80             
40             ,CASEY          ,KELLER         ,1              ,18             ,71             ,99            ,QB             ,43             ,48             ,25             ,32             ,24             ,69             ,10             ,11             ,23             ,26             ,84             ,77             ,76             ,57             ,27             ,42             ,40             ,0              ,0              ,0              ,1              ,21             ,88             ,281            ,95             
41             ,ALFONSO        ,GARNER         ,5              ,8              ,77             ,99            ,QB             ,38             ,46             ,33             ,29             ,35             ,74             ,52             ,31             ,24             ,37             ,65             ,58             ,94             ,28             ,19             ,18             ,38             ,0              ,1              ,1              ,0              ,20             ,85             ,55             ,86             
42             ,TERRY          ,CHAPMAN        ,6              ,2              ,70             ,99            ,QB             ,63             ,47             ,24             ,49             ,41             ,67             ,59             ,27             ,10             ,39             ,81             ,94             ,63             ,12             ,16             ,27             ,58             ,0              ,0              ,0              ,0              ,20             ,82             ,239            ,94             
43             ,DEVONTE        ,COLLIER        ,1              ,6              ,71             ,99            ,QB             ,48             ,28             ,34             ,15             ,26             ,65             ,59             ,40             ,1              ,45             ,75             ,66             ,64             ,45             ,5              ,16             ,55             ,0              ,0              ,0              ,0              ,21             ,88             ,193            ,70             
44             ,MARQUISE       ,WALTON         ,6              ,19             ,76             ,99            ,QB             ,59             ,36             ,36             ,32             ,16             ,68             ,17             ,59             ,8              ,15             ,75             ,75             ,92             ,52             ,15             ,37             ,63             ,1              ,0              ,0              ,1              ,23             ,74             ,20             ,80             
45             ,GILBERTO       ,BRIGGS         ,2              ,4              ,79             ,99            ,QB             ,22             ,30             ,28             ,1             ,31             ,67             ,41             ,16             ,8              ,10             ,95             ,70             ,43             ,32             ,26             ,17             ,59             ,0              ,0              ,1              ,0              ,20             ,97             ,277            ,84             
46             ,LANCE          ,OLSEN          ,6              ,4              ,79             ,99            ,QB             ,79             ,1              ,2              ,13             ,45             ,80             ,14             ,20             ,14             ,45             ,66             ,54             ,62             ,63             ,39             ,9              ,75             ,1              ,0              ,1              ,0              ,22             ,72             ,83             ,70             
47             ,NICOLAS        ,SCHMIDT        ,5              ,18             ,72             ,99            ,QB             ,37             ,37             ,18             ,25             ,5              ,75             ,50             ,39             ,55             ,9              ,75             ,70             ,68             ,32             ,27             ,22             ,39             ,1              ,0              ,1              ,0              ,23             ,80             ,85             ,71             
48             ,AIDAN          ,PATRICK        ,4              ,7              ,79             ,99            ,QB             ,46             ,38             ,19             ,25             ,54             ,85             ,32             ,21             ,41             ,1              ,84             ,89             ,73             ,21             ,23             ,19             ,67             ,1              ,0              ,0              ,1              ,21             ,96             ,206            ,72             
