INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,CURTIS         ,KIM            ,5              ,19             ,76             ,99             ,QB             ,27             ,22             ,6              ,23             ,14             ,85             ,25             ,29             ,26             ,1              ,90             ,46             ,76             ,30             ,29             ,18             ,42             ,0              ,1              ,0              ,1              ,23             ,77             ,125            ,85             
1              ,DEVANTE        ,MOSS           ,6              ,14             ,73             ,99             ,QB             ,51             ,65             ,19             ,39             ,39             ,82             ,32             ,5              ,28             ,21             ,69             ,65             ,54             ,61             ,29             ,26             ,94             ,0              ,1              ,0              ,1              ,20             ,96             ,277            ,92             
2              ,FORREST        ,NORTON         ,1              ,13             ,75             ,99             ,QB             ,68             ,19             ,10             ,21             ,43             ,75             ,59             ,61             ,18             ,46             ,89             ,84             ,76             ,34             ,20             ,37             ,72             ,0              ,0              ,0              ,0              ,21             ,90             ,227            ,88             
3              ,ROGER          ,GREGORY        ,4              ,1              ,72             ,99             ,QB             ,67             ,29             ,31             ,30             ,18             ,68             ,60             ,27             ,16             ,6              ,91             ,57             ,66             ,31             ,32             ,15             ,81             ,0              ,0              ,0              ,1              ,23             ,93             ,87             ,87             
4              ,GAVIN          ,WAGNER         ,5              ,11             ,75             ,99             ,QB             ,25             ,38             ,53             ,23             ,40             ,60             ,38             ,15             ,2              ,22             ,80             ,68             ,50             ,50             ,1              ,24             ,56             ,0              ,0              ,1              ,1              ,20             ,90             ,168            ,83             
5              ,JOHNATHAN      ,COLE           ,5              ,17             ,76             ,99             ,QB             ,47             ,23             ,12             ,42             ,19             ,69             ,55             ,24             ,19             ,41             ,66             ,63             ,47             ,20             ,10             ,27             ,77             ,1              ,0              ,1              ,0              ,21             ,98             ,59             ,79             
6              ,ALVIN          ,GRAY           ,2              ,11             ,74             ,99             ,QB             ,58             ,47             ,12             ,12             ,47             ,57             ,45             ,12             ,26             ,37             ,76             ,82             ,69             ,79             ,28             ,46             ,69             ,0              ,1              ,1              ,0              ,21             ,73             ,237            ,84             
7              ,BOBBY          ,GRONKOWSKI     ,6              ,16             ,77             ,99             ,QB             ,46             ,24             ,14             ,47             ,28             ,74             ,36             ,8              ,44             ,37             ,77             ,51             ,46             ,68             ,1              ,25             ,67             ,0              ,1              ,1              ,0              ,20             ,88             ,102            ,86             
8              ,GERARDO        ,RAYNOR         ,4              ,17             ,77             ,99             ,QB             ,31             ,10             ,41             ,31             ,1              ,76             ,35             ,30             ,56             ,15             ,78             ,67             ,70             ,56             ,37             ,49             ,57             ,1              ,0              ,1              ,0              ,20             ,77             ,13             ,84             
9              ,MICAH          ,HOUSTON        ,5              ,14             ,79             ,99             ,QB             ,82             ,16             ,33             ,21             ,21             ,69             ,15             ,47             ,17             ,54             ,75             ,81             ,73             ,27             ,39             ,34             ,79             ,1              ,1              ,1              ,1              ,21             ,91             ,198            ,99             
10             ,GAGE           ,HUDSON         ,6              ,11             ,71             ,99             ,QB             ,69             ,22             ,47             ,29             ,16             ,82             ,50             ,38             ,26             ,23             ,72             ,91             ,43             ,29             ,30             ,1              ,58             ,1              ,0              ,1              ,1              ,21             ,98             ,44             ,90             
