INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,DAMON          ,CARSON         ,5              ,11             ,73             ,99            ,QB             ,62             ,10             ,19             ,27             ,33             ,78             ,20             ,36             ,40             ,34             ,75             ,81             ,37             ,77             ,28             ,3              ,49             ,0              ,1              ,1              ,0              ,20             ,77             ,168            ,79             
1              ,ANTHONY        ,GILL           ,3              ,4              ,76             ,99            ,QB             ,30             ,29             ,21             ,44             ,15             ,87             ,21             ,12             ,46             ,39             ,75             ,86             ,83             ,63             ,27             ,26             ,91             ,0              ,1              ,0              ,0              ,22             ,73             ,202            ,95             
2              ,HENRY          ,HERRERA        ,3              ,15             ,73             ,99            ,QB             ,68             ,47             ,1             ,44             ,18             ,75             ,56             ,22             ,11             ,9              ,84             ,64             ,75             ,34             ,56             ,51             ,55             ,1              ,0              ,0              ,0              ,23             ,87             ,181            ,83             
3              ,STEVE          ,INGRAM         ,3              ,4              ,76             ,99            ,QB             ,54             ,50             ,52             ,10             ,39             ,75             ,21             ,67             ,21             ,10             ,75             ,70             ,74             ,44             ,33             ,16             ,80             ,1              ,0              ,1              ,1              ,23             ,84             ,112            ,81             
4              ,EDGAR          ,HUNTER         ,4              ,16             ,74             ,99            ,QB             ,47             ,19             ,34             ,28             ,32             ,74             ,27             ,67             ,11             ,36             ,75             ,69             ,46             ,43             ,7              ,35             ,73             ,1              ,0              ,1              ,0              ,20             ,74             ,97             ,96             
5              ,BOBBY          ,GOODMAN        ,6              ,18             ,76             ,99            ,QB             ,51             ,17             ,55             ,57             ,20             ,75             ,42             ,52             ,37             ,24             ,80             ,68             ,50             ,45             ,50             ,37             ,63             ,1              ,0              ,0              ,1              ,23             ,96             ,167            ,93             
6              ,HARRISON       ,PAGE           ,4              ,9              ,74             ,99            ,QB             ,72             ,55             ,1             ,44             ,38             ,75             ,54             ,33             ,27             ,41             ,76             ,65             ,71             ,60             ,12             ,19             ,64             ,0              ,0              ,0              ,0              ,20             ,83             ,231            ,94             
7              ,LARRY          ,HALL           ,3              ,15             ,74             ,99            ,QB             ,59             ,26             ,37             ,19             ,24             ,71             ,64             ,39             ,19             ,31             ,75             ,52             ,78             ,29             ,36             ,5              ,55             ,1              ,1              ,1              ,1              ,22             ,93             ,59             ,97             
8              ,EMMANUEL       ,BERRY          ,6              ,14             ,70             ,99            ,QB             ,36             ,62             ,39             ,32             ,38             ,56             ,17             ,20             ,36             ,19             ,74             ,72             ,95             ,30             ,32             ,31             ,51             ,1              ,1              ,1              ,1              ,20             ,88             ,150            ,66             
9              ,BROCK          ,RITCHIE        ,1              ,11             ,73             ,99            ,QB             ,33             ,64             ,38             ,40             ,28             ,68             ,2              ,1             ,50             ,20             ,87             ,74             ,54             ,70             ,21             ,37             ,81             ,1              ,0              ,0              ,1              ,22             ,77             ,23             ,73             
10             ,WESTON         ,HAMILTON       ,6              ,2              ,70             ,99            ,QB             ,51             ,6              ,17             ,25             ,57             ,63             ,16             ,30             ,4              ,43             ,75             ,53             ,69             ,10             ,18             ,46             ,68             ,0              ,0              ,0              ,1              ,22             ,84             ,35             ,99            
11             ,JONATHON       ,WELLS          ,1              ,9              ,72             ,99            ,QB             ,36             ,45             ,17             ,1              ,27             ,62             ,5              ,37             ,5              ,25             ,60             ,63             ,45             ,20             ,5              ,17             ,56             ,1              ,0              ,0              ,0              ,21             ,88             ,109            ,84             
12             ,EMANUEL        ,BARTON         ,5              ,3              ,75             ,99            ,QB             ,36             ,42             ,43             ,28             ,28             ,62             ,41             ,25             ,36             ,5              ,83             ,52             ,61             ,72             ,16             ,59             ,58             ,0              ,0              ,1              ,1              ,22             ,88             ,246            ,90             
13             ,ALVIN          ,BRAUCH         ,6              ,2              ,79             ,99            ,QB             ,40             ,12             ,56             ,29             ,27             ,60             ,20             ,26             ,11             ,41             ,65             ,63             ,79             ,63             ,14             ,32             ,68             ,0              ,0              ,1              ,0              ,20             ,75             ,64             ,79             
14             ,BRYAN          ,GILL           ,3              ,2              ,78             ,99            ,QB             ,40             ,47             ,49             ,1              ,1             ,85             ,10             ,36             ,28             ,42             ,65             ,73             ,70             ,67             ,31             ,18             ,56             ,1              ,1              ,0              ,1              ,23             ,89             ,79             ,92             
15             ,RAMON          ,BEADNELL       ,3              ,16             ,74             ,99            ,QB             ,29             ,46             ,31             ,1             ,34             ,80             ,19             ,35             ,10             ,48             ,59             ,70             ,76             ,56             ,22             ,4              ,81             ,0              ,0              ,0              ,0              ,21             ,97             ,265            ,80             
16             ,DAQUAN         ,KELLER         ,2              ,19             ,72             ,99            ,QB             ,67             ,12             ,34             ,18             ,51             ,59             ,49             ,18             ,14             ,49             ,75             ,50             ,69             ,49             ,1             ,37             ,81             ,1              ,0              ,0              ,1              ,23             ,94             ,171            ,81             
17             ,FRANCISCO      ,ADKINS         ,6              ,1              ,75             ,99            ,QB             ,33             ,27             ,2              ,36             ,20             ,81             ,19             ,24             ,21             ,22             ,73             ,52             ,64             ,40             ,24             ,12             ,89             ,1              ,0              ,0              ,1              ,23             ,73             ,174            ,70             
18             ,LEVI           ,CARPENTER      ,1              ,1              ,70             ,99            ,QB             ,34             ,40             ,59             ,34             ,56             ,73             ,23             ,18             ,37             ,52             ,85             ,67             ,45             ,52             ,34             ,17             ,63             ,1              ,0              ,1              ,0              ,21             ,90             ,298            ,88             
19             ,TROY           ,MATTHEWS       ,2              ,11             ,74             ,99            ,QB             ,58             ,45             ,25             ,42             ,32             ,92             ,52             ,62             ,19             ,59             ,64             ,94             ,65             ,47             ,53             ,24             ,59             ,1              ,1              ,1              ,0              ,22             ,97             ,79             ,99            
20             ,LEO            ,STIPETICÂ      ,6              ,1              ,70             ,99            ,QB             ,48             ,41             ,14             ,1             ,38             ,71             ,43             ,67             ,29             ,9              ,77             ,60             ,46             ,55             ,53             ,33             ,66             ,0              ,0              ,0              ,0              ,21             ,86             ,20             ,63             
21             ,ZACKERY        ,GUZMAN         ,3              ,1              ,70             ,99            ,QB             ,50             ,34             ,26             ,37             ,39             ,84             ,23             ,5              ,39             ,9              ,81             ,79             ,59             ,56             ,28             ,45             ,67             ,0              ,1              ,1              ,0              ,21             ,72             ,191            ,86             
22             ,IVAN           ,PITTMAN        ,3              ,2              ,79             ,99            ,QB             ,57             ,42             ,38             ,26             ,49             ,69             ,21             ,21             ,46             ,27             ,59             ,74             ,65             ,46             ,29             ,3              ,54             ,1              ,0              ,0              ,1              ,20             ,72             ,187            ,83             
23             ,MARLON         ,WELCH          ,5              ,18             ,73             ,99            ,QB             ,46             ,5              ,28             ,28             ,18             ,62             ,32             ,9              ,28             ,39             ,78             ,73             ,63             ,29             ,9              ,12             ,58             ,0              ,1              ,1              ,1              ,22             ,90             ,329            ,82             
24             ,CLAY           ,GONZALES       ,4              ,10             ,74             ,99            ,QB             ,79             ,43             ,25             ,55             ,32             ,74             ,2              ,29             ,43             ,37             ,81             ,73             ,42             ,77             ,48             ,32             ,61             ,0              ,0              ,0              ,0              ,23             ,77             ,189            ,81             
25             ,ANDY           ,COLEMAN        ,2              ,13             ,71             ,99            ,QB             ,25             ,40             ,45             ,21             ,16             ,79             ,23             ,53             ,6              ,15             ,90             ,79             ,49             ,34             ,23             ,51             ,53             ,1              ,0              ,0              ,0              ,21             ,88             ,249            ,66             
26             ,DEAN           ,RIVERA         ,6              ,17             ,73             ,99            ,QB             ,62             ,53             ,47             ,15             ,48             ,60             ,36             ,1             ,34             ,24             ,84             ,72             ,40             ,36             ,24             ,25             ,80             ,1              ,0              ,0              ,0              ,21             ,95             ,141            ,81             
27             ,ELIJAH         ,UNDERWOOD      ,2              ,18             ,78             ,99            ,QB             ,55             ,9              ,40             ,37             ,32             ,83             ,56             ,33             ,34             ,51             ,81             ,74             ,80             ,80             ,25             ,43             ,82             ,1              ,0              ,0              ,0              ,22             ,98             ,141            ,83             
28             ,SEBASTIAN      ,DAVIDSON       ,1              ,14             ,74             ,99            ,QB             ,55             ,45             ,34             ,35             ,16             ,75             ,4              ,11             ,13             ,38             ,89             ,79             ,60             ,21             ,44             ,25             ,55             ,1              ,0              ,1              ,0              ,23             ,80             ,301            ,88             
29             ,TIMOTHY        ,JIMENEZ        ,6              ,10             ,73             ,99            ,QB             ,65             ,17             ,26             ,21             ,17             ,70             ,50             ,31             ,49             ,29             ,79             ,73             ,66             ,54             ,36             ,13             ,90             ,0              ,0              ,0              ,1              ,21             ,88             ,309            ,64             
30             ,DENZEL         ,ALLISON        ,2              ,17             ,79             ,99            ,QB             ,37             ,19             ,34             ,1             ,55             ,63             ,40             ,38             ,41             ,26             ,75             ,59             ,49             ,69             ,46             ,28             ,55             ,1              ,0              ,1              ,1              ,21             ,73             ,186            ,81             
31             ,DENNIS         ,CHEW           ,5              ,14             ,75             ,99            ,QB             ,71             ,22             ,1              ,5              ,25             ,78             ,58             ,45             ,19             ,16             ,84             ,67             ,75             ,20             ,31             ,28             ,81             ,0              ,0              ,1              ,0              ,20             ,71             ,157            ,79             
32             ,DILLON         ,HENDERSON      ,2              ,10             ,70             ,99            ,QB             ,49             ,54             ,29             ,1              ,46             ,76             ,42             ,27             ,21             ,12             ,64             ,63             ,77             ,53             ,17             ,19             ,83             ,1              ,0              ,0              ,0              ,23             ,78             ,103            ,74             
33             ,CHARLES        ,LYNCH          ,2              ,7              ,78             ,99            ,QB             ,63             ,28             ,29             ,50             ,15             ,74             ,30             ,47             ,4              ,27             ,79             ,70             ,57             ,57             ,33             ,34             ,73             ,1              ,0              ,0              ,0              ,23             ,74             ,65             ,66             
34             ,STEFAN         ,DUNTON         ,1              ,3              ,73             ,99            ,QB             ,54             ,22             ,22             ,8              ,38             ,82             ,42             ,22             ,9              ,39             ,55             ,50             ,66             ,32             ,5              ,23             ,81             ,1              ,0              ,0              ,1              ,20             ,90             ,57             ,81             
35             ,DAQUAN         ,COOPER         ,5              ,5              ,76             ,99            ,QB             ,59             ,6              ,24             ,17             ,58             ,67             ,70             ,22             ,23             ,1             ,75             ,73             ,95             ,56             ,37             ,19             ,83             ,1              ,0              ,0              ,0              ,23             ,76             ,226            ,77             
36             ,DANIEL         ,GROSS          ,2              ,6              ,77             ,99            ,QB             ,16             ,38             ,20             ,42             ,16             ,79             ,11             ,36             ,56             ,8              ,65             ,67             ,67             ,47             ,48             ,34             ,61             ,0              ,1              ,1              ,0              ,22             ,79             ,14             ,79             
37             ,OSCAR          ,WILLIAMS       ,3              ,4              ,75             ,99            ,QB             ,36             ,28             ,38             ,28             ,19             ,74             ,3              ,38             ,52             ,29             ,83             ,62             ,88             ,70             ,50             ,24             ,68             ,1              ,0              ,1              ,1              ,23             ,88             ,170            ,72             
38             ,FORREST        ,LLOYD          ,1              ,12             ,72             ,99            ,QB             ,33             ,10             ,6              ,59             ,40             ,73             ,18             ,58             ,16             ,35             ,85             ,75             ,69             ,69             ,32             ,29             ,59             ,1              ,0              ,1              ,1              ,21             ,70             ,246            ,82             
39             ,BRENDAN        ,LARSON         ,4              ,18             ,75             ,99            ,QB             ,52             ,25             ,24             ,20             ,34             ,61             ,1              ,58             ,33             ,23             ,62             ,57             ,84             ,69             ,31             ,20             ,57             ,0              ,0              ,0              ,1              ,21             ,84             ,231            ,80             
40             ,DAVIS          ,MORRISON       ,4              ,19             ,77             ,99            ,QB             ,43             ,69             ,21             ,8              ,1             ,85             ,19             ,64             ,29             ,19             ,84             ,50             ,45             ,65             ,43             ,25             ,50             ,1              ,0              ,0              ,1              ,21             ,82             ,204            ,78             
41             ,ARIEL          ,NORMAN         ,3              ,7              ,72             ,99            ,QB             ,58             ,15             ,51             ,33             ,21             ,80             ,10             ,21             ,18             ,1             ,64             ,53             ,39             ,26             ,15             ,42             ,95             ,1              ,0              ,1              ,1              ,21             ,90             ,280            ,89             
42             ,DOMINIC        ,SOTO           ,5              ,14             ,78             ,99            ,QB             ,56             ,60             ,24             ,9              ,16             ,91             ,42             ,14             ,26             ,30             ,75             ,63             ,49             ,37             ,38             ,36             ,79             ,0              ,0              ,1              ,0              ,20             ,96             ,223            ,81             
43             ,COLTEN         ,FIGUEROA       ,2              ,4              ,74             ,99            ,QB             ,29             ,49             ,16             ,16             ,26             ,78             ,37             ,10             ,37             ,27             ,76             ,48             ,50             ,64             ,24             ,28             ,85             ,1              ,0              ,0              ,0              ,23             ,96             ,327            ,70             
