INDEX          ,FIRST          ,LAST           ,SKIN           ,NUMBER         ,HEIGHT         ,WEIGHT         ,POS            ,SPEED          ,TLK BRK        ,FUMBLE         ,CATCH          ,BLKING         ,THR ACC        ,KCK PWR        ,KCK ACC        ,BLK BRK        ,TACKLE         ,THR PWR        ,FITNESS        ,AWARE          ,AGIL           ,COVER          ,HIT PWR        ,ENDUR          ,VISOR          ,SLEEVES        ,BANDS          ,WRAPS          ,AGE            ,POTENTIAL      ,PORTRAIT       ,DISCIPLINE     
0              ,JOHNATHON      ,WARREN         ,2              ,3              ,71             ,99            ,QB             ,83             ,58             ,27             ,21             ,27             ,62             ,32             ,5              ,45             ,49             ,65             ,46             ,74             ,49             ,6              ,43             ,58             ,0              ,1              ,1              ,1              ,20             ,71             ,298            ,83             
1              ,AUSTEN         ,REID           ,5              ,1              ,75             ,99            ,QB             ,27             ,33             ,20             ,31             ,9              ,75             ,35             ,46             ,22             ,17             ,63             ,74             ,59             ,67             ,16             ,47             ,84             ,1              ,0              ,1              ,0              ,23             ,80             ,301            ,61             
2              ,WILLIAM        ,MENDEZ         ,2              ,3              ,79             ,99            ,QB             ,30             ,15             ,28             ,20             ,9              ,68             ,6              ,54             ,32             ,21             ,83             ,57             ,72             ,65             ,28             ,53             ,80             ,0              ,0              ,0              ,0              ,22             ,87             ,249            ,74             
3              ,QUINN          ,CHAPMAN        ,1              ,11             ,76             ,99            ,QB             ,61             ,20             ,40             ,57             ,48             ,75             ,36             ,34             ,1              ,17             ,83             ,61             ,82             ,55             ,16             ,39             ,65             ,1              ,0              ,1              ,1              ,23             ,74             ,254            ,72             
4              ,XAVIER         ,TERRY          ,4              ,4              ,78             ,99            ,QB             ,74             ,43             ,8              ,37             ,49             ,86             ,28             ,58             ,39             ,6              ,55             ,50             ,48             ,14             ,7              ,28             ,62             ,0              ,0              ,0              ,0              ,23             ,78             ,248            ,87             
5              ,LEO            ,GUERRERO       ,4              ,1              ,71             ,99            ,QB             ,78             ,31             ,36             ,25             ,14             ,75             ,46             ,43             ,27             ,30             ,94             ,95             ,49             ,63             ,25             ,54             ,48             ,0              ,1              ,0              ,0              ,21             ,96             ,198            ,83             
6              ,LANDON         ,LLOYD          ,2              ,11             ,78             ,99            ,QB             ,64             ,6              ,30             ,56             ,60             ,71             ,48             ,37             ,14             ,34             ,83             ,78             ,59             ,29             ,19             ,4              ,81             ,1              ,1              ,0              ,0              ,21             ,87             ,165            ,82             
7              ,FRANKLIN       ,SOTO           ,6              ,11             ,75             ,99            ,QB             ,52             ,49             ,40             ,40             ,24             ,77             ,23             ,17             ,28             ,25             ,70             ,60             ,57             ,39             ,26             ,41             ,69             ,1              ,0              ,0              ,0              ,22             ,99             ,137            ,71             
8              ,CHRISTIAN      ,MCKINNEY       ,1              ,3              ,78             ,99            ,QB             ,58             ,38             ,38             ,36             ,25             ,88             ,29             ,34             ,23             ,19             ,63             ,91             ,93             ,65             ,41             ,7              ,49             ,0              ,0              ,1              ,0              ,22             ,73             ,11             ,80             
9              ,JAYLEN         ,JENKINS        ,5              ,6              ,72             ,99            ,QB             ,41             ,55             ,59             ,40             ,29             ,75             ,13             ,42             ,39             ,38             ,69             ,60             ,61             ,49             ,1              ,19             ,79             ,0              ,0              ,0              ,0              ,20             ,70             ,11             ,90             
